organisation,transparency_reg_id,source_date,meetings_total,meetings_commission,meetings_ep,amendment_number,target_element,target_type,committee,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,517,Recital 61,recital,ECON,0.884526,"The amendment adds ""accessibility"" to the list of required technical and organisational measures, and introduces a new obligation for payment service providers offering digital euro front-end services to conduct and publish an analysis of how they will fulfil accessibility requirements.",NOISE,"The organisation's text focuses on the distribution model for digital euro services, the role of commercial banks versus other providers, and the structure of front-end solutions — but contains no substantive advocacy position on accessibility requirements or obligations for PSPs to publish accessibility analyses. The matched content is descriptive background about how front-end services would be integrated, not a directional stance on accessibility measures.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,421,Recital 29,recital,ECON,0.88363,"The amendment adds the phrase ""ensuring full and non-discriminatory access"" to the requirement that public entities distribute the digital euro, strengthening the non-discrimination dimension of that distribution obligation.",ALIGNED,"The organisation explicitly advocates against discriminatory access to the digital euro, criticising commercial banks' non-compliance with non-discrimination rules under the PAD and calling for universal, non-stigmatising access through public entities. The amendment directly responds to this by inserting ""ensuring full and non-discriminatory access"" into the public distribution requirement, moving the text in exactly the direction the organisation advocated for.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,420,Recital 29,recital,ECON,0.889525,"The amendment expands the role of public entities from merely ""distributing"" the digital euro to providing ""basic and mandatory digital euro payment services and digital inclusion support services,"" clarifies that beneficiaries of support services are not exhaustively listed (so anyone who needs help can receive it), and changes ""people"" to ""natural persons.""",ALIGNED,"The Veblen Institute explicitly argued that public provision of digital euro services should not be a ""solution of last resort"" reserved only for those excluded by private providers, but should offer universal services that ""anybody could choose to use."" The amendment directly responds to this by broadening the mandate of public entities to provide ""basic and mandatory digital euro payment services and digital inclusion support services"" and explicitly stating that the list of beneficiaries is non-exhaustive so that ""anyone who needs it"" can receive assistance — moving the text precisely in the direction the organisation advocated for.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,739,Article 13 – paragraph 2,article,ECON,0.879034,"The amendment restricts the funding/defunding obligation to users already in a contractual relationship with the payment service provider and limits it to accounts held within the same provider, narrowing the original broader obligation.",OPPOSING,"The Veblen Institute explicitly regrets that commercial banks are privileged due to existing customer relationships and argues that other types of providers (including those without prior relationships) should be more broadly considered. The amendment moves in the opposite direction by restricting digital euro funding/defunding services to users already in a contractual relationship with the same provider, thereby entrenching the privileged position of incumbent banks and limiting access through alternative providers — exactly what the organisation opposed.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,451,Recital 36 a (new),recital,ECON,0.87706,"The amendment inserts a new recital establishing a detailed framework for funding and defunding services for digital euro accounts, including free-of-charge requirements for consumers, inter-PSP arrangements, data protection responsibilities, and a periodic review mechanism by the Commission.",UNDETECTABLE,"The Veblen Institute expresses a specific concern that commercial banks are given a privileged position as digital euro service providers and advocates for broader consideration of other types of providers — a position that is genuinely related to the amendment's framework for inter-PSP funding/defunding arrangements and access to payment systems. However, the amendment's direction (establishing detailed operational rules for cross-PSP funding/defunding, including mandatory access for non-central-bank PSPs) could partially address the org's concern about non-bank providers, but it is genuinely unclear whether this specific framework satisfies, contradicts, or merely partially responds to the org's broader advocacy for diversifying digital euro distribution beyond banks.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,364,Recital 9,recital,ECON,0.884356,"The amendment adds that users should not be presented with a default option to link their digital payment account to a non-digital account, mandates Member States to ensure full access through a public distributor with an inclusiveness mandate, allows for a direct ECB/NCB relationship if they assume a distribution role, and clarifies that payment service providers cannot acquire ownership or property interest in digital euro holdings.",ALIGNED,"The Veblen Institute explicitly advocated that access to the digital euro via public entities should be ""a real and attractive option for all users"" with adequate resources, and that a direct Eurosystem distribution option ""should not be ruled out."" The amendment directly responds to this by mandating a public distributor with an inclusiveness mandate and opening the door to a direct ECB/NCB relationship in distribution. Additionally, the org's concern about insolvency risk to digital euro accounts is addressed by the new clause clarifying that payment service providers cannot acquire ownership or property interest in digital euro holdings.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,525,Recital 67,recital,ECON,0.874446,"The amendment adds ""free of charge"" to the right of digital euro users to switch their payment accounts to different payment service providers.",ALIGNED,"The organisation explicitly notes that ""basic digital euro services are supposed to be provided free of charge"" and raises concerns about private providers' incentives when no other business relationship exists, reflecting a position that digital euro services — including account switching — should not carry costs for users. The amendment directly codifies a free-of-charge switching right, moving in the direction the organisation advocated for.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,479,Recital 43 a (new),recital,ECON,0.860103,"The amendment inserts a new recital framing public payment infrastructure (including the digital euro project) as a public good that reduces barriers to entry, enables innovation, and generates cost savings and economies of scale for the payments sector.",ALIGNED,"The Veblen Institute explicitly advocates for treating the digital euro as a ""true public option"" and frames public digital payment infrastructure as a public good, arguing against a purely private/bank-intermediated model. The amendment directly echoes this framing by invoking the Draghi Report's call to manage digital infrastructure ""like public goods"" and emphasising that public investment in digital euro infrastructure yields economies of scale and scope — precisely the kind of public-good rationale the organisation champions. The amendment moves the legislative text in the direction the organisation advocated for.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,782,Article 13 – paragraph 6,article,ECON,0.870627,The amendment adds a clause clarifying that the rule excluding contractual relationships between digital euro users and central banks does not prevent a national central bank from being appointed as a designated distributing entity under Article 14b.,ALIGNED,"The Veblen Institute explicitly criticises the original provision for ruling out any direct Eurosystem-to-user option, arguing that national central banks or Eurosystem entities should be able to act as distributors/intermediaries rather than leaving distribution exclusively to private PSPs. The amendment carves out an exception allowing national central banks to serve as designated distributing entities, which moves the text in exactly the direction the organisation advocated — opening a public/Eurosystem distribution channel that the original text foreclosed.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,783,Article 13 – paragraph 6,article,ECON,0.870564,"The amendment adds a sentence clarifying that the exclusion of any contractual relationship between digital euro users and the ECB/NCBs is without prejudice to the ECB/NCBs' liability for matters under their direct control, while leaving the core prohibition on direct user-ECB relationships intact.",OPPOSING,"The Veblen Institute explicitly advocates for a ""direct option"" where the Eurosystem provides the digital euro directly to users without intermediaries, criticising the very provision that bars any contractual relationship between users and the ECB/NCBs. The amendment does not move toward that direct relationship — it merely adds a liability carve-out while fully preserving the prohibition the organisation opposes, thus moving in the opposite direction from what the organisation advocates.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,784,Article 13 – paragraph 6,article,ECON,0.870544,"The amendment adds that the contractual relationship between digital euro users and PSPs must be based on a common, minimum set of mandatory provisions defined by the European Central Bank, whereas the original text imposed no such ECB-defined framework on those contracts.",UNDETECTABLE,"The Veblen Institute's core position is that the digital euro should be accessible via a direct Eurosystem option (e.g., an ECB app) rather than exclusively through private PSP intermediaries — a structural change the amendment does not address at all, as it still confines users to PSP relationships. The amendment's specific change — requiring PSP contracts to follow a common, minimum set of ECB-defined mandatory provisions — is a regulatory standardisation measure that neither satisfies nor contradicts the org's main demand; it is genuinely unclear whether the org would view ECB-defined contract standards as a meaningful step toward public control or as merely cosmetic given their opposition to the PSP-only model itself.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,416,Recital 27,recital,ECON,0.875616,"The amendment adds a sentence specifying that non-euro Member States may either conclude an agreement with the ECB to allow digital euro use or permit individual financial institutions to provide digital euro services, leaving this at the Member State's discretion.",NOISE,"The organisation's position focuses on universal access to the digital euro for marginalised individuals, the role of public vs. private providers, and offline accessibility — none of which relate to the governance arrangements for non-euro Member States that the amendment introduces. The amendment's subject matter (discretion of non-euro Member States to opt into digital euro services) is entirely outside the scope of the organisation's advocacy, making this a subject mismatch.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,415,Recital 27,recital,ECON,0.861827,"The amendment renames ""digital euro basic services"" to ""digital euro mandatory services"" throughout the text, changing the terminology used to describe the services that designated payment service providers are required to distribute.",NOISE,"The amendment makes a purely terminological change — replacing ""basic services"" with ""mandatory services"" — without altering the underlying obligation or distribution framework. The Veblen Institute's position focuses on who should distribute the digital euro (arguing for public entities over commercial banks), not on the naming convention for the service category. Their advocacy does not take any directional stance on this specific terminological distinction, and an organisation with the opposite view on distribution could equally support or oppose this renaming.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,365,Recital 9,recital,ECON,0.886368,"The amendment replaces ""direct liability"" with ""item on the balance sheet"" and adds an explicit statement that digital euro holdings are the property of digital users, not of payment service providers.",ALIGNED,"The Veblen Institute specifically advocates for the digital euro being a liability of the central bank to ensure risk-free, safe money for users, and raises concern that intermediary insolvency could put digital euro accounts at risk. The amendment directly addresses this by clarifying property rights — explicitly stating that digital euro holdings belong to users, not payment service providers — which strengthens the user protection and risk-free nature of the digital euro that the organisation advocated for.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,624,Article 4 – paragraph 2,article,ECON,0.869995,"The amendment replaces ""direct liability"" with ""item on the balance sheet"" and adds a new sentence clarifying that digital euro holdings are the property of users, not of payment service providers.",ALIGNED,"The Veblen Institute explicitly advocated for users having direct access to the Eurosystem balance sheet to ensure the safety of digital euros, and expressed concern that intermediary failure could put digital euro accounts at risk. The amendment's addition — that digital euro holdings are the property of users and not of payment service providers — directly responds to this concern by legally ring-fencing user holdings from provider insolvency, which is precisely the protection the organisation called for.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,627,Article 4 – paragraph 2,article,ECON,0.86996,"The amendment replaces ""direct liability"" with ""direct liability item on the balance sheet,"" adding a balance sheet reference to the characterisation of the digital euro's legal/accounting status.",UNDETECTABLE,"The Veblen Institute explicitly endorses the digital euro being a ""direct liability of the central bank"" and even quotes the original provision approvingly, advocating for direct access to the Eurosystem balance sheet as a key safety feature. However, the amendment's specific change — inserting ""item on the balance sheet"" — is a technical/accounting clarification rather than a substantive directional shift the org advocated for or against; it is genuinely unclear whether this wording change satisfies, contradicts, or is neutral to their position on risk-free money and balance sheet access.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,628,Article 4 – paragraph 2,article,ECON,0.868116,"The amendment adds the phrase ""on the balance sheet"" to clarify that the digital euro is a direct liability recorded on the balance sheet of the ECB or national central banks, rather than simply a direct liability.",ALIGNED,"The Veblen Institute explicitly advocates for users having ""direct access to the Eurosystem balance sheet"" as the key mechanism ensuring the digital euro is risk-free, and the amendment directly inserts ""on the balance sheet"" into the liability clause, formalising exactly the balance-sheet access the organisation called for. The amendment moves the text in the precise direction the organisation advocated.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,870,Article 16 – paragraph 1,article,ECON,0.868667,"The amendment adds a proportionality requirement to the ECB's store-of-value limits, specifying that such limits must be proportionate and restrict individuals' freedom only to the extent necessary to achieve the stated objectives.",UNDETECTABLE,"The Veblen Institute's position is clearly critical of holding limits on the digital euro as a store of value, arguing they impair the digital euro's greatest public benefit (safe haven in crisis times) and are driven more by banking sector fears than empirical risk. However, the amendment does not remove or weaken the limits themselves — it merely adds a proportionality constraint on how they are applied. The org's position advocates against the limits in principle, while the amendment retains them but constrains their scope. It is genuinely unclear whether this proportionality safeguard satisfies, partially addresses, or is simply insufficient relative to the org's deeper objection to the limits' existence altogether.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,462,Recital 37,recital,ECON,0.8668,The amendment adds a clarification to recital 37 that the prohibition on the digital euro bearing interest also precludes negative interest rates.,ALIGNED,"The Veblen Institute explicitly criticises the use of ""penalising remuneration"" (i.e., negative interest rates) as an instrument to limit store-of-value use of the digital euro, arguing such tools impair the digital euro's public benefits. The amendment directly forecloses negative interest by clarifying it is precluded, moving the text in exactly the direction the organisation advocated for.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,871,Article 16 – paragraph 1,article,ECON,0.865958,"The amendment adds a requirement that the upper limit on digital euro holdings and any modification to it must receive approval from the European Parliament by simple majority, inserting a democratic oversight mechanism into what was previously a unilateral ECB decision.",UNDETECTABLE,"The Veblen Institute's position is specifically critical of holding limits on the digital euro as a store of value, arguing they impair the digital euro's greatest public benefit as a safe haven. However, their advocacy is directed at removing or weakening the holding limits themselves, not at adding parliamentary oversight over the ECB's setting of those limits. The amendment does not reduce or remove the limits — it adds a democratic approval requirement for them. While the organisation might welcome greater democratic scrutiny, their expressed position does not advocate for this specific directional change, making the alignment genuinely ambiguous.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,459,Recital 37,recital,ECON,0.8655,"The amendment removes the phrase ""Within the framework of this Regulation,"" as a prefatory clause and replaces ""the digital euro"" with ""The digital euro holdings"" in the non-interest-bearing provision, making a minor textual clarification without changing the substance of the no-interest rule.",NOISE,"The Veblen Institute's position specifically criticises the store-of-value limitation instruments (holding limits, penalising remuneration) as harmful to the digital euro's public benefits, but the amendment only makes a minor editorial clarification — replacing ""the digital euro"" with ""The digital euro holdings"" and removing a prefatory clause — without altering the substance of the no-interest rule or the store-of-value limitation framework. The org's advocacy does not address this narrow textual change, and the amendment does not move in any direction the org specifically advocated for.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,431,Recital 32,recital,ECON,0.875834,"The amendment replaces the flexible, ECB-determined approach to holding limits with a fixed statutory cap of 500 euros set by the co-legislator in the Level 1 text.",OPPOSING,"The Veblen Institute explicitly argues against holding limits on digital euro accounts, stating they ""impair its greatest benefits,"" ""defeat the purpose of its introduction,"" and conflict with usability and inclusion objectives. The amendment moves in the opposite direction by not only retaining holding limits but hardcoding a specific (and very low) cap of 500 euros into primary legislation, which is even more restrictive than what the original text proposed.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,429,Recital 32,recital,ECON,0.876307,"The amendment replaces the original text's framing of holding limits as a necessary tool to prevent financial instability with a more nuanced framing that emphasizes the digital euro's stabilizing potential, references research showing limits up to 3000 EUR have no financial stability impact, and removes the explicit reference to conversion limits and the open market economy principle, while retaining holding limits as one optional tool.",ALIGNED,"The Veblen Institute explicitly argued that holding limits are driven by banking sector fears rather than empirical risk, that unrestricted access to digital euro could actually enhance financial stability, and that caps impair the digital euro's greatest public benefits. The amendment moves in exactly this direction: it reframes the digital euro as a stabilizing force, cites research showing 3000 EUR limits have no financial stability impact, and softens the mandatory tone around restrictive instruments — directly responding to the organisation's advocacy against treating holding limits as a primary financial stability tool.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,430,Recital 32,recital,ECON,0.87505,"The amendment changes the original's permissive/conditional language (""may require"") to mandatory language (""requires the introduction of limits""), while also shifting the framing of who sets those limits — removing the ECB's sole discretion and adding that the process should reflect ""political and democratic"" decision-making, and removing the open market economy principle reference.",OPPOSING,"The Veblen Institute explicitly argues against holding limits on the digital euro, contending that such caps impair the digital euro's greatest public benefits and that the fear of bank disintermediation is empirically unfounded. The amendment moves in the opposite direction by making the introduction of limits mandatory (""requires"") rather than conditional (""may require""), thereby strengthening the very restriction the organisation opposes.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,433,Recital 32,recital,ECON,0.869541,"The amendment replaces the word ""limits"" with ""limit ceilings"" when describing the ECB's tools to restrict the digital euro's use as a store of value, slightly narrowing the terminology to refer specifically to upper-bound caps rather than any form of limit.",OPPOSING,"The Veblen Institute explicitly and forcefully opposes holding limits and caps on digital euro accounts, arguing they impair the digital euro's greatest public benefits and are driven by banking sector fears rather than empirical risk. The amendment does not remove or weaken holding limits — it merely rewords ""limits"" to ""limit ceilings,"" effectively preserving and even clarifying the cap-based mechanism the organisation opposes. The amendment moves in the opposite direction from what the organisation advocates (i.e., removing or not introducing such restrictions).",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,432,Recital 32,recital,ECON,0.8695,"The amendment transfers the authority to introduce limits on the digital euro's use as a store of value from the European Central Bank to the Council, and adjusts the reference to ""those tools"" accordingly.",NOISE,"The Veblen Institute's position is specifically directed against the existence of holding limits and store-of-value restrictions on the digital euro altogether, arguing they impair its public benefits and are not empirically justified. Their advocacy is about removing or opposing such limits, not about which institution (ECB vs. Council) should have the authority to impose them. The amendment only changes the institutional actor responsible for setting limits, leaving the possibility of limits intact — a directional change the org's text takes no position on.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,468,Recital 39 a (new),recital,ECON,0.84615,"The amendment inserts a new recital establishing that holding limits for digital euro require full democratic oversight, with the European Parliament playing a central role in determining the framework and scrutinising ECB measures on holding limits.",OPPOSING,"The Veblen Institute explicitly advocates against holding limits for the digital euro, arguing they impair the greatest benefits of the digital euro and that concerns about bank disintermediation are overstated. The amendment, by contrast, legitimises and institutionalises the concept of holding limits — it does not question their existence but rather establishes a democratic oversight framework for setting and adjusting them, thereby reinforcing the premise that holding limits are a valid policy tool. This moves in the opposite direction from the organisation's position, which calls for a digital euro ""not weighed down with holding limits.""",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,388,Recital 16 b (new),recital,ECON,0.859109,"The amendment inserts a new recital requiring cost-benefit analysis, least-cost criteria, infrastructure planning, and semi-annual ECB reporting to the European Parliament for the phased introduction of online and offline digital euro use.",NOISE,"The organisation's position focuses on free payment services, public distribution of the digital euro, removal of holding limits, and reducing the role of private intermediaries — none of which relate to the amendment's subject of infrastructure planning, phasing of online/offline rollout, least-cost criteria, or ECB cost-benefit reporting to Parliament. There is no substantive advocacy position in the org's text that aligns with or opposes the direction of this amendment.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,949,Article 16 – paragraph 8,article,ECON,0.849158,The amendment inserts a new provision allowing the ECB to remunerate digital euro holdings at the deposit facility rate.,UNDETECTABLE,"The Veblen Institute's position focuses specifically on opposing holding limits for the digital euro, arguing for unrestricted access and broader financial system reform. While remuneration policy and holding limits are both design features of the digital euro, the organisation does not express a clear directional stance on whether or how digital euro holdings should be remunerated, making it genuinely unclear whether this amendment satisfies, contradicts, or is orthogonal to their advocacy.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,450,Recital 36,recital,ECON,0.88794,"The amendment replaces ""European Central Bank"" with ""Council"" as the entity that might employ instruments to limit the digital euro's store of value function.",NOISE,"The org's text discusses holding limits, waterfall mechanisms, and financial inclusion concerns, but does not take any position on whether the ECB or the Council should be the body empowered to employ instruments limiting the digital euro's store of value function. The amendment's specific directional change — substituting the Council for the ECB as the relevant authority — is entirely unaddressed by the org's advocacy.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,449,Recital 36,recital,ECON,0.887062,"The amendment replaces ""Any instruments that the European Central Bank might employ to limit the digital euro's store of value function"" with ""Limits to the digital euro's store of value function,"" removing the specific reference to ECB instruments and generalising the language around holding limits.",NOISE,"The amendment makes a minor editorial/linguistic change — replacing a reference to ""instruments the ECB might employ"" with the more general phrase ""Limits to"" — without substantively altering the policy on holding limits. The Veblen Institute's position advocates against holding limits altogether, which is a broader directional stance not specifically addressed by this narrow textual reformulation. The amendment neither strengthens nor weakens holding limits in a way that responds to the org's advocacy, making the org's position unrelated to the specific change made.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,466,Recital 39,recital,ECON,0.883353,"The amendment replaces ""that the European Central Bank decided on"" with ""established in this Regulation"" as the source of authority for limits on the store of value function, shifting the locus of decision-making from the ECB to the legislative text itself.",NOISE,"The amendment makes a narrow institutional/procedural change about who sets holding limits (ECB vs. the Regulation itself), whereas the Veblen Institute's position focuses on whether holding limits should exist at all (arguing they should be removed or minimized). The org's position does not address the question of which authority should establish the limits, so there is no substantive directional alignment or opposition to this specific change.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,446,Recital 36,recital,ECON,0.883051,"The amendment adds language ensuring payment continuity via offline digital euro when online is unavailable, clarifies that waterfall/reverse waterfall functionalities apply only to online transactions, and introduces a new provision allowing merchants to accumulate incoming digital euro holdings during a business day with a single end-of-day transfer.",NOISE,"The organisation's matched text discusses holding limits, waterfall mechanisms in the context of enforcing those limits, and financial inclusion concerns — but does not express any directional stance on offline payment continuity, the restriction of waterfall functionality to online transactions, or the merchant-specific end-of-day accumulation provision that the amendment introduces. The org's position is focused on opposing holding limits broadly, which is a different directional concern from what this amendment addresses.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,467,Recital 39,recital,ECON,0.881447,The amendment transfers the authority to decide on limits to the store of value function from the European Central Bank to the Council.,UNDETECTABLE,"The Veblen Institute advocates against holding limits altogether, arguing their costs outweigh benefits and reduce the digital euro's attractiveness. However, their position does not address who should have the authority to set such limits (the ECB vs. the Council), so while there is a genuine connection to the topic of holding limits, it is unclear whether shifting decision-making authority from the ECB to the Council aligns with or contradicts their stance.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,798,Article 13 a (new),article,ECON,0.855835,"The amendment inserts a new obligation requiring payment service providers to make publicly available, free of charge, accessible information about digital euro payment services and their distribution conditions.",NOISE,"The organisation's position focuses specifically on ensuring free payment services, reducing fees, limiting holding caps, and expanding the role of public/non-profit actors in digital euro distribution — not on transparency or public disclosure of service information. The amendment addresses information accessibility obligations for PSPs, which is a distinct subject from the org's advocacy around free payments and public distribution infrastructure. The org text contains no directional stance on PSP information disclosure requirements.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,512,Recital 59 b (new),recital,ECON,0.852704,"The amendment inserts a new recital establishing that a European kernel based on common industry standards for payment terminals supporting digital euro transactions is important for strategic autonomy, creating an open system benefiting both public and private initiatives.",ALIGNED,"The organisation explicitly advocates that payment networks should be public goods, free to use, and that the digital euro's network effects should benefit public and private initiatives alike — a position directly echoed in the amendment's framing of the digital euro's network effects as a ""public good."" The amendment's emphasis on an open, interoperable European payment infrastructure aligns with the organisation's call for reducing reliance on private intermediaries and treating payment networks as public goods accessible to all.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,484,Recital 43 e (new),recital,ECON,0.844924,The amendment inserts a new recital establishing that digital payment transactions have near-zero marginal costs and that fees substantially above marginal cost create economic inefficiency and barriers to financial inclusion.,ALIGNED,"The organisation explicitly argues that once the digital euro payment system is established, the marginal cost of each payment would be close to zero, and therefore payment services should be free to users — directly mirroring the economic logic the amendment codifies. The amendment's insertion of the near-zero marginal cost principle and its condemnation of above-marginal-cost fees responds precisely to the directional stance the organisation advocated for.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,1402,Article 40 – paragraph 1 – subparagraph 2 – point a a (new),article,ECON,0.842535,"The amendment inserts a new provision explicitly listing ECB and national central bank costs for establishing, operating, and managing the digital euro payment system (including settlement infrastructure) as a recognized cost category.",ALIGNED,"The Veblen Institute specifically argues that the ECB and national central banks should bear the setup and operational costs of the digital euro payment system, enabling free payment services for users. This new insertion formally recognizes ECB/NCB costs for the establishment and operation of the digital euro settlement infrastructure, directly reflecting the Institute's position that these public, non-profit institutions should absorb the system's costs rather than passing them on through intermediaries.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,860,Article 15 – paragraph 2,article,ECON,0.883583,"The amendment strengthens fee limits by adding public sector entities to those protected from excessive charges, introducing a proportionality principle for all digital euro fees, and reframing the rationale to include equitable sharing of benefits accruing to PSPs from the Eurosystem's decision not to charge them — rather than merely compensating PSP costs.",ALIGNED,"The Veblen Institute specifically criticised the original proposal for allowing PSPs to profit from a public infrastructure at no cost to themselves (the Eurosystem not charging PSPs), while passing fees onto merchants and consumers — exactly the dynamic the amendment addresses by introducing equitable benefit-sharing and a proportionality principle. The amendment moves in the direction the organisation advocated: constraining PSP fee-extraction from a public infrastructure and protecting those obligated to accept the digital euro from excessive charges.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,859,Article 15 – paragraph 2,article,ECON,0.881909,"The amendment strengthens fee limits by adding public sector entities to those protected from excessive charges, introducing a fair distribution principle for Eurosystem cost savings passed to PSPs, and requiring proportionality for all merchant service charges, inter-PSP fees, and fees to natural persons.",ALIGNED,"The Veblen Institute explicitly criticises the original proposal for allowing PSPs to profit from a public infrastructure (the Eurosystem bearing costs) without passing those gains on, and argues fees on merchants and users are inappropriate given near-zero marginal costs. The amendment directly responds to this by adding a ""fair distribution of gains"" principle tied to the Eurosystem not charging PSPs, extending protections to public sector entities, and mandating proportionality for all fee types — all moving in the direction the organisation advocated for.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,963,Article 17 – paragraph 1,article,ECON,0.881586,"The amendment adds a clause allowing payment service providers to set a proportionate limit on free transactions for natural persons and charge fees on transactions exceeding that limit, to prevent business use of personal accounts from being covered under free basic services.",OPPOSING,"The Veblen Institute explicitly advocates for the widest possible free access to digital euro services, arguing that basic digital euro services should be free as a public good with zero marginal cost per transaction. The amendment weakens the original unconditional fee-free guarantee by allowing PSPs to impose transaction limits and charge fees on transactions exceeding those limits, which directly contradicts the organisation's position that digital euro payments should be free for all users without restriction.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,858,Article 15 – paragraph 2,article,ECON,0.87908,"The amendment expands the scope of fee limits to include public sector entities alongside merchants, replaces the rationale of merely compensating PSP costs with a fairer distribution of Eurosystem-borne cost gains, removes the reference to ""reasonable margin of profit,"" and adds a proportionality principle for all digital euro fees.",ALIGNED,"The Veblen Institute explicitly criticises the original proposal's allowance for PSPs to earn a ""reasonable margin of profit"" on top of cost recovery, arguing that private intermediaries should not generate rent income from a public infrastructure whose operational costs are largely borne by the Eurosystem. The amendment directly removes the ""reasonable margin of profit"" language and replaces it with a rationale of fairly distributing the gains arising from the Eurosystem bearing costs — precisely the concern the organisation raised — while also adding a proportionality principle to constrain fees, which aligns with the organisation's push for lower or zero charges on digital euro services.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,1027,Article 17 – paragraph 5 – point a,article,ECON,0.867049,"The amendment adds a requirement that retailer costs be significantly lower than those charged by established credit card providers, and that the Commission ensure lower fees and merchant service charges are passed on to final consumers.",OPPOSING,"The Veblen Institute argues that the entire profit-based remuneration model for PSPs is inappropriate and that the digital euro should be provided as a true public service with no profit motive — effectively calling for the elimination of fees and merchant service charges altogether. The amendment, however, retains the existing fee structure (including a ""reasonable margin of profit"") and merely adds that retailer costs should be ""significantly lower"" than credit card fees and passed on to consumers, which falls far short of the no-profit-motive approach the organisation advocates. The amendment preserves the market logic the organisation explicitly opposes, making it directionally contrary to their position.",1,False
Veblen Institute for Economic Reforms,458390435054-02,2023-09-07,1,0,1,489,Recital 45,recital,ECON,0.849129,The amendment replaces the original text's framework for inter-PSP fees (which allowed compensation including a reasonable margin of profit for distributing PSPs) with a cap-based rule preventing merchants or PSPs from being charged higher fees for digital euro services than for comparable digital means of payment.,UNDETECTABLE,"The organisation strongly opposes the profit-margin remuneration model for PSPs distributing the digital euro, arguing fees fall on merchants and ultimately consumers, and advocates against market-logic fee structures. The amendment removes the explicit ""reasonable margin of profit"" language and replaces it with a comparability cap — a partial move in the org's direction, but the org's position goes further, questioning the legitimacy of any profit-based remuneration at all and advocating for a public-service model. It is genuinely unclear whether this comparability cap satisfies or merely partially addresses the org's directional demand, making the alignment ambiguous.",1,False
