organisation,transparency_reg_id,source_type,preproposal_meetings_total,preproposal_meetings_commission,preproposal_meetings_ep,article_type,article_number,article_title,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
EuRIC - The European Recycling Industries' Confederation,764633015511-42,hys_feedback,0,0,0,article,16,Extended producer responsibility,0.876258,"Establishes mandatory extended producer responsibility (EPR) for vehicle producers, requiring them to ensure end-of-life vehicles are collected, treated, and meet recycling/recovery targets.",ALIGNED,"EuRIC's text explicitly raises the question of whether an EPR-based approach should be chosen to increase car manufacturers' responsibility at end-of-life stages, signalling support for such a mechanism. The provision directly establishes a mandatory EPR scheme for vehicle producers, which is precisely the type of action EuRIC was advocating for consideration.",1,False
EuRIC - The European Recycling Industries' Confederation,764633015511-42,hys_feedback,0,0,0,article,18,Producer Responsibility Organisation,0.868676,"Establishes rules for producer responsibility organisations (PROs), including data confidentiality, transparency reporting, and fair representation of producers and waste management operators in governing bodies.",NOISE,"The org text is truncated and does not express a specific directional advocacy position on the structure, governance, or obligations of producer responsibility organisations. It merely introduces the topic of extended producer responsibility (EPR) for car manufacturers without articulating a concrete stance on what PROs should or should not do, making it impossible to assess alignment with the provision's specific requirements.",1,False
EuRIC - The European Recycling Industries' Confederation,764633015511-42,hys_feedback,0,0,0,article,19,Authorisation on fulfilment of extended producer responsibility,0.864444,"Establishes a mandatory authorisation procedure for producers and producer responsibility organisations fulfilling extended producer responsibility (EPR) obligations under the ELV Directive, including compliance verification, self-control mechanisms, and revocation powers.",NOISE,"The org text is truncated and does not express a specific directional stance on the EPR authorisation mechanism — it merely introduces the topic of EPR as a potential approach for increasing car manufacturer responsibility without completing the argument or taking a concrete position on authorisation procedures, self-control requirements, or any other specific element of Article 19. This constitutes background framing rather than substantive advocacy.",1,False
EuRIC - The European Recycling Industries' Confederation,764633015511-42,hys_feedback,0,0,0,article,20,Financial responsibility of producers,0.86807,"Establishes the scope and structure of financial contributions that producers must pay under extended producer responsibility (EPR), covering collection, treatment, awareness campaigns, notification systems, and data reporting costs for end-of-life vehicles.",NOISE,"The org text is truncated and incomplete — it merely introduces the concept of EPR for car manufacturers as a potential approach without expressing a specific directional stance on how financial contributions should be structured, what costs should be covered, or how the mechanism should operate. There is no substantive advocacy position that can be evaluated against the provision's specific requirements.",1,False
EuRIC - The European Recycling Industries' Confederation,764633015511-42,hys_feedback,0,0,0,article,23,Collection of end-of-life vehicles,0.866533,"Establishes mandatory collection systems for end-of-life vehicles, requiring producers or producer responsibility organisations to set up comprehensive, territory-wide collection networks including collection points, free-of-charge delivery to authorised treatment facilities, and electronic receipt documentation.",NOISE,"The org text provided is purely introductory background — it describes the scale of the ELV waste stream, references existing legislation, and states general support for proper ELV management and circular economy goals, but expresses no specific directional advocacy position on collection systems, producer responsibility for collection, or any of the concrete mechanisms established in Article 23. There is no specific stance that can be evaluated against the provision's requirements.",1,False
EuRIC - The European Recycling Industries' Confederation,764633015511-42,hys_feedback,0,0,0,article,4,"Reusability, recyclability and recoverability of vehicles",0.863543,"Establishes minimum reusability/recyclability (85%) and recoverability (95%) rates for new vehicle types, and requires manufacturers to calculate, document, and verify these rates using a specified methodology.",UNDETECTABLE,"EuRIC's position specifically advocates for binding recycled content targets for thermoplastics in new cars (25–35%), which is a distinct demand-side instrument from the recyclability/recoverability rate requirements established in Article 4. While both relate to recycling in the automotive sector, the provision does not address recycled content targets at all — it sets end-of-life recyclability rates and calculation methodologies. There is a real thematic connection (automotive recycling), but it is genuinely unclear whether this provision satisfies, contradicts, or simply ignores EuRIC's specific ask for recycled content mandates.",1,False
EuRIC - The European Recycling Industries' Confederation,764633015511-42,hys_feedback,0,0,0,article,49,Reporting to the Commission,0.868763,"Requires Member States to publicly report detailed annual data on ELV collection, treatment, recycling, exports, and target attainment, and to submit five-yearly summary reports to the Commission, with the Commission adopting implementing acts on methodology and reporting formats.",NOISE,"The org text provided is introductory/background material describing the ELV waste stream and stating general importance of proper ELV management, without expressing any specific advocacy position on reporting obligations, data collection methodologies, or transparency requirements. There is no directional stance that can be evaluated against the provision's detailed reporting framework.",1,False
EuRIC - The European Recycling Industries' Confederation,764633015511-42,hys_feedback,0,0,0,article,55,Review,0.875893,"Requires the Commission to review and report on the application of the ELV Regulation, including evaluation of scope extension, substances of concern, recycling targets, penalties, and other specific aspects by a set deadline.",NOISE,"The org text provided is introductory/background material describing EuRIC's general interest in the ELV Directive revision and contextual statistics, without expressing any specific advocacy position on the review mechanism or the particular evaluation criteria listed in Article 55. There is no directional stance on whether or how the Commission should conduct a review of the regulation.",1,False
EuRIC - The European Recycling Industries' Confederation,764633015511-42,hys_feedback,0,0,0,article,6,Minimum recycled content in vehicles,0.884076,"Establishes a mandatory minimum recycled content requirement of 25% post-consumer plastic waste in new vehicle types, with at least 25% of that target sourced from end-of-life vehicles, and empowers the Commission to set further recycled content requirements for steel, aluminium, and critical raw materials.",ALIGNED,"EuRIC explicitly advocates for binding recycled content targets for post-consumer thermoplastics in new cars, proposing 25% by 2025 as the first milestone — which directly matches the provision's mandatory 25% minimum recycled plastic content requirement. The org's specific ask for binding, graduated recycled content targets to scale up plastics recycling in the automotive sector is concretely delivered by Article 6(1), making this a clear path (a) alignment.",1,False
EuRIC - The European Recycling Industries' Confederation,764633015511-42,hys_feedback,0,0,0,article,8,General obligations,0.861754,Establishes general obligations for manufacturers to demonstrate type-approval compliance and submit documentation (including circularity strategies and recycled content declarations) to type-approval authorities.,NOISE,"The org's position specifically advocates for binding recycled content targets for thermoplastics in new cars (25% by 2025, 30% by 2030, 35% by 2035). Article 8 is a procedural provision establishing how manufacturers must submit documentation for type-approval; it does not set or address recycled content targets. The subjects are related to the same regulation but the provision does not respond to the org's specific advocacy on recycled content levels.",1,False
EuRIC - The European Recycling Industries' Confederation,764633015511-42,hys_feedback,0,0,0,article,9,Circularity strategy,0.857829,"Requires vehicle manufacturers to draw up, monitor, update, and publish a circularity strategy for each type-approved vehicle type, describing actions to meet circularity requirements.",UNDETECTABLE,"EuRIC's position specifically advocates for binding recycled content targets for thermoplastics in new cars (25/30/35% by 2025/2030/2035) and design-for-end-of-life measures. The circularity strategy provision requires manufacturers to document and follow up on circularity obligations, which could encompass recycled content and design-for-end-of-life actions, but the provision does not itself establish binding recycled content targets — it creates a procedural/planning mechanism. There is a real thematic connection, but it is genuinely unclear whether this procedural strategy requirement satisfies, contradicts, or simply sidesteps EuRIC's specific ask for binding quantitative recycled content targets.",1,False
Eurometaux,61650796093-48,hys_feedback,0,0,0,article,10,Declaration on recycled content present in vehicles,0.867921,"Requires manufacturers to declare the share of recycled content (pre- and post-consumer) for specific materials — including aluminium and its alloys — in vehicle types, with type-approval authorities verifying the documentation.",UNDETECTABLE,"Eurometaux specifically advocates against introducing minimum recycled content requirements for aluminium and other well-recycled metals, preferring recycled content mechanisms only where secondary markets are not functioning. Article 10 establishes a declaration/reporting requirement for recycled content in aluminium (and other materials) rather than a binding minimum target — which is closer to what Eurometaux prefers, but the org's position is framed around opposing mandatory targets, not endorsing or opposing transparency declarations. It is genuinely unclear whether this declaration-only provision (without a binding target) satisfies, contradicts, or is simply orthogonal to Eurometaux's specific concern about avoiding mandatory minimums for aluminium.",1,False
Eurometaux,61650796093-48,hys_feedback,0,0,0,article,2,Scope,0.872388,"Defines the scope of the ELV Regulation by specifying which vehicle categories it applies to, which are excluded, and which provisions apply to each category, including phased application for heavier vehicles and motorcycles.",NOISE,"The org's position focuses on specific substantive issues — avoiding minimum recycled content for well-recycled metals, legislative coherence with other EU waste laws, battery exclusion from ELV scope, and making shipment guidelines legally binding. The scope article is a structural/definitional provision that determines which vehicle categories fall under the regulation; it does not address any of these specific advocacy positions. There is no meaningful connection between the org's directional asks and what this provision establishes.",1,False
Eurometaux,61650796093-48,hys_feedback,0,0,0,article,22,Cost allocation mechanism for vehicles becoming end-of-life vehicles in another Member State,0.873559,"Establishes a cost allocation mechanism requiring producers or producer responsibility organisations to cover net waste management costs when vehicles become end-of-life in a different Member State than where they were first placed on the market, and sets up cross-border cooperation and monitoring obligations.",NOISE,"The organisation's position focuses on maximising vehicle dismantling before shredding, ensuring legislative coherence, and combating illegal export of ELVs to non-EU countries. The provision addresses cross-border cost allocation within the EU between Member States. There is no substantive advocacy position in the org text that specifically relates to intra-EU cross-border cost allocation mechanisms for ELVs, making the connection to this provision too remote to constitute a genuine match.",1,False
Eurometaux,61650796093-48,hys_feedback,0,0,0,article,23,Collection of end-of-life vehicles,0.874262,"Establishes mandatory collection systems for end-of-life vehicles, requiring producers or producer responsibility organisations to set up comprehensive, territory-wide collection networks including free delivery to authorised treatment facilities and electronic confirmation of receipt.",ALIGNED,"Eurometaux explicitly raises the problem of 3-4 million ELVs being deregistered annually without a certificate of destruction and illegally exported, resulting in loss of metal stocks and undermining circular economy goals. Article 23 directly addresses this by mandating comprehensive collection systems covering whole territories, requiring electronic receipt documentation, and ensuring all ELVs are delivered to authorised treatment facilities — concrete measures that tackle the collection gap Eurometaux identified. The provision acts in the direction the organisation advocated by tightening the collection framework to reduce the flow of vehicles outside proper channels.",1,False
Eurometaux,61650796093-48,hys_feedback,0,0,0,article,27,Obligations for authorised treatment facilities,0.875284,"Requires authorised treatment facilities to remove parts and components prior to shredding or compacting through manual dismantling or semi-automated disassembly in a non-destructive way, and to comply with minimum treatment requirements for end-of-life vehicles.",ALIGNED,"Eurometaux explicitly advocates for maximising vehicle dismantling before shredding, and Article 27(3)(c) directly mandates the removal of parts and components prior to shredding or compacting through non-destructive dismantling. This is a clear and specific match between the organisation's ask and the provision's concrete requirement.",1,False
Eurometaux,61650796093-48,hys_feedback,0,0,0,article,49,Reporting to the Commission,0.879803,"Requires Member States to publicly report aggregated data on end-of-life vehicles, including numbers of certificates of destruction issued and quantities of ELVs exported or shipped to other Member States or third countries.",ALIGNED,"Eurometaux explicitly raises the problem of illegal ELV exports and the lack of certificates of destruction (estimating 3-4 million deregistrations per year without such certificates). Article 49 directly addresses this by requiring Member States to report the number of certificates of destruction issued (point f) and the number/weight of ELVs exported or shipped abroad (point e), creating the transparency and monitoring infrastructure needed to track and combat the illegal export problem the organisation highlighted.",1,False
Eurometaux,61650796093-48,hys_feedback,0,0,0,article,5,Requirements for substances in vehicles,0.870256,"Establishes requirements to minimise substances of concern in vehicles, prohibits lead, mercury, cadmium, and hexavalent chromium in new vehicle types, and sets up a framework for exemptions and delegated acts to adapt restrictions based on technical and scientific progress.",NOISE,"The org's position focuses on recycled content requirements for aluminium, coherence between ELV and waste legislation, battery scope exclusions, and legally binding shipment guidelines — none of which relate to the substance restrictions (lead, mercury, cadmium, hexavalent chromium) established in Article 5. There is no substantive advocacy position expressed by Eurometaux on the subject matter of this provision.",1,False
Eurometaux,61650796093-48,hys_feedback,0,0,0,article,55,Review,0.876548,"Requires the Commission to review and report on the application of the Regulation, including evaluation of scope extension, substances of concern, end-of-life vehicle management targets, penalties, and other specific aspects.",NOISE,"The org's position focuses on maximising vehicle dismantling before shredding, legislative coherence, and illegal export of end-of-life vehicles — none of which constitute a specific advocacy stance on the review mechanism established in Article 55. The org text does not express any position on whether or how a review of the Regulation should be conducted, making the connection to this provision purely incidental.",1,False
Eurometaux,61650796093-48,hys_feedback,0,0,0,article,6,Minimum recycled content in vehicles,0.873183,"Establishes mandatory minimum recycled content requirements for plastics in vehicles, and empowers the Commission to set similar requirements for steel and (after a feasibility study) for aluminium, magnesium, and certain rare earth elements recycled from post-consumer waste.",OPPOSING,"Eurometaux explicitly advocates against introducing minimum recycled content requirements for aluminium and other well-recycled metals in cars, arguing such requirements should only apply where secondary material markets are not functioning. Article 6(4) directly establishes a pathway — through a feasibility study and delegated acts — to impose exactly such minimum recycled content requirements for aluminium and its alloys, which is the opposite of what Eurometaux requested.",1,False
Eurometaux,61650796093-48,hys_feedback,0,0,0,article,7,Design to enable removal and replacement of certain parts and components in vehicles,0.869178,"Requires vehicles to be designed to enable non-destructive removal and replacement of electric vehicle batteries, e-drive motors, and other listed parts by authorised treatment facilities or repair operators during use and waste phases.",UNDETECTABLE,"Eurometaux specifically advocates that batteries removed from end-of-life vehicles should be excluded from the ELV Directive's scope and instead covered solely by the Batteries Directive. Article 7 directly addresses EV batteries within the ELV framework by mandating design requirements for their removal and replacement — which could be seen as reinforcing their inclusion in the ELV Directive's scope. However, the provision focuses on design-for-removal obligations rather than explicitly determining which regulatory regime governs batteries post-removal, making it genuinely unclear whether this provision contradicts or is orthogonal to Eurometaux's specific ask about regulatory scope exclusion.",1,False
European Aluminium,9224280267-20,hys_feedback,0,0,0,article,10,Declaration on recycled content present in vehicles,0.864809,Requires manufacturers to declare the share of recycled content of aluminium (and other materials) present in each vehicle type at the time of type-approval.,UNDETECTABLE,"European Aluminium explicitly opposes minimum recycled content targets for aluminium, but Article 10 establishes a declaration/reporting requirement rather than a binding target. The org's position is specifically against mandatory recycled content rates, not against transparency declarations per se — yet a mandatory declaration obligation is a precursor to (and closely linked with) a target regime, and the org's concern about ""unintended consequences"" of recycled content requirements could extend to this mechanism. It is genuinely unclear whether the org would view a declaration-only obligation (with no target) as acceptable or as an unwanted step toward the targets it opposes, making the direction ambiguous.",1,False
European Aluminium,9224280267-20,hys_feedback,0,0,0,article,23,Collection of end-of-life vehicles,0.868809,"Establishes mandatory collection systems for end-of-life vehicles, requiring producers or producer responsibility organisations to set up comprehensive, territory-wide collection networks including collection points, free-of-charge delivery to authorised treatment facilities, and electronic documentation of vehicle receipt.",ALIGNED,"European Aluminium explicitly advocates for improving the deregistration/collection system to address ELVs of unknown whereabouts and stop illegal shipments or treatment — a specific ask for stronger collection and tracking mechanisms. Article 23 directly responds to this by mandating comprehensive collection systems covering whole territories, requiring electronic documentation of ELV receipt, and ensuring all vehicles are delivered to authorised treatment facilities, which collectively address the problem of vehicles escaping proper collection channels.",1,False
European Aluminium,9224280267-20,hys_feedback,0,0,0,article,27,Obligations for authorised treatment facilities,0.872366,"Establishes obligations for authorised treatment facilities regarding acceptance, storage, depollution, dismantling, and treatment of end-of-life vehicles, including requirements to apply best available techniques and comply with minimum treatment standards.",UNDETECTABLE,"European Aluminium advocates for requiring ELV processing plants to develop post-shredder separation technologies for aluminium alloy sorting, and for tackling illegal shipments/treatment of ELVs. Article 27 sets out treatment obligations for authorised facilities but does not specifically address post-shredder separation technology development or illegal shipment/deregistration issues. There is a real connection to ELV treatment obligations, but it is genuinely unclear whether the provision satisfies, contradicts, or ignores the organisation's specific asks.",1,False
European Aluminium,9224280267-20,hys_feedback,0,0,0,article,29,Depollution of end-of-life vehicles,0.867702,"Establishes mandatory depollution requirements for end-of-life vehicles at authorised treatment facilities, including separate collection of fluids, removal of hazardous substances, battery removal, and documentation of the depollution process.",NOISE,"The organisation's position focuses on post-shredder aluminium alloy separation technologies, illegal ELV shipments, and deregistration system improvements — none of which are addressed by this provision. The provision deals with depollution procedures at authorised treatment facilities, which is a distinct subject from what European Aluminium advocates for, making the texts substantively unrelated.",1,False
European Aluminium,9224280267-20,hys_feedback,0,0,0,article,30,Mandatory removal of parts and components for reuse and recycling prior to shredding,0.863144,"Requires authorised treatment facilities to remove specified parts and components from end-of-life vehicles prior to shredding, with an exemption if post-shredder technologies can separate materials as efficiently as manual/semi-automated dismantling.",ALIGNED,"European Aluminium explicitly advocates for accelerating development of post-shredder separation technologies for the parts of ELVs that cannot be economically dismantled. Article 30(2) directly incorporates this logic by providing an exemption from mandatory pre-shredder removal when post-shredder technologies can separate materials as efficiently as manual dismantling, thereby incentivising and recognising the role of such technologies — which is precisely the direction the organisation advocated for.",1,False
European Aluminium,9224280267-20,hys_feedback,0,0,0,article,36,Shipments of end-of-life vehicles,0.866363,"Establishes conditions under which end-of-life vehicle treatment outside the EU is permitted and counts toward regulatory targets, requiring documentary evidence of broadly equivalent treatment standards.",ALIGNED,"European Aluminium explicitly calls for swift action against illegal shipments and treatment of end-of-life vehicles and improved deregistration systems to stop such practices. Article 36 directly addresses this by conditioning the legality and regulatory recognition of ELV shipments to third countries on compliance with Regulation (EC) No 1013/2006 and proof of equivalent treatment standards, which is a concrete regulatory mechanism targeting the very problem the org identified.",1,False
European Aluminium,9224280267-20,hys_feedback,0,0,0,article,6,Minimum recycled content in vehicles,0.873751,"Article 6(4) requires the Commission to assess the feasibility of establishing minimum recycled content requirements for aluminium and its alloys in vehicle types, and empowers the Commission to adopt delegated acts setting such minimum shares.",OPPOSING,"European Aluminium explicitly argues that ""there is no need for minimum recycled content rates for materials like aluminium"" and that introducing such targets ""makes no sense"" and could lead to ""unintended consequences."" Article 6(4) directly establishes a process — a feasibility assessment followed by empowerment to set binding minimum recycled content requirements — for aluminium in vehicles, which is precisely the mechanism the organisation opposes.",1,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,11,"Information on removal and replacement of parts, components and materials present in vehicles",0.861464,"Requires manufacturers to provide waste management and repair operators with standardised, unrestricted access to information enabling safe removal and replacement of key vehicle parts, including components containing critical raw materials.",NOISE,"The org's position focuses specifically on the problem of missing vehicles and illegal ELV exports leading to loss of critical raw materials, and advocates for improving provisions to reduce ELVs at unknown whereabouts. The provision, by contrast, addresses manufacturer information-sharing obligations for dismantling and repair. While both touch on ELV and critical raw materials recovery broadly, the org expresses no specific advocacy position on manufacturer information access requirements, making the connection too general to constitute alignment.",1,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,13,Circularity Vehicle Passport,0.848192,"Establishes a mandatory digital circularity vehicle passport for each vehicle placed on the market, containing circularity-related information in an open, interoperable, and machine-readable format, managed by the manufacturer.",ALIGNED,"The European Copper Institute specifically advocates for improving tracking and traceability of end-of-life vehicles to reduce the number of ELVs at unknown whereabouts and facilitate recovery of critical raw materials. The circularity vehicle passport provision directly addresses this by creating a mandatory digital record for each vehicle that persists through its lifecycle (ceasing only 6 months after a certificate of destruction is issued), which is a concrete mechanism to improve vehicle traceability and reduce the problem of ELVs disappearing into illegal or unknown channels — precisely the issue the organisation highlighted.",1,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,15,Authorised treatment facilities,0.864218,"Requires establishments carrying out treatment operations on end-of-life vehicles to obtain a permit from the competent authority, verifying technical, financial and organisational capacity, and ensuring permits indicate competence to issue certificates of destruction.",NOISE,"The organisation's text is a descriptive, factual account of how ELV processing centres in the Czech Republic currently operate under existing national permit rules — it contains no specific advocacy position for or against any particular regulatory requirement. There is no directional stance expressed regarding what the EU legislative provision should or should not establish about authorised treatment facilities.",6,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,17,Register of producers,0.866022,"Establishes a mandatory register of producers in each Member State, requiring producers to register before making vehicles available on the market, and setting out the application process, competent authority obligations, and reporting requirements under extended producer responsibility.",NOISE,"The organisation's text is a descriptive, factual overview of how ELV centres register and obtain authorisation under an existing national system (the DPA-System), with no specific advocacy position on what the EU legislative provision should or should not do. It contains no directional stance — no ask, no opposition, no recommendation — regarding the establishment of a producer register under the proposed Regulation.",2,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,18,Producer Responsibility Organisation,0.848042,"Establishes rules for Producer Responsibility Organisations (PROs), including confidentiality obligations, transparency/reporting requirements, and fair representation of producers and waste operators in governing bodies.",NOISE,"The organisation's text is a descriptive background passage about existing Spanish law on extended producer responsibility (citing ANFAC and a legal overview document), with no specific advocacy position or directional stance on how PROs should be structured or regulated under the new EU proposal. It reads as factual/contextual information rather than a lobbying position, making it boilerplate background rather than substantive advocacy.",1,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,19,Authorisation on fulfilment of extended producer responsibility,0.861239,"Establishes a mandatory authorisation system for producers and producer responsibility organisations fulfilling extended producer responsibility obligations, including application requirements, compliance verification, self-control mechanisms, and grounds for revocation.",NOISE,The org text is a descriptive background passage about how ELV processing centres in the Czech Republic currently obtain permits from regional authorities — it contains no specific advocacy position for or against any particular authorisation mechanism. It is purely factual/descriptive context with no directional stance on what the legislative framework should establish.,2,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,20,Financial responsibility of producers,0.871699,"Establishes the financial responsibilities of producers under extended producer responsibility, specifying what costs their contributions must cover (collection, treatment, awareness campaigns, notification systems, data reporting) and how those contributions are monitored and guaranteed.",NOISE,"The organisation's text is a descriptive, factual overview of Denmark's ELV sector — including statistics on illegal ELVs, recycling rates, and a summary of existing Danish legislative frameworks — with no specific advocacy position on how producer financial responsibility should be structured or what costs should be covered. It contains no directional stance that can be evaluated against the provision's concrete requirements.",2,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,22,Cost allocation mechanism for vehicles becoming end-of-life vehicles in another Member State,0.868532,"Establishes a cross-border cost allocation mechanism requiring producers or producer responsibility organisations to cover net waste management costs when vehicles become end-of-life in a Member State other than where they were first placed on the market, and mandates designated representatives and cross-border cooperation mechanisms.",NOISE,"The organisation's text is a descriptive account of the Danish end-of-life vehicle fund system, detailing payment rules, beneficiaries, and disbursement conditions — it contains no specific advocacy position on cross-border cost allocation or producer responsibility obligations across Member States. The text is purely background/descriptive in nature and does not express any directional stance on the subject matter of Article 22.",1,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,23,Collection of end-of-life vehicles,0.870707,"Requires producers or producer responsibility organisations to set up collection systems for end-of-life vehicles covering the whole territory of a Member State, ensuring adequate availability of authorised treatment facilities and free-of-charge delivery of ELVs.",NOISE,"The organisation's text is a descriptive, factual overview of the Danish ELV legislative and regulatory framework, including statistics on illegal ELVs, recycling rates, and existing national rules on collection networks. It does not express a specific advocacy position for or against any particular mechanism — it merely describes the current state of affairs in Denmark. There is no directional stance that can be evaluated against the provision.",2,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,25,Certificate of destruction,0.880838,"Requires authorised treatment facilities to issue electronic certificates of destruction for every treated end-of-life vehicle, with cross-border recognition and mandatory registration cancellation upon receipt.",NOISE,"The org text merely describes how certificates of destruction currently work in a specific national context (Spain), presenting it as background/descriptive information rather than advocating for any specific change or direction. There is no directional advocacy position — no ask for the provision to be stronger, weaker, or different — making this boilerplate background description rather than a substantive lobbying stance.",5,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,26,Obligations for the vehicle owner,0.849264,Requires vehicle owners to deliver end-of-life vehicles to an authorised treatment facility or collection point without undue delay and to present a certificate of destruction to the relevant registration authority.,NOISE,"The organisation's text is a descriptive background account of how the existing Spanish ELV system works — explaining what owners are currently required to do, who qualifies as an owner, and how processing centres operate. It does not express a specific advocacy position (e.g. supporting, opposing, or proposing changes to) the obligations placed on vehicle owners; it merely describes the status quo. There is no directional stance that can be evaluated against the provision.",3,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,27,Obligations for authorised treatment facilities,0.873355,"Establishes mandatory obligations for authorised treatment facilities regarding acceptance, treatment, storage, depollution, dismantling, and record-keeping of end-of-life vehicles in compliance with specific regulatory standards and best available techniques.",NOISE,"The organisation's text is a descriptive, factual account of how ELV processing centres operate in the Czech Republic — covering permit requirements, costs, reporting obligations, and purchasing practices — with no specific advocacy position or directional stance on what obligations authorised treatment facilities should or should not have under EU law. It contains no substantive lobbying position that can be evaluated against the provision's concrete requirements.",3,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,28,General requirements for shredding,0.859113,"Requires authorised treatment facilities and waste management operators to request VIN documentation and certificate of destruction before shredding end-of-life vehicles, report non-compliance to competent authorities, and refrain from shredding non-compliant vehicles without authorisation.",ALIGNED,"The org text notes that shredders are asked to notify authorities when they receive ELVs not processed through the legal system, but acknowledges this is not done in practice (all incoming ELVs are processed regardless of provenance). Article 28 directly addresses this gap by legally mandating that operators request proof of legal processing (VIN documentation and certificate of destruction) and report non-compliance to competent authorities, formalising and enforcing the very notification mechanism the org identified as existing but ineffective.",5,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,3,Definitions,0.872319,"Establishes a comprehensive set of definitions for key terms used throughout the End-of-Life Vehicles Regulation, including definitions for 'vehicle', 'end-of-life vehicle', 'treatment', 'producer', 'extended producer responsibility', and related concepts.",NOISE,"The org text is a descriptive, data-heavy passage about Denmark's ELV sector statistics and existing legislative framework, containing no specific advocacy position or directional ask. It does not argue for or against any particular definition or definitional approach in the regulation. The provision is purely definitional, and the org text is background/descriptive in nature — neither constitutes a substantive advocacy stance that can be matched against the other.",1,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,30,Mandatory removal of parts and components for reuse and recycling prior to shredding,0.860018,"Requires authorised treatment facilities to mandatorily remove specified parts and components from end-of-life vehicles prior to shredding, with an exception where post-shredder technologies are demonstrated to be equally efficient.",NOISE,"The org text describes existing national regulatory developments (a Spanish decree) and background context around ELV treatment practices, including separation of parts before shredding, but does not express a specific directional advocacy position on whether mandatory pre-shredder removal requirements should or should not be established at EU level. The text is descriptive of existing law rather than a lobbying stance on the provision's mechanism.",1,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,34,"Reuse, recycling and recovery targets",0.861517,"Establishes mandatory reuse, recovery, and recycling targets for waste management operators, including a minimum 95% reuse and recovery rate, 85% reuse and recycling rate (both excluding batteries), and a 30% plastics recycling target.",NOISE,"The org text describes existing Spanish national regulatory requirements (royal decree of 2017) for CAT facilities, including preparation-for-reuse targets and reporting obligations — this is background/descriptive content about current law rather than a specific advocacy position directed at the EU Commission proposal. There is no directional stance expressed (e.g., supporting higher or lower targets, opposing a specific mechanism) that could be evaluated against the provision's concrete targets.",1,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,38,Controls and requirements on the export of used vehicles,0.86237,"Establishes mandatory controls and requirements for the export of used vehicles, including that they must not be end-of-life vehicles and must be considered roadworthy in the Member State where last registered, with specific customs and information obligations.",ALIGNED,"The organisation explicitly advocated for requiring a valid roadworthiness certificate to allow a vehicle to be exported outside the EU as a used car (point 5), and the provision directly delivers this by requiring used vehicles to be considered roadworthy (Article 38(3)(b)) before export. Additionally, the org's point 4(iii) called for presenting a customs declaration for export as a condition for deregistration, which aligns with the provision's customs authority controls and information requirements.",3,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,39,Automated verification of the information on vehicle status,0.848791,"Requires customs to electronically verify vehicle roadworthiness via national registers before releasing used vehicles for export, and to block export if information does not correspond.",ALIGNED,"The organisation explicitly advocates for requiring a minimum roadworthiness condition attested by a roadworthiness test before vehicle export, as a solution to illegal processing abroad. The provision directly delivers this by mandating automated customs verification of roadworthiness status before releasing used vehicles for export, blocking those that do not meet the condition — acting precisely in the direction the org advocated.",5,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,4,"Reusability, recyclability and recoverability of vehicles",0.863633,"Establishes minimum reusability, recyclability, and recoverability rates for new vehicle types (85% recyclable/reusable and 95% recoverable by mass), and requires manufacturers to collect material data, calculate rates, and comply with related obligations.",NOISE,The org text describes existing Spanish national regulatory requirements for Authorised Treatment Centres (CATs) regarding preparation-for-reuse targets and reporting obligations — it is descriptive background on current law rather than a specific advocacy position directed at the EU legislative provision. There is no directional stance expressed on what the EU rules should or should not require regarding vehicle-level recyclability/recoverability rates for manufacturers.,1,False
European Copper Institute,04134171823-87,hys_feedback,0,0,0,article,40,Risk management and customs controls,0.84853,"Establishes a risk-based customs control framework for used vehicle exports, including delegated acts to set compliance conditions linked to environmental protection and road safety verifiable through electronic systems.",NOISE,"The org text is a descriptive, background passage about Czech institutional actors (CIZP, CENIA) and administrative procedures for ELV inspection and dismantling — it contains no specific advocacy position or directional stance on customs controls, risk management frameworks, or export compliance conditions for used vehicles. This is purely informational/background content with no lobbying ask that could be evaluated against the provision.",1,False
