organisation,transparency_reg_id,source_date,meetings_total,meetings_commission,meetings_ep,amendment_number,target_element,target_type,committee,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,320,Recital 2,recital,CJ40,0.881468,"The amendment removes the sentence about fragmentation of national rules as a motivation, removes the qualifier ""real-time"" and ""for the purpose of law enforcement"" from the biometric identification restriction, broadening the scope of the Article 16 TFEU legal basis to cover biometric identification in publicly accessible spaces generally rather than only real-time remote biometric identification for law enforcement.",UNDETECTABLE,"Microsoft's matched text mentions law enforcement use of remote biometric identification technology as an area where they seek stronger fundamental rights protections, but their position does not clearly advocate for either broadening or narrowing the legal basis for biometric identification rules in the recital. While the amendment expands the scope beyond law enforcement/real-time use, it is genuinely unclear whether this direction aligns with or contradicts Microsoft's stated concerns.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,672,Recital 60,recital,CJ40,0.870047,"The amendment replaces ""users"" with ""deployers"" in the obligation for third parties to cooperate to enable compliance, aligning the terminology with a distinct ""deployer"" role rather than the generic ""user"" concept.",ALIGNED,"Microsoft explicitly advocated for creating a new ""deployer"" designation and urged that the Act make clear that technology suppliers should cooperate with ""deployers"" to enable their compliance — directly quoting the recital language and substituting ""deployers"" for ""users."" The amendment does precisely this, replacing ""users"" with ""deployers,"" which is the exact terminological and conceptual change Microsoft recommended.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,671,Recital 60,recital,CJ40,0.862242,The amendment adds a sentence to recital 60 clarifying that the cooperation obligation between relevant providers qualifies as a legal obligation in the context of personal data processing where necessary for such cooperation.,UNDETECTABLE,"Microsoft's position specifically advocates for formalising the role of ""technology suppliers"" and making their cooperation with deployers a clear legal obligation in the body of the Act — which is directionally related to what the amendment does. However, the amendment's specific addition concerns the qualification of this cooperation as a legal obligation *in the context of personal data processing*, a GDPR-related clarification that Microsoft's position does not address. It is therefore genuinely unclear whether this narrow data-processing framing satisfies, contradicts, or simply ignores Microsoft's broader advocacy for a formalised technology supplier cooperation obligation.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,717,Recital 70 a (new),recital,CJ40,0.871187,"The amendment inserts a new recital requiring suppliers of general-purpose AI systems and other third-party software/component suppliers to cooperate with providers to enable their compliance with the Regulation, and allows providers to specify such assistance by written agreement.",ALIGNED,"Microsoft explicitly advocated for creating a ""technology supplier"" role with obligations to assist deployers/providers in complying with the AI Act, including providing information about design choices, training, testing, and known limitations — and even quoted the exact cooperative language (""cooperate, as appropriate, with [deployers] to enable their compliance"") that the amendment now codifies. The amendment directly responds to Microsoft's specific and directional ask to carry this concept into the body of the Act.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,656,Recital 53,recital,CJ40,0.855524,"The amendment adds ""deploying"" alongside ""placing on the market"" and ""putting into service"" as actions for which a provider bears responsibility for a high-risk AI system.",ALIGNED,"Microsoft explicitly advocated for creating a new ""deployer"" designation and assigning regulatory responsibilities to the entity that deploys high-risk AI systems, arguing that deployers often determine intended use and bear the greatest visibility into system operation. The amendment directly responds to this by adding ""deploying"" as a covered action under provider responsibility, moving the text in the direction Microsoft advocated.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,1421,Article 6 – paragraph 1 – point a,article,CJ40,0.843152,"The amendment replaces the criterion of being a ""safety component"" covered by Union harmonisation legislation listed in Annex II with a broader criterion of being a component or product whose failure or malfunction endangers health, safety, or fundamental rights of persons.",UNDETECTABLE,"Microsoft's position focuses on the inadequacy of the NLF framework for allocating responsibilities across the AI value chain, particularly regarding fundamental rights risks, and argues that AI systems are fundamentally different from physical products subject to the NLF. The amendment expands the high-risk classification beyond Annex II harmonisation legislation to include any product/component endangering health, safety, or fundamental rights — which partially aligns with Microsoft's concern about fundamental rights risks but also potentially broadens the scope of regulation in ways Microsoft may not have advocated for. The connection is real but it is genuinely unclear whether this directional change (broadening scope beyond Annex II while adding fundamental rights) satisfies, contradicts, or is orthogonal to Microsoft's specific advocacy.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,716,Recital 70 a (new),recital,CJ40,0.8665,"The amendment inserts a new recital clarifying the roles of actors in the AI value chain, particularly for general-purpose AI systems, establishing that such systems should be subject to proportionate requirements even before market placement and that original providers must cooperate with new providers to enable compliance.",ALIGNED,"Microsoft explicitly advocates for clearer role designations across the AI value chain (e.g., ""technology supplier"" and ""deployer""), greater legal certainty around obligation-shifting, and a fairer distribution of responsibilities — particularly for general-purpose AI systems. The amendment directly responds to these concerns by clarifying the legal situation for general-purpose AI, establishing proportionate obligations on original providers, and requiring cooperation along the value chain, all of which align with Microsoft's stated direction of reform.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,404,Recital 12 b (new),recital,CJ40,0.867199,"The amendment inserts a new recital clarifying that general purpose AI systems should not be considered as having an intended purpose under the Regulation unless adapted to a specific purpose, and that initial providers of general purpose AI systems need only comply with accuracy, robustness, and cybersecurity requirements (Art. 15), while the entity that adapts and places such a system on the market becomes the provider subject to full obligations.",UNDETECTABLE,"Microsoft's position advocates for a model where technology suppliers (like Microsoft) provide information to downstream deployers/customers to enable compliance, and argues for a more flexible, outcome-based approach to AI Act requirements rather than the current product safety framework. This is broadly related to the amendment's clarification of roles in the AI value chain and the allocation of obligations between initial providers and those who adapt general purpose AI. However, Microsoft's text does not specifically advocate for limiting initial providers of general purpose AI to only Art. 15 obligations, nor does it clearly endorse or oppose the specific tiered compliance structure the amendment introduces, making the directional alignment genuinely ambiguous.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,665,Recital 58,recital,CJ40,0.858174,"The amendment replaces ""users"" with ""deployers"" throughout the recital and adds ""quality management"" to the list of obligations, shifting regulatory responsibility terminology from users to deployers.",ALIGNED,"Microsoft explicitly advocated for creating a new ""deployer"" designation to replace the ""user"" role and allocate regulatory responsibilities to the entity best placed to manage risks — precisely what this amendment does by substituting ""users"" with ""deployers."" The amendment directly responds to Microsoft's specific recommendation to introduce the ""deployer"" concept in the AI Act.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,1791,Article 13 – paragraph 1,article,CJ40,0.855129,"The amendment replaces ""users"" with ""deployers"" in the transparency obligations for high-risk AI systems, and adds a new sentence requiring publicly available transparency information for individuals passively subject to AI systems (AI subjects).",ALIGNED,"Microsoft explicitly advocated for creating a distinct ""deployer"" designation and shifting regulatory responsibilities to deployers rather than ""users,"" which is precisely what the amendment does by replacing ""users"" with ""deployers"" in the transparency obligations. The org's position is specific and directional, directly matching the terminological and structural change the amendment introduces.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,670,Recital 59,recital,CJ40,0.856445,"The amendment replaces the term ""user"" with ""deployer"" in the recital describing the natural or legal person under whose authority an AI system is operated.",ALIGNED,"Microsoft explicitly advocated for creating a new ""deployer"" designation to replace the existing ""user"" role, arguing it would better allocate regulatory responsibilities to the entity that determines intended use and operates the AI system. The amendment directly implements this terminological and conceptual shift from ""user"" to ""deployer,"" precisely as Microsoft recommended.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,1671,Article 9 a (new),article,CJ40,0.855608,The amendment inserts a new obligation requiring deployers of high-risk AI systems to use the information provided under Article 13 (transparency/instructions for use) to comply with their obligations under paragraph 1.,ALIGNED,"Microsoft explicitly advocated for creating a ""deployer"" role with defined responsibilities for high-risk AI systems, arguing that deployers should bear regulatory obligations for risks within their control. The amendment directly instantiates this by placing a specific compliance obligation on deployers of high-risk AI systems, moving in precisely the direction Microsoft recommended.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,1436,Article 6 – paragraph 2,article,CJ40,0.855375,"The amendment narrows the scope of high-risk AI systems under Annex III by adding a condition that the AI system must make a final decision that significantly risks health, safety, or fundamental rights, and ties the classification to the intended purpose as specified in instructions for use.",ALIGNED,"Microsoft explicitly advocates that the entity deploying an AI system — the one that decides to implement it for a high-risk Annex III scenario — should be the one determining whether the system falls within scope, and that scope should be tied to the specific deployment context and intended use. The amendment directly reflects this by conditioning high-risk classification on the intended purpose as specified in instructions for use and on whether the system makes a final decision significantly risking health, safety, or fundamental rights, effectively narrowing and contextualising Annex III classification in the way Microsoft recommended.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,945,Article 3 – paragraph 1 – point 4,article,CJ40,0.851417,The amendment renames the defined term 'user' to 'deployer' while keeping the substantive definition identical.,ALIGNED,"Microsoft explicitly and specifically advocated for creating a new ""deployer"" designation in the AI Act, recommending it replace the existing ""user"" role for entities that implement AI systems. The amendment does exactly this — renaming ""user"" to ""deployer"" in the definitions article — directly responding to Microsoft's stated recommendation.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,2290,Article 53 – paragraph 1,article,CJ40,0.875965,"The amendment changes the sandbox establishment from Member State competent authorities to the Commission in collaboration with Member States, adds GDPR compliance requirements, reframes the sandbox purpose toward identifying and mitigating risks to health/safety and fundamental rights, classifies sandboxes as high-risk, and restricts their use in employment contexts.",NOISE,"Microsoft's position is focused entirely on the roles and responsibilities of ""deployers"" and ""technology suppliers"" under the AI Act's high-risk framework, with no substantive advocacy position on AI regulatory sandboxes, their governance structure, GDPR compliance requirements, or employment-context restrictions. The organisation's text bears no directional relationship to what this amendment adds, removes, or changes.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,2294,Article 53 – paragraph 1,article,CJ40,0.874285,"The amendment expands who can establish AI regulatory sandboxes (adding the European Commission and ""other competent entities"" beyond Member State authorities and EDPS) and shifts the supervisory framing from ""direct supervision"" to ""collaboration with"" the Commission or competent authorities, while adding explicit risk-identification and mitigation objectives.",NOISE,"Microsoft's position focuses entirely on defining roles and responsibilities for ""deployers"" and ""technology suppliers"" under the AI Act's high-risk provisions, with no substantive advocacy position on the governance structure, establishment, or supervisory framing of AI regulatory sandboxes. The organisation's text is unrelated to the subject matter of this amendment.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,2288,Article 53 – paragraph 1,article,CJ40,0.873572,"The amendment transforms the AI regulatory sandbox provision by making sandbox establishment mandatory for Member States (six months before application), adding physical and digital formats, including SMEs/start-ups as potential partners, specifying risk identification and mitigation purposes, and assigning the Commission a complementary support role.",NOISE,"Microsoft's position text is entirely focused on advocating for a new ""deployer"" designation and a ""technology supplier"" role under the AI Act's high-risk system requirements — it contains no substantive advocacy position on AI regulatory sandboxes, their structure, timing, mandatory establishment, or participation rules. The subjects are unrelated to the amendment's changes.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,1462,Article 7 – paragraph 1 – introductory part,article,CJ40,0.881047,"The amendment expands the Commission's delegated power to update Annex III by allowing the addition of entirely new areas of high-risk AI systems (not just new systems within existing areas), and broadens the risk criteria to include climate change, the environment, and Union values alongside health, safety, and fundamental rights.",NOISE,"Microsoft's position focuses on requiring registration of deployments (rather than systems) of high-risk AI listed in Annex III, which is a procedural/transparency concern unrelated to the Commission's delegated power to expand Annex III or the criteria for doing so. The org text does not express any directional stance on how or whether the Commission should be empowered to add new categories or areas to Annex III, making the subjects substantively unrelated to the amendment's change.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,2208,Article 43 – paragraph 6,article,CJ40,0.870662,The amendment adds a requirement that the Commission must consult the AI Board and provide substantial evidence followed by thorough stakeholder consultation before adopting delegated acts to subject high-risk AI systems to third-party conformity assessment procedures.,NOISE,"Microsoft's position focuses entirely on the roles and responsibilities of ""deployers"" and ""technology suppliers"" under the AI Act, with no advocacy related to the procedural requirements governing the Commission's use of delegated acts or stakeholder consultation before amending conformity assessment procedures. The subjects are substantively unrelated.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,2033,Article 28 – paragraph 2 a (new),article,CJ40,0.866329,"The amendment inserts a new obligation requiring original providers of high-risk AI systems to cooperate closely with distributors, importers, users, or other third parties by supplying necessary information and documentation, particularly when those parties become the new providers under the Regulation.",ALIGNED,"Microsoft explicitly advocated for ""technology suppliers"" to cooperate with and assist ""deployers"" in complying with their obligations, including by providing information about design choices, training, testing, limitations, and documentation — and specifically urged that suppliers should ""cooperate, as appropriate, with [deployers] to enable their compliance."" The amendment directly instantiates this position by creating a mandatory cooperation and information-sharing obligation on original providers toward downstream parties, which is precisely the direction Microsoft advocated for.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,1968,Article 23 – paragraph 1,article,CJ40,0.859594,"The amendment changes the request trigger from a plain ""request"" to a ""reasoned request,"" replaces the requirement to provide documentation in an official Union language with a language ""easily understood"" by the authority, and adds a new sentence requiring national competent authorities to treat any submitted information as a trade secret and keep it strictly confidential.",NOISE,"Microsoft's position focuses on defining roles for ""deployers"" and ""technology suppliers"" and their respective compliance responsibilities, not on the language of documentation submission, the threshold for authority requests, or the confidentiality treatment of submitted information. The matched text does not express any directional stance on the specific changes the amendment introduces, making the connection to this amendment's substance non-existent.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,637,Recital 47,recital,CJ40,0.857758,"The amendment replaces ""Users"" with ""Deployers,"" expands what they should be able to interpret (adding ""system's goals, priorities and""), and adds a new sentence requiring publicly available transparency information for individuals passively subject to AI systems (""AI subjects""), with respect for their privacy and related rights.",UNDETECTABLE,"Microsoft's position specifically advocates for deployers (rather than users) having clear obligations and for technology suppliers to assist deployers in compliance — which aligns with the ""Users"" → ""Deployers"" substitution. However, the amendment also introduces a new and distinct obligation regarding public transparency for passive ""AI subjects,"" which Microsoft's position does not address at all. The partial alignment on the deployer terminology is real, but the overall direction of the amendment — particularly the new AI-subjects transparency requirement — goes beyond what Microsoft advocated for, making the net directional relationship genuinely ambiguous.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,1407,Title II a (new),title,CJ40,0.864244,"The amendment inserts a new article imposing mandatory accessibility requirements (aligned with Directive 2019/882) on both providers and users of AI systems, covering system design, information provision, conformity procedures, and corrective measures.",NOISE,"Microsoft's position focuses on advocating for outcome-based, flexible regulatory requirements rather than prescriptive ones, and on the provider/deployer compliance model — it does not address accessibility requirements for AI systems at all. The org text has no substantive advocacy position on accessibility obligations, making this unrelated to the amendment's subject matter.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,2752,Article 67 – paragraph 1,article,CJ40,0.867469,"The amendment adds a demonstration requirement to the market surveillance authority's finding, so that the authority must not only find but also demonstrate that a compliant AI system presents a risk before requiring corrective action.",NOISE,"Microsoft's matched text focuses on registration of AI system deployments and transparency for consumers, not on the evidentiary or procedural standards market surveillance authorities must meet when acting against compliant AI systems. The organisation expresses no directional stance on whether authorities should be required to demonstrate (rather than merely find) a risk, making the texts substantively unrelated to the amendment's specific change.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,2749,Article 67 – paragraph 1,article,CJ40,0.865056,"The amendment adds a requirement for market surveillance authorities to act ""in full cooperation with the relevant national public authority referred to in Article 64(3)"" and expands the list of risks to include ""environment"" and ""European values as enshrined in Article 2 TEU"" alongside the existing fundamental rights and public interest protections.",NOISE,"Microsoft's matched text focuses on registration of AI system deployments and consumer transparency, not on the scope of risks triggering market surveillance action or inter-authority cooperation requirements. While Microsoft broadly references fundamental rights, its position does not advocate for or against expanding the risk categories to include environment and European values, nor for requiring cooperation with national public authorities during evaluations — making the org text substantively unrelated to the specific directional changes this amendment introduces.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,1790,Article 13 – paragraph 1,article,CJ40,0.863163,"The amendment adds a definition of ""transparency"" to the original provision, specifying that it means the AI system's output is interpretable by the user and the user is able to understand the general functionality of the AI system and its use of data.",OPPOSING,"Microsoft explicitly advocates for recasting AI Act requirements in terms of outcomes and high-level goals, giving regulated actors ""greater leeway to determine, for their specific circumstances, how best to achieve"" compliance, and praises the existing transparency provision precisely because it is already outcome-oriented and flexible. The amendment moves in the opposite direction by adding a more prescriptive, detailed definition of what ""transparency"" means, which is exactly the kind of specificity Microsoft argues against — narrowing the requirement rather than leaving it flexible and technology-neutral.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,611,Recital 41,recital,CJ40,0.857446,"The amendment changes the recital so that compliance with high-risk AI requirements is not interpreted as indicating the use is necessarily unlawful (reversing the original's ""lawful""), and adds that the Regulation may, where duly justified and proportionate, serve as a legal ground for processing personal data, removing the original's blanket statement that it should not be so understood.",NOISE,"Microsoft's position focuses on making AI Act requirements more outcome-oriented and flexible rather than prescriptive, and does not express any directional stance on whether the Regulation should or should not serve as a legal ground for personal data processing, nor on the lawful/unlawful framing in the recital. The matched text is entirely about the structure and flexibility of requirements in Articles 9–17, which is unrelated to the specific changes this amendment makes.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,413,Recital 14,recital,CJ40,0.855845,"The amendment adds the phrase ""for individuals and society, rather than depend on the type of technology"" to clarify that the risk-based approach should be calibrated to the nature of risks posed, not to the type of technology used.",ALIGNED,"Microsoft explicitly advocates for a flexible, outcomes-based approach that avoids prescriptive, technology-specific requirements and remains future-proof and innovation-friendly. The amendment's clarification that rules should depend on the intensity and scope of risks ""rather than the type of technology"" directly reflects Microsoft's position that the AI Act should not be tied to specific technological implementations but should instead focus on broader outcomes and processes applicable across a wide range of systems and use cases.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,625,Recital 44,recital,CJ40,0.870179,"The amendment replaces ""free of errors and complete"" with ""as complete and close to zero error as possible"" and adds a requirement to implement a procedure to check data and completeness, while also qualifying ""bias"" as ""unfair bias"" throughout.",ALIGNED,"Microsoft explicitly argued that the ""free of errors and complete"" requirement was ""unworkable in some scenarios"" because it is infeasible to define or achieve error-free data in many real-world contexts. The amendment directly responds to this concern by softening the standard to ""as complete and close to zero error as possible"" — a best-efforts framing rather than an absolute requirement — which is precisely the more flexible, outcomes-oriented approach Microsoft advocated for.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,1713,Article 10 – paragraph 3,article,CJ40,0.867703,"The amendment replaces the absolute requirement for data to be ""free of errors and complete"" with a softer standard of ""as complete and close to zero error as possible, having regard to the intended purpose,"" and adds a provision for a common approach on data requirements for observational data defined with regulators.",ALIGNED,"Microsoft explicitly argued that the ""free of errors and complete"" requirement in Article 10(3) was ""unworkable in some scenarios"" because it is often impossible to define what ""error-free"" means in practice (e.g., in healthcare language models). The amendment directly responds to this concern by softening the absolute standard to ""as complete and close to zero error as possible, having regard to the intended purpose,"" which is precisely the more flexible, outcome-oriented approach Microsoft advocated for.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,629,Recital 44,recital,CJ40,0.867224,"The amendment changes the data quality requirements from requiring datasets to be ""sufficiently relevant, representative, and free of errors and complete"" to being ""relevant, representative, up-to-date, and to the best extent possible, free of errors and complete,"" softening the error-free requirement to a best-effort standard and adding an up-to-date criterion.",ALIGNED,"Microsoft explicitly argued that the requirement for data to be ""free of errors and complete"" was ""unworkable in some scenarios,"" citing the difficulty of defining what ""error-free"" means in practice. The amendment directly responds to this concern by qualifying the error-free requirement with ""to the best extent possible,"" moving the provision in exactly the direction Microsoft advocated for — away from an absolute, prescriptive standard toward a more flexible, best-effort obligation.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,628,Recital 44,recital,CJ40,0.867094,"The amendment refines the data quality requirements by replacing ""free of errors and complete"" with ""free of errors, statistically complete and relevant,"" adding ""and the context of its use,"" and inserting ""Solely"" before the special categories processing provision, making the language more nuanced and contextually grounded rather than prescriptively absolute.",ALIGNED,"Microsoft explicitly argued that the requirement for data to be ""free of errors and complete"" was ""unworkable in some scenarios and inadequate in others,"" advocating for more flexible, context-sensitive language. The amendment directly responds to this by replacing the absolute ""free of errors and complete"" with the more qualified ""free of errors, statistically complete and relevant"" and adding ""and the context of its use,"" moving the text in the more flexible, contextually grounded direction Microsoft advocated for.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,626,Recital 44,recital,CJ40,0.866923,"The amendment replaces ""intended purpose"" with ""foreseeable uses"" as the standard for data set requirements, and removes the clause allowing providers to process special categories of personal data for bias monitoring, instead simply requiring providers to ensure bias monitoring, detection and correction.",UNDETECTABLE,"Microsoft's position focuses on the infeasibility and over-prescriptiveness of data quality requirements (e.g., ""error-free"" data), advocating for more flexible, outcome-oriented obligations — which is directionally related to the amendment's changes. However, the amendment makes two distinct changes: replacing ""intended purpose"" with ""foreseeable uses"" (which could broaden or narrow obligations depending on context) and removing the special categories of personal data processing clause. Microsoft's text does not specifically address either of these directional changes, making it genuinely unclear whether the amendment satisfies, contradicts, or ignores their advocacy.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,1719,Article 10 – paragraph 3,article,CJ40,0.86445,"The amendment softens the ""free of errors"" and ""complete"" requirements by adding qualifiers (""to the best extent possible"" and ""as complete as possible""), adds an ""up-to-date"" requirement, and changes dataset characteristics from being meetable at a combined level to being required at each individual dataset level.",ALIGNED,"Microsoft explicitly argued that ""error-free"" is difficult to define and that errors in datasets can sometimes be advantageous, and that it is ""not possible to create a 'complete' dataset."" The amendment directly responds to these concerns by softening both requirements with qualifiers (""to the best extent possible"" and ""as complete as possible""), moving the text in the direction Microsoft advocated for.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,1718,Article 10 – paragraph 3,article,CJ40,0.864285,"The amendment softens the data quality requirements by changing ""free of errors and complete"" to ""to the best extent possible, free of errors and complete,"" and also changes the level at which dataset characteristics must be met from ""individual datasets or a combination thereof"" to ""each individual dataset.""",ALIGNED,"Microsoft explicitly argued that requiring datasets to be ""error-free"" and ""complete"" is problematic — noting that errors cannot always be cleaned, that incomplete datasets can be valuable, and that the world is ever-changing making completeness impossible. The amendment directly responds to this by softening the requirement to ""to the best extent possible, free of errors and complete,"" which is precisely the directional change Microsoft advocated for.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,1716,Article 10 – paragraph 3,article,CJ40,0.863612,"The amendment softens the absolute requirements for training/validation/testing datasets by replacing ""free of errors and complete"" with ""up-to-date, and to the extent that it could be reasonably expected, taking into account the state of the art, free of errors and as complete as could be reasonably expected,"" introducing a reasonableness qualifier and adding an up-to-date requirement.",ALIGNED,"Microsoft explicitly argued that the ""error-free"" and ""complete"" requirements were too absolute — noting that errors in datasets can sometimes be advantageous, that truly complete datasets are impossible to create, and that incomplete datasets can be helpful in certain circumstances. The amendment directly responds to this by qualifying both requirements with a ""reasonably expected"" standard and reference to the state of the art, moving the text precisely in the direction Microsoft advocated for.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,633,Recital 45,recital,CJ40,0.86989,"The amendment adds ""and assessment"" to the phrase ""development of high-risk AI systems,"" extending the scope of actors' access to high-quality datasets to also cover the assessment phase.",NOISE,"Microsoft's position focuses on the nature and quality of training/testing datasets and advocates for an outcomes-based approach to fairness requirements — it does not express any directional stance on whether dataset access should be extended to cover the ""assessment"" phase specifically. The amendment's narrow textual addition of ""and assessment"" is unrelated to any specific advocacy position in Microsoft's text.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,632,Recital 45,recital,CJ40,0.866967,The amendment adds a requirement that European common data spaces must be developed and operated by European actors and must not transfer any data outside the territory or legal jurisdiction of the EU.,NOISE,"Microsoft's position focuses on dataset quality, completeness, representativeness, and an outcomes-based approach to fairness and non-discrimination in AI systems. It does not address data sovereignty, the geographic restriction of data transfers, or who should develop and operate European common data spaces — the specific directional change introduced by the amendment.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,630,Recital 44,recital,CJ40,0.865912,"The amendment removes the requirements that training, validation, and testing data sets be ""free of errors"" and ""complete,"" retaining only that they be ""sufficiently relevant"" and ""representative"" in view of the intended purpose.",ALIGNED,"Microsoft explicitly argued that the ""error-free"" and ""complete"" requirements are problematic — noting that errors in datasets can be advantageous, that ""complete"" datasets are impossible to achieve, and that incomplete datasets can be helpful to system performance. The amendment removes precisely those two requirements (""free of errors"" and ""complete"") that Microsoft challenged, directly responding to their advocacy.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,576,Recital 37,recital,CJ40,0.881939,"The amendment replaces ""small-scale providers"" with ""SMEs and start-ups"" as the category of providers exempt from high-risk classification for creditworthiness assessment and credit scoring AI systems used for their own purposes.",NOISE,"Microsoft's position focuses entirely on advocating for an outcomes-based approach to fairness and non-discrimination requirements for high-risk AI systems, with no directional stance on which category of providers (small-scale providers vs. SMEs and start-ups) should be exempt from high-risk classification for creditworthiness AI. The org text has no substantive advocacy position on the specific change the amendment makes.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,569,Recital 37,recital,CJ40,0.881224,"The amendment removes the sentence exempting small-scale providers from creditworthiness/credit scoring high-risk classification, and removes the sentence encouraging innovative AI approaches in public administration, while keeping the rest of the recital intact.",NOISE,"Microsoft's position focuses on advocating for an outcomes-based approach to fairness and non-discrimination requirements for high-risk AI systems, not on the scope of exemptions for small-scale providers or the encouragement of innovative AI in public administration — the two specific changes made by this amendment. There is no directional stance in Microsoft's text that maps onto what the amendment adds or removes.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,572,Recital 37,recital,CJ40,0.880608,The amendment adds a sentence to the recital proposing to exclude AI systems related to low-value credits for the purchase of movables from the high-risk AI category.,NOISE,"Microsoft's position focuses on advocating for an outcomes-based approach to fairness and non-discrimination requirements for high-risk AI systems, with no specific stance on the scope of creditworthiness-related high-risk classifications or exemptions for low-value credit AI systems. The org text does not address whether particular credit-related AI systems should be included in or excluded from the high-risk category, making it unrelated to the directional change the amendment introduces.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,575,Recital 37,recital,CJ40,0.880243,"The amendment changes the classification of AI systems used to dispatch emergency first response services from ""high-risk"" to ""prohibited,"" and also adds a clause limiting credit-scoring AI high-risk classification to practices not already prohibited, strengthens language around public benefits AI impact from ""may"" to ""will,"" and reframes public administration innovation language around regulatory sandboxes.",NOISE,"Microsoft's position focuses on advocating for an outcomes-based approach to fairness and non-discrimination requirements for high-risk AI systems, with no directional stance on whether emergency dispatch AI should be classified as high-risk versus prohibited, nor on the specific changes to credit-scoring carve-outs or public benefits language. The org text is substantive but addresses a different subject (fairness/non-discrimination methodology) and cannot be mapped to the direction of any of the specific changes this amendment makes.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,574,Recital 37,recital,CJ40,0.879788,The amendment adds a sentence to the recital proposing to exclude AI systems related to low-value credits for the purchase of moveables from the high-risk AI category.,NOISE,"Microsoft's position focuses on advocating for an outcomes-based approach to fairness and non-discrimination requirements for high-risk AI systems, with no specific stance on the scope of creditworthiness/credit scoring classifications or exemptions for low-value credit AI systems. The org text does not address whether particular credit-related AI systems should be included in or excluded from the high-risk category, making it unrelated to the directional change the amendment introduces.",1,False
Microsoft Corporation,0801162959-21,2021-08-06,47,16,31,1458,Article 6 a (new),article,CJ40,0.840048,The amendment inserts a new provision requiring the European Artificial Intelligence Board to develop guidance for the risk assessment of AI systems.,UNDETECTABLE,"Microsoft advocates for greater clarity and outcomes-oriented risk assessment requirements under Article 9, including specifying the types of risks to be assessed and improving legal certainty. While the amendment's introduction of Board-level guidance on risk assessment is broadly related to Microsoft's calls for clearer risk assessment frameworks, Microsoft's position focuses on the substantive content of risk assessments (outcomes-based, specifying risk types, legal certainty) rather than on who provides guidance or the governance mechanism. It is genuinely unclear whether Board-developed guidance would satisfy or contradict Microsoft's specific directional advocacy.",1,False
