organisation,transparency_reg_id,source_date,meetings_total,meetings_commission,meetings_ep,amendment_number,target_element,target_type,committee,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
Anti-Slavery International,464644816865-02,2022-05-16,9,5,4,1132,Article 9 – paragraph 1,article,JURI,0.886392,"The amendment replaces the original narrow ""complaints submission"" mechanism with a broader requirement for undertakings to establish or participate in effective operational-level grievance mechanisms (developed in consultation with stakeholders) that function as both early-warning and remediation systems, and expands the scope to include good governance, climate impacts, and products/services.",ALIGNED,"Anti-Slavery International explicitly criticised the original text's ""narrow formulation of a 'complaints mechanism'"" as focused solely on complaint submission rather than effective remedy, and called for alignment with UNGP effectiveness criteria (including stakeholder engagement and dialogue) and OHCHR recommendations on non-State grievance mechanisms. The amendment directly responds to this by replacing the passive complaints-submission model with a requirement to establish effective grievance mechanisms in consultation with stakeholders that serve both early-warning and remediation functions — precisely the direction the organisation advocated for.",1,False
Anti-Slavery International,464644816865-02,2022-05-16,9,5,4,428,Recital 42,recital,JURI,0.885065,"The amendment replaces ""potential"" adverse impacts with ""foreseeable, based on the state of knowledge"" adverse impacts as the trigger for complaints and discussions, narrowing the scope from broadly ""potential"" to epistemically qualified ""foreseeable"" impacts.",NOISE,"Anti-Slavery International's position focuses on strengthening the complaints mechanism to align with UNGP effectiveness criteria, improve remedy, and ensure accessibility — not on the specific wording distinction between ""potential"" and ""foreseeable based on the state of knowledge."" Their advocacy does not express a directional stance on this particular terminological change, making their position too general to be matched to this specific amendment.",1,False
Anti-Slavery International,464644816865-02,2022-05-16,9,5,4,429,Recital 42,recital,JURI,0.884126,"The amendment adds the qualifier ""well-founded"" before ""complaints"" in the sentence granting complainants the right to request follow-up and meet with company representatives, thereby restricting that right to complaints deemed well-founded rather than all complaints.",OPPOSING,"Anti-Slavery International explicitly advocates for strengthening and broadening the complaints mechanism, calling for alignment with UNGP effectiveness criteria and better access to remedy for workers. The amendment narrows complainants' rights by restricting follow-up and meeting entitlements to ""well-founded"" complaints only, which moves in the opposite direction from the organisation's position of expanding and strengthening access to grievance mechanisms.",1,False
Anti-Slavery International,464644816865-02,2022-05-16,9,5,4,1133,Article 9 – paragraph 1,article,JURI,0.88066,"The amendment replaces the original narrow ""possibility to submit complaints"" with a requirement for companies to establish or participate in effective operational-level grievance mechanisms that function as both early-warning and remediation systems, explicitly enabling persons to raise grievances and request remedy.",ALIGNED,"Anti-Slavery International explicitly criticised the original text's ""narrow formulation of a 'complaints mechanism'"" as being ""focused solely on the submission of complaints, rather than the provision of effective remedy,"" and called for alignment with UNGP effectiveness criteria and OHCHR recommendations on operational-level grievance mechanisms. The amendment directly responds to this by replacing the passive ""provide the possibility to submit complaints"" with a requirement to establish effective grievance mechanisms at operational level that include both early-warning and remediation functions, and explicitly allow persons to ""request remedy"" — precisely the direction the organisation advocated for.",1,False
Anti-Slavery International,464644816865-02,2022-05-16,9,5,4,468,Recital 56,recital,JURI,0.880237,"The amendment extends civil liability to cover damages resulting from adverse impacts caused by subsidiaries, in addition to the company's own due diligence failures.",ALIGNED,"Anti-Slavery International explicitly advocates for removing loopholes in civil liability and closing gaps that allow companies to evade responsibility, including through indirect relationships. The amendment's extension of liability to cover subsidiary-caused adverse impacts directly responds to the organisation's concern that companies can evade liability through structural arrangements, strengthening the civil liability regime in the direction the organisation advocates for.",1,False
Anti-Slavery International,464644816865-02,2022-05-16,9,5,4,467,Recital 56,recital,JURI,0.870357,"The amendment extends civil liability to cover failures by companies under a company's control, adds ""provide remediation"" as an obligation, clarifies that the company ""caused or contributed to"" the adverse impact, and defines what constitutes ""control"" over another company (including through franchise, license, subcontracting, and outsourcing agreements).",ALIGNED,"Anti-Slavery International explicitly called for removing loopholes in civil liability, arguing that companies could evade liability through weak due diligence methods and indirect partner exclusions. The amendment directly addresses this by extending liability to companies under the parent's control, adding remediation obligations, and clarifying causation standards — all of which close the loopholes the organisation identified, particularly around indirect/controlled entities and the risk of evasion through contractual or third-party arrangements.",1,False
Anti-Slavery International,464644816865-02,2022-05-16,9,5,4,472,Recital 56,recital,JURI,0.883078,"The amendment adds a sentence to recital 56 placing the burden of proof of compliance on the respondent company, rather than leaving it on the claimant.",ALIGNED,"Anti-Slavery International explicitly recommended that ""the burden of proof [be placed] on the defendant company to clarify its connection to the violation and harm and demonstrate that it took all appropriate measures,"" directly advocating for the change the amendment introduces. The amendment responds precisely to this specific directional ask by shifting the evidentiary burden to the respondent company.",1,False
Anti-Slavery International,464644816865-02,2022-05-16,9,5,4,471,Recital 56,recital,JURI,0.875751,"The amendment replaces ""potential"" adverse impacts with adverse impacts ""that could be anticipated in line with existing knowledge,"" adding a foreseeability/knowledge-based qualifier to the prevention and mitigation obligation that triggers civil liability.",OPPOSING,"Anti-Slavery International explicitly advocates for closing loopholes in civil liability and warns that companies will evade liability through weak due diligence standards and narrow formulations. The amendment introduces a new limiting qualifier — ""that could be anticipated in line with existing knowledge"" — which narrows the scope of adverse impacts for which companies can be held liable, directly contrary to the organisation's position that liability provisions should be strengthened and loopholes removed.",1,False
Anti-Slavery International,464644816865-02,2022-05-16,9,5,4,476,Recital 57,recital,JURI,0.872823,"The amendment replaces ""established"" with ""monitored"" when describing the type of indirect business relationships to which the specific liability conditions apply, narrowing or recharacterising the scope of those relationships.",NOISE,"Anti-Slavery International's position focuses on the substantive liability conditions for indirect partners — specifically the burden of proof, the role of audits/third-party verification as exoneration tools, and the weakness of due diligence obligations — not on the terminological distinction between ""established"" and ""monitored"" indirect business relationships. The single-word change from ""established"" to ""monitored"" does not address any of the directional concerns the organisation raised, and the org text contains no advocacy position on this specific terminological distinction.",1,False
Anti-Slavery International,464644816865-02,2022-05-16,9,5,4,469,Recital 56,recital,JURI,0.871486,"The amendment adds a ""prioritisation"" obligation to the liability framework and introduces a liability exemption for companies when a severe adverse impact arises from a lower-prioritised impact not yet addressed, provided the prioritisation was adequate.",OPPOSING,"Anti-Slavery International explicitly advocates for removing loopholes in civil liability and closing avenues for companies to evade liability, warning against weak due diligence methods being used as shields. The amendment introduces a new liability exemption — where companies are not held liable if a severe harm arises from a lower-prioritised impact not yet addressed — which directly contradicts the organisation's position by creating an additional escape route from liability rather than tightening it.",1,False
Anti-Slavery International,464644816865-02,2022-05-16,9,5,4,1265,Article 13 – paragraph 1,article,JURI,0.876263,"The amendment changes the Commission's issuance of guidelines from discretionary (""may"") to mandatory (""shall""), adds trade unions and the European Labour Authority as consultees, expands the scope to include rights in international human rights instruments, and broadens guideline coverage to specific areas, contexts such as conflict or occupation.",UNDETECTABLE,"Anti-Slavery International specifically advocates for amendments to Article 14 to support workers, trade unions, civil society, and communities in third countries, and for trade unions and civil society to be actively involved in implementation mechanisms. The amendment does add trade unions as consultees in the guideline-issuing process, which partially aligns with this direction. However, the org's position focuses on support and education for stakeholders in third countries and enabling them to exercise their rights, whereas the amendment primarily strengthens the Commission's obligation to issue guidelines and expands consultees — it is genuinely unclear whether this specific directional change (mandatory guidelines, trade union consultation, expanded scope) fully satisfies or only partially addresses the org's advocacy, making the alignment ambiguous.",1,False
Anti-Slavery International,464644816865-02,2022-05-16,9,5,4,1269,Article 13 – paragraph 1,article,JURI,0.870386,"The amendment adds ""organisations of enterprises and representing the interests of SMEs"" to the list of stakeholders the Commission must consult when issuing due diligence guidelines.",OPPOSING,"The organisation's position specifically criticises the draft Directive for focusing support on SMEs and companies while completely omitting support for civil society, trade unions, workers, and vulnerable communities in third countries. The amendment moves in the opposite direction — further entrenching business/SME representation in the consultation process — rather than expanding consultation to the civil society and worker stakeholders Anti-Slavery International explicitly advocated for.",1,False
Initiative Lieferkettengesetz,,2022-05-17,1,0,1,426,Recital 42,recital,JURI,0.870103,"The amendment weakens the complaints mechanism by replacing ""complaints"" with ""information/notifications,"" restricting eligible submitters to those with ""substantiated and documented"" knowledge, removing the right to meet with company representatives as an entitlement, and allowing companies to handle notifications collectively — effectively downgrading stakeholder rights in the process.",OPPOSING,"The organisation explicitly advocates for stronger, mandatory stakeholder participation with effective criteria for involvement, protection of participants, and explicit recognition of stakeholder groups including civil society organisations and trade unions. The amendment moves in the opposite direction by weakening the mechanism — replacing ""complaints"" with mere ""information/notifications,"" adding a restrictive ""substantiated and documented"" knowledge requirement, and removing the entitlement to meet with company representatives — all of which contradict the organisation's call for more robust and effective stakeholder engagement.",1,False
Initiative Lieferkettengesetz,,2022-05-17,1,0,1,1320,Article 15 – paragraph 1,article,JURI,0.878691,"The amendment expands the climate transition plan obligation to more companies (removing the sub-category restriction), adds references to the Paris Agreement's full title and the EU 2050 climate neutrality objective, requires the plan to include implementing actions and financial/investment plans, and aligns it with CSRD reporting requirements.",ALIGNED,"The organisation explicitly criticised Article 15 for only requiring companies to *adopt* a climate transition plan without a clear obligation to *implement* it, and called for the plan to constitute a substantive obligation. The amendment directly responds to this by requiring the plan to ""include implementing actions and related financial and investment plans,"" which moves the provision in the direction the organisation advocated for — from a mere planning obligation toward a substantive implementation commitment.",1,False
Initiative Lieferkettengesetz,,2022-05-17,1,0,1,1321,Article 15 – paragraph 1,article,JURI,0.875888,"The amendment strengthens the climate transition plan requirement by adding implementing actions, financial and investment plans, alignment with the EU 2050 climate neutrality objective, and disclosure of exposure to coal-, oil-, and gas-related activities, while retaining the 1.5°C Paris Agreement alignment.",ALIGNED,"The organisation explicitly calls for Article 15 to go beyond merely requiring a climate plan and to include a substantive implementation obligation, as well as definitions covering climate risks and impacts including Scope 3 emissions from fossil fuels. The amendment moves in this direction by adding implementing actions, related financial and investment plans, and explicit reference to exposure to coal-, oil-, and gas-related activities — directly responding to the org's demand for more concrete, actionable climate commitments and fossil fuel transparency under Article 15.",1,False
Initiative Lieferkettengesetz,,2022-05-17,1,0,1,1318,Article 15 – paragraph 1,article,JURI,0.870273,"The amendment strengthens the climate transition plan requirement by adding references to the 2050 climate neutrality objective, the 2030 climate target, and the latest IPCC/ESABCC recommendations, and adds a requirement that the plan be developed in consultation with stakeholders.",UNDETECTABLE,"The organisation advocates for a stronger, substantive implementation obligation in Article 15 (not just a plan-adoption duty), inclusion of definitions for climate risks/impacts, and meaningful stakeholder consultation — all directionally related to this amendment. However, the amendment's key changes (adding 2050 neutrality/2030 targets and IPCC references, plus stakeholder consultation) only partially address the org's demands: the org's primary concern is an explicit implementation duty and sanctions for non-compliance, which the amendment does not address, making it genuinely unclear whether the amendment's direction satisfies the org's specific advocacy.",1,False
Initiative Lieferkettengesetz,,2022-05-17,1,0,1,427,Recital 42,recital,JURI,0.874576,"The amendment broadens the categories of eligible complainants (adding groups, communities, entities, human rights defenders, environmental rights defenders, and other legal/natural persons with statutory purposes related to human rights, climate, environment, or good governance) and expands the scope of covered adverse impacts to include good governance and climate.",UNDETECTABLE,"The organisation criticises the complaint mechanism as insufficiently effective and advocates for stronger remediation rights and effectiveness criteria aligned with the UNGPs — but their specific demands focus on introducing remediation/redress options and effectiveness criteria (legitimacy, rights-compatibility, transparency), not on expanding the circle of eligible complainants or the scope of covered impacts. The amendment's direction (broadening who can complain and what impacts are covered) is related to the complaint mechanism but does not clearly respond to or contradict the organisation's specific advocacy points, making the directional relationship genuinely ambiguous.",1,False
Verband Deutscher Maschinen- und Anlagenbau e.V.,9765362691-45,2022-05-18,1,0,1,307,Recital 14 a (new),recital,JURI,0.873186,"The amendment inserts a new recital limiting due diligence tracing activities to upstream supply chain relationships outside the EU, on the basis that EU companies are already subject to enforceable legal standards and that states — not companies — are responsible for enforcing those standards within the EU.",ALIGNED,"VDMA explicitly argues that governments and state authorities — not companies — are primarily responsible for upholding human rights, that this responsibility must not be passed on to companies, and that due diligence requirements should be limited (e.g. to tier 1 and excluding the customer/downstream side). The amendment directly reflects this position by inserting a recital that (1) places enforcement responsibility on Member States for intra-EU conduct and (2) focuses supply chain tracing obligations on upstream, non-EU relationships — precisely the directional narrowing VDMA advocated for.",1,False
BDA - Bundesvereinigung der Deutschen Arbeitgeberverbände ,7749519702-29,2022-05-19,3,0,3,342,Recital 20,recital,JURI,0.888906,"The amendment narrows the scope of due diligence obligations from ""established business relationships"" across the entire value chain to ""direct contractual business relationships"" linked by a legal contract, and replaces ""value chain"" with ""supply chain,"" while removing the periodic reassessment requirement and the cascading rule for indirect relationships.",ALIGNED,"The BDA explicitly and specifically advocated for limiting due diligence obligations to direct suppliers (""tier 1"") only, criticising the concept of ""established business relationships"" as too broad and inadequately defined, and calling for a clearly delineated definition limited to direct contractual relationships. The amendment does precisely this — replacing ""established business relationships"" across the entire value chain with ""direct contractual business relationships"" linked by a legal contract, directly responding to the BDA's stated position.",1,False
BDA - Bundesvereinigung der Deutschen Arbeitgeberverbände ,7749519702-29,2022-05-19,3,0,3,346,Recital 20,recital,JURI,0.888212,"The amendment removes the qualifier ""established"" from the phrase ""established business relationships"" in the opening sentence, so that due diligence obligations apply to ""business relationships"" broadly, while retaining the substantive definition (lasting, non-negligible) and the periodic reassessment language unchanged.",OPPOSING,"The BDA explicitly criticised the concept of ""established business relationships"" as inadequately defined and argued for limiting due diligence obligations strictly to direct (tier-1) suppliers. The amendment moves in the opposite direction by dropping the ""established"" qualifier from the operative scope clause, potentially broadening rather than narrowing the reach of due diligence obligations, which directly contradicts the BDA's stated position.",1,False
BDA - Bundesvereinigung der Deutschen Arbeitgeberverbände ,7749519702-29,2022-05-19,3,0,3,343,Recital 20,recital,JURI,0.884884,"The amendment narrows the scope of due diligence obligations from ""established business relationships"" (including indirect relationships) to direct contractual relationships only, removes the concept of ""established"" business relationships, replaces ""value chain"" with ""supply chain,"" and introduces risk-based prioritisation.",ALIGNED,"The BDA explicitly and specifically advocated for limiting due diligence obligations to direct suppliers (""tier 1"") only, criticising the original ""established business relationships"" concept as inadequately defined and the inclusion of indirect suppliers as unmanageable and legally alien. The amendment does exactly this — it removes the ""established business relationships"" framework (including indirect relationships) and restricts obligations to direct contractual relationships, directly responding to the BDA's stated position.",1,False
BDA - Bundesvereinigung der Deutschen Arbeitgeberverbände ,7749519702-29,2022-05-19,3,0,3,345,Recital 20,recital,JURI,0.882799,"The amendment removes indirect business relationships from the definition of ""established business relationships,"" limiting due diligence obligations to direct business relationships only, and replaces ""value chain"" with ""supply chain.""",ALIGNED,"The BDA explicitly and specifically advocated for limiting due diligence obligations to direct suppliers (""tier 1"") and opposed the inclusion of indirect business relationships, arguing that monitoring entire value chains was unmanageable. The amendment does exactly this by removing indirect business relationships from the definition of ""established business relationships,"" directly responding to the BDA's stated position.",1,False
BDA - Bundesvereinigung der Deutschen Arbeitgeberverbände ,7749519702-29,2022-05-19,3,0,3,312,Recital 15,recital,JURI,0.882211,"The amendment adds a mandatory termination requirement for business relationships where adverse impacts result from State intervention (no reasonable prospect of change), and also extends the scope of due diligence to include a company's own products and services alongside its subsidiaries.",OPPOSING,"The BDA explicitly advocates for limiting due diligence obligations to direct suppliers (""tier 1"") and opposes the inclusion of indirect business relationships throughout entire value chains. The amendment not only retains the broad value chain scope but adds a new mandatory obligation to terminate business relationships where State intervention causes adverse impacts with no prospect of change — strengthening rather than limiting the obligations. This directly contradicts the BDA's position that indirect supplier liability is unmanageable and alien to the German legal system.",1,False
BVI,96816064173-47,2022-05-19,1,0,1,379,Recital 30,recital,JURI,0.889988,"The amendment replaces the original's periodic/regular interval identification approach with a risk-based, tiered mapping approach (starting with direct relationships in risk areas, then indirect ones only with substantiated knowledge), adds meaningful stakeholder engagement as a basis for identification, and removes the specific 12-month periodicity requirement.",NOISE,"BVI's position focuses on aligning adverse impact concepts across CSDDD, SFDR, and CSRD frameworks, and on clarifying that investment decisions fall under SFDR rather than CSDDD. The amendment concerns the methodology and scope of adverse impact identification (risk-based mapping, stakeholder engagement, indirect business relationships). BVI does not express a specific directional stance on these identification methodology changes, making their text unrelated to the amendment's direction.",1,False
BVI,96816064173-47,2022-05-19,1,0,1,382,Recital 30,recital,JURI,0.889163,"The amendment adds references to standardized natural capital accounting, monetary valuation of sustainability impacts, and the double materiality concept as tools for identifying adverse impacts, while also framing due diligence as an ""obligation of means"" and incorporating supply chain specificities.",UNDETECTABLE,"BVI advocates for consistent concepts, definitions, and standardized metrics across CSDDD, CSRD, and SFDR frameworks for identifying adverse impacts, which has a genuine connection to the amendment's introduction of standardized natural capital accounting, monetary valuation, and the double materiality concept. However, BVI's position focuses on alignment with SFDR/CSRD indicators and KPIs rather than specifically endorsing or opposing the particular methodologies (e.g., EU LIFE-funded Transparent project) or the ""obligation of means"" framing introduced by the amendment, making it genuinely unclear whether this amendment's specific direction satisfies their advocacy.",1,False
BVI,96816064173-47,2022-05-19,1,0,1,380,Recital 30,recital,JURI,0.888321,"The amendment expands the scope of adverse impacts to be identified under due diligence obligations by adding ""good governance"" and ""climate"" alongside human rights and environmental impacts, removes the special rule limiting regulated financial undertakings to identifying adverse impacts only at contract inception, and replaces a general prioritization allowance with a mandatory stakeholder-consulted prioritisation strategy based on specific criteria.",UNDETECTABLE,"BVI's position focuses on aligning concepts and definitions of adverse impacts across CSDDD, SFDR, and CSRD frameworks, and on ensuring consistent metrics — a genuine connection to the amendment's changes to the scope and nature of adverse impacts. However, BVI does not take a clear directional stance on whether ""good governance"" and ""climate"" should be added to the scope, nor on whether the financial undertaking inception-only rule should be removed or the prioritisation approach strengthened, so it is genuinely unclear whether the amendment's specific directions satisfy, contradict, or ignore BVI's advocacy.",1,False
BVI,96816064173-47,2022-05-19,1,0,1,415,Recital 38,recital,JURI,0.88591,"The amendment replaces ""established business relationships"" with ""monitored business relationships"" in the context of minimising adverse impacts that cannot be brought to an end.",NOISE,"The organisation's position focuses on the delineation between CSDDD and SFDR/CSRD frameworks, the treatment of investment activities, and alignment of adverse impact definitions across EU frameworks. It does not express any directional stance on whether the minimisation obligation should apply to ""established"" versus ""monitored"" business relationships — the specific terminological change made by this amendment. No counterfactual test is needed as there is no substantive advocacy position on this subject.",1,False
BVI,96816064173-47,2022-05-19,1,0,1,368,Recital 27,recital,JURI,0.885623,"The amendment replaces ""potential"" adverse impacts with ""foreseeable, based on the state of knowledge"" adverse impacts, narrowing the scope of impacts companies must address to those that are foreseeable given current knowledge.",UNDETECTABLE,"BVI advocates for consistent and clearer definitions of adverse impacts across EU frameworks (CSDDD, CSRD, SFDR), but does not take a specific directional stance on whether the threshold for adverse impacts should be ""potential"" versus ""foreseeable based on the state of knowledge."" While BVI's position is substantively related to the definition and scope of adverse impacts, it is genuinely unclear whether this particular narrowing of the standard (from ""potential"" to ""foreseeable"") satisfies, contradicts, or is orthogonal to their advocacy for alignment and consistency across frameworks.",1,False
Finnish Commerce Federation,141376015883-52,2022-05-20,1,0,1,448,Recital 47,recital,JURI,0.879782,"The amendment strengthens the language around SME support by adding ""heavily"" and ""immense"" to describe the burden, making Member State financial support mandatory (""should"" instead of ""could""), and explicitly extending information/support platforms to all companies in implementation, not just SMEs.",ALIGNED,"The Finnish Commerce Federation explicitly advocated that the Commission should require Member States to offer companies (including SMEs) information and support measures, and welcomed financial support for SMEs while emphasising that principal responsibility should lie with Member States rather than in-scope companies. The amendment directly responds to this by making Member State financial support mandatory (""should"" replacing ""could"") and explicitly extending platform support to all companies in implementation, aligning with the org's position that Member State guidance and counselling obligations should be explicit and primary.",1,False
Finnish Commerce Federation,141376015883-52,2022-05-20,1,0,1,449,Recital 47,recital,JURI,0.876247,The amendment adds new text to recital 47 encouraging SMEs to voluntarily apply due diligence frameworks and incentivizing them through public procurement rating systems and labelling schemes.,UNDETECTABLE,"The organisation acknowledges SMEs will be affected and welcomes support measures for them, including guidance, counselling, and financial support from Member States. However, the amendment specifically introduces voluntary due diligence incentives for SMEs (procurement ratings, labelling systems), which goes beyond the support/guidance measures the org discussed. The org's position does not clearly advocate for or against incentivizing voluntary SME compliance through procurement and labelling mechanisms, making the directional alignment genuinely ambiguous.",1,False
 Accountancy Europe,4713568401-18,2022-05-20,5,1,4,316,Recital 16,recital,JURI,0.897906,"The amendment replaces ""potential"" adverse impacts with ""based on the state of knowledge, foreseeable"" adverse impacts in step (3) of the due diligence process, narrowing the scope of what companies must prevent, cease, or minimise.",NOISE,"The organisation's text describes the general structure and benefits of supply chain due diligence without taking any specific directional stance on how ""potential"" versus ""foreseeable"" adverse impacts should be defined or scoped. The matched content is essentially background/descriptive material about what due diligence is, with no advocacy position on the specific change the amendment makes.",1,False
 Accountancy Europe,4713568401-18,2022-05-20,5,1,4,317,Recital 16,recital,JURI,0.897601,"The amendment adds ""risk-based"" to describe the due diligence process and adds ""prioritising"" to step (2) alongside identifying and assessing adverse impacts.",NOISE,"The organisation's text describes what due diligence is and its benefits in general terms, without taking a specific directional stance on whether the process should be explicitly ""risk-based"" or whether ""prioritising"" should be added to the identification/assessment step. The matched chunk is essentially background/descriptive content about due diligence steps, not a specific advocacy position for or against the changes the amendment introduces.",1,False
 Accountancy Europe,4713568401-18,2022-05-20,5,1,4,363,Recital 25,recital,JURI,0.887415,"The amendment replaces references to the Annex of international conventions with explicit references to the OECD Due Diligence Guidelines for Multinational Enterprises and the UN Guiding Principles for Business and Human Rights as the basis for due diligence obligations, while also removing the catch-all provision for rights not specifically listed in the Annex.",NOISE,"The organisation's matched text merely describes and explains what due diligence is, referencing both the UN Guiding Principles and OECD Due Diligence Guidance as informational background. It does not express a specific directional advocacy position on whether the OECD/UN frameworks should replace the Annex of international conventions as the legal basis for the directive's due diligence obligations. This is descriptive/educational content, not a lobbying stance on the specific change the amendment makes.",1,False
 Accountancy Europe,4713568401-18,2022-05-20,5,1,4,380,Recital 30,recital,JURI,0.883297,"The amendment expands the scope of due diligence identification to include ""good governance"" and ""climate"" impacts alongside human rights and environmental impacts, removes the carve-out for regulated financial undertakings at contract inception, and replaces a general prioritisation allowance with a mandatory stakeholder-consulted prioritisation strategy based on objective criteria.",NOISE,"The organisation's text describes what supply chain due diligence is and its general benefits, essentially providing background/educational content without taking any specific directional stance on the scope of impacts to be covered, the treatment of financial undertakings, or the nature of prioritisation strategies. There is no specific advocacy position that aligns with or opposes the particular changes the amendment introduces.",1,False
 Accountancy Europe,4713568401-18,2022-05-20,5,1,4,367,Recital 27,recital,JURI,0.8823,"The amendment changes ""value chains"" to ""supply chains,"" narrows adverse impacts to those companies ""cause or contribute to,"" and replaces ""complaints procedure"" with ""notification procedure,"" while adding a competition law caveat to public communication on due diligence.",NOISE,"The organisation's text is descriptive background material explaining what supply chain due diligence is and its benefits, without taking any specific directional stance on the particular changes the amendment makes (e.g., narrowing scope to ""supply chains"" vs. ""value chains,"" limiting impacts to those ""caused or contributed to,"" or the competition law carve-out). There is no specific advocacy position that aligns with or opposes the direction of these changes.",1,False
Finnwatch,076979218638-77,2022-05-20,3,0,3,311,Recital 15,recital,JURI,0.886954,"The amendment expands the scope of due diligence to explicitly cover produced goods and services throughout their life cycle and clarifies that obligations extend beyond the first tier of the value chain, while also removing the ""established"" qualifier from business relationships and replacing ""obligations of means"" with ""a standard of conduct.""",ALIGNED,"ECCJ specifically criticised the original proposal's limitation to ""established business relationships,"" arguing it risks leaving out short, unstable, or informal relationships and that due diligence should adopt a risk-based approach not tied to the characteristics of business relationships. The amendment directly responds to this by removing the ""established"" qualifier and explicitly extending obligations beyond the first tier of the value chain, which is precisely the directional change ECCJ advocated for.",1,False
Finnwatch,076979218638-77,2022-05-20,3,0,3,313,Recital 15,recital,JURI,0.886187,"The amendment replaces ""established direct and indirect business relationships"" with ""monitored business relationships"" and adds ""or effectively control"" to the factors for determining which relationships to monitor, narrowing the scope of covered relationships from all established direct and indirect ones to a risk-based ""monitored"" subset.",OPPOSING,"ECCJ explicitly criticised the Commission proposal for limiting due diligence to ""established business relationships,"" arguing this risks leaving out short, unstable, or informal relationships where severe impacts are more likely, and called for a risk-based approach prioritising severity and likelihood rather than the characteristics of business relationships. The amendment moves in the opposite direction by replacing ""established direct and indirect business relationships"" with ""monitored business relationships,"" which further narrows the scope rather than broadening it as ECCJ advocated.",1,False
Finnwatch,076979218638-77,2022-05-20,3,0,3,342,Recital 20,recital,JURI,0.885881,"The amendment narrows the scope of due diligence obligations from ""established business relationships"" across the full ""value chain"" to ""direct contractual business relationships"" within the ""supply chain,"" requiring a legal contract to link both parties and removing the reassessment periodicity and indirect relationship provisions.",OPPOSING,"ECCJ explicitly criticised the original ""established business relationships"" approach as too narrow, arguing the directive should adopt a risk-based approach prioritising severity and likelihood of impacts rather than the characteristics of business relationships, and should not leave out short, unstable or informal relationships. The amendment moves in the opposite direction — further restricting scope to only ""direct contractual"" relationships with a legal contract requirement — which is even more limiting than what ECCJ opposed in the original text. Additionally, ECCJ specifically warned against over-reliance on ""contractual assurances,"" yet the amendment makes a legal contract the defining criterion for inclusion in scope.",1,False
Finnwatch,076979218638-77,2022-05-20,3,0,3,346,Recital 20,recital,JURI,0.884695,"The amendment removes the qualifier ""established"" from the phrase ""established business relationships"" in the operative limitation clause, broadening the scope of due diligence obligations beyond only lasting/established relationships.",ALIGNED,"ECCJ explicitly criticised the original text's limitation to ""established business relationships,"" arguing it risks leaving out short, unstable, or informal relationships where severe impacts are more likely, and called for a risk-based approach not tied to the duration or intensity of business relationships. The amendment removes the word ""established"" from the operative limitation, directly responding to ECCJ's advocacy for a broader scope.",1,False
Finnwatch,076979218638-77,2022-05-20,3,0,3,312,Recital 15,recital,JURI,0.884538,"The amendment adds ""products and services"" to the scope of due diligence measures and introduces a requirement to terminate business relationships where State intervention leaves no reasonable prospect of change, while removing the qualifier ""established"" from business relationships.",ALIGNED,"ECCJ explicitly criticised the original proposal's limitation to ""established business relationships,"" arguing it risks leaving out short, unstable, or informal relationships and that the directive should adopt a risk-based approach not tied to the characteristics of business relationships. The amendment removes the ""established"" qualifier, directly responding to this concern. Additionally, ECCJ's broader push for stronger, more effective due diligence obligations aligns with the amendment's new requirement to terminate business relationships where there is no reasonable prospect of change due to State intervention, strengthening the overall obligation.",1,False
Finnwatch,076979218638-77,2022-05-20,3,0,3,354,Recital 22,recital,JURI,0.878649,"The amendment removes the specific list of high-impact sectors (textiles, agriculture, minerals) from recital 22 and changes the language regarding financial sector adverse impacts from ""actual and potential"" to ""actual and, based on the state of knowledge, foreseeable.""",UNDETECTABLE,"ECCJ explicitly criticises the narrow list of high-impact sectors and argues the financial sector should be included (not excluded), yet the amendment removes the sector list entirely rather than expanding it, and the financial sector exclusion is retained. The org's position is directionally specific (expand the list, include finance), but the amendment's removal of the list and the minor rewording on ""foreseeable"" impacts neither clearly satisfies nor clearly contradicts ECCJ's advocacy — the removal of the list could be read as a step toward a broader approach or simply as a recital restructuring, making the directional relationship genuinely ambiguous.",1,False
Finnwatch,076979218638-77,2022-05-20,3,0,3,356,Recital 22,recital,JURI,0.878069,"The amendment expands the list of high-impact sectors by adding construction, energy, financial services, ICT/digital services, tourism and hospitality, retail trade, and other activities that were absent from the original Commission proposal's narrow list.",ALIGNED,"ECCJ explicitly criticised the Commission's narrow list of high-impact sectors for leaving out ""construction, infrastructures, energy, transport, logistics, electronics"" and even the financial sector, and called for a broader understanding of high impacts. The amendment directly responds to this by adding construction, energy, financial services, ICT/electronics, and other sectors that ECCJ identified as missing, moving the text precisely in the direction ECCJ advocated.",1,False
Finnwatch,076979218638-77,2022-05-20,3,0,3,357,Recital 22,recital,JURI,0.877751,"The amendment removes the exclusion of the financial sector from the high-impact sectors list and instead includes financial services (loans, credits, insurance, investment services, etc.) as a high-impact sector subject to the Directive's full due diligence obligations.",ALIGNED,"ECCJ explicitly criticised the Commission proposal for failing to cover the financial sector, noting that ""it even fails to cover the financial sector, for which an OECD sectoral guidance does exist."" The amendment directly responds to this by removing the financial sector's exclusion and adding it to the high-impact sectors list, which is precisely the direction ECCJ advocated for.",1,False
