organisation,transparency_reg_id,source_date,meetings_total,meetings_commission,meetings_ep,amendment_number,target_element,target_type,committee,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
eco - Association of the Internet Industry,483354220663-40,2021-03-25,1,0,1,1957,Article 42 – paragraph 3,article,IMCO,0.843405,"The amendment raises the maximum penalty cap from 6% to 10% of annual worldwide turnover (and the lesser penalty from 1% to 2%), while also clarifying that the reference is to worldwide turnover.",OPPOSING,"Eco explicitly stated that the 6% cap was already ""exaggerated"" compared to GDPR's 4%, and advocated against further significant elevation of fines. The amendment moves in the opposite direction by increasing the cap to 10%, which directly contradicts eco's expressed position that the penalty level should be lowered or at least not raised further.",1,False
eco - Association of the Internet Industry,483354220663-40,2021-03-25,1,0,1,1958,Article 42 – paragraph 3,article,IMCO,0.841481,"The amendment changes the penalty cap basis from ""annual income or turnover"" to ""income or global annual turnover,"" adding ""global"" to clarify that the turnover reference is worldwide rather than potentially national/local.",UNDETECTABLE,"Eco explicitly criticises the 6% penalty level as ""exaggerated"" and advocates for a unified/harmonised penalty framework rather than 27 different national approaches, but does not take a clear position on whether the turnover base should be ""global/worldwide"" versus merely ""annual."" The amendment's specific change — adding ""global"" to the turnover reference — neither directly satisfies nor contradicts eco's stated concerns about the penalty rate or harmonisation, making the directional relationship genuinely ambiguous.",1,False
eco - Association of the Internet Industry,483354220663-40,2021-03-25,1,0,1,1961,Article 42 – paragraph 4,article,IMCO,0.8411,"The amendment changes ""daily turnover"" to ""daily global turnover,"" clarifying that the 5% cap on periodic penalty payments is calculated on worldwide (global) turnover rather than potentially just domestic turnover.",ALIGNED,"Eco explicitly references the GDPR model of ""worldwide annual turnover"" as the basis for fines and discusses penalties in terms of global turnover, indicating they understand and accept the worldwide turnover basis. The amendment aligns with this framing by clarifying that the penalty cap is based on global (worldwide) turnover, consistent with eco's framing of the penalty regime. While eco's primary concern was about the percentage level and harmonisation, their explicit use of ""worldwide"" turnover as the reference point for penalties is directly reflected in this amendment's direction.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,367,Recital 38 a (new),recital,IMCO,0.867801,"The amendment inserts a new recital establishing a universal service obligation for very large social online platforms, requiring them to allow anyone to post and receive content and only remove manifestly illegal content related to serious crimes, as a derogation from freedom of contract to protect freedom of expression.",UNDETECTABLE,"EuroISPA expresses concern that platforms moderating ""harmful but legal"" content risks censorship and undermines freedom of expression, and warns against platforms taking sides in public debate — positions that resonate with the amendment's anti-censorship rationale. However, EuroISPA also supports voluntary content moderation with procedural safeguards and does not explicitly advocate for a mandatory universal service obligation; it is genuinely unclear whether EuroISPA would endorse the specific legal mechanism the amendment introduces (a derogation from freedom of contract imposing a universal service obligation) or would consider it an overreach.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,420,Recital 47,recital,IMCO,0.867692,"The amendment removes the sentence defining ""manifestly illegal content"" and ""manifestly unfounded"" notices (the layperson test), and drops the word ""manifestly"" throughout, broadening the scope of misuse provisions beyond only clear-cut cases.",UNDETECTABLE,"EuroISPA specifically advocates for strengthening measures against misuse, including holding fraudulent filers liable and not merely suspending accounts. The amendment removes the ""manifestly"" qualifier and the layperson definition, which could be seen as broadening accountability (aligned with EuroISPA's call to strengthen misuse protections), but EuroISPA's position does not address the ""manifestly"" threshold specifically, making it genuinely unclear whether this directional change satisfies their advocacy.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,236,Recital 13,recital,IMCO,0.876838,"The amendment adds a new exclusion from the definition of ""online platform"" for services provided by cooperative organisations exclusively to their members within an organised distribution network, in addition to the existing ""ancillary feature"" exclusion.",UNDETECTABLE,"EuroISPA specifically calls for clarification on the ""ancillary features"" exclusion and for excluding enterprise hosting services from the scope of online platform obligations — both of which relate to narrowing the definition of online platforms. However, the amendment's specific change introduces a carve-out for cooperative organisations with member-only distribution networks, which is a distinct and different narrowing not addressed by EuroISPA's position. While EuroISPA's general direction (narrowing the scope of who qualifies as an online platform) aligns with the amendment's direction, their specific advocacy does not clearly map onto this particular cooperative-organisation exclusion, making the directional match genuinely ambiguous.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,694,Article 2 – paragraph 1 – point h,article,IMCO,0.860351,"The amendment narrows the definition of ""online platform"" by explicitly excluding services provided by cooperative organisations exclusively to their members established in the EU with whom they have a direct organisational, cooperative, associative or capital ownership link within a common-brand distribution network.",ALIGNED,"EuroISPA explicitly states that the definition of ""online platforms"" is ""potentially too broad"" and advocates for a narrower scope. The amendment directly responds to this concern by carving out a specific category of services (cooperative organisation networks) from the definition, thereby narrowing its reach in the direction EuroISPA advocated for.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,467,Recital 53,recital,IMCO,0.859455,"The amendment adds ""including regarding misleading information or any other types of harmful content"" to the justification for imposing specific obligations on very large online platforms, explicitly referencing harmful content as a policy concern.",OPPOSING,"EuroISPA explicitly and specifically advocates against conflating harmful (but legal) content with illegal content, warning that defining ""harmful content"" in law risks censorship and undermines freedom of expression. The amendment moves in the opposite direction by explicitly citing ""misleading information or any other types of harmful content"" as justification for imposing obligations on very large platforms — precisely the kind of harmful content framing EuroISPA opposes.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,712,Article 2 – paragraph 1 – point i,article,IMCO,0.865015,"The amendment replaces ""making information available"" with ""making information accessible"" in the definition of 'dissemination to the public', aligning the terminology more closely with the e-Commerce Directive.",NOISE,"EuroISPA's position critiques the definition of ""dissemination to the public"" as being too broad and risks capturing infrastructure/hosting services, and advocates for clearer distinctions between hosting and platforms. However, their concern is about the scope of the definition (i.e., who falls within it), not about the specific word choice of ""available"" vs. ""accessible."" The amendment makes only a minor terminological substitution that does not address EuroISPA's substantive concerns about the definition's breadth or the distinction between hosting and platforms. There is no directional advocacy in EuroISPA's text that maps onto this specific word-level change.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,711,Article 2 – paragraph 1 – point i,article,IMCO,0.862688,"The amendment adds the qualifier ""significant and"" before ""potentially unlimited number of third parties,"" narrowing the definition of ""dissemination to the public"" by requiring the number of third parties to be significant.",UNDETECTABLE,"EuroISPA clearly identifies the ""potentially unlimited number of third parties"" language as problematic because it risks capturing infrastructure/hosting services within the definition of ""online platforms."" The amendment does narrow the definition by adding ""significant and,"" which partially addresses their concern. However, EuroISPA's proposed fix is more structural — they want a distinction based on whether a private relationship exists between content provider and end-user, and whether the platform plays a role in determining content visibility — not merely a quantitative threshold. It is genuinely unclear whether adding ""significant"" satisfies their concern or whether they would consider it insufficient to exclude the hosting/cloud services they are worried about.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,710,Article 2 – paragraph 1 – point i,article,IMCO,0.862683,"The amendment adds the phrase ""taking an active role in"" to the definition of 'dissemination to the public', narrowing it to situations where the service provider plays an active role in making information available, rather than merely facilitating it passively.",ALIGNED,"EuroISPA explicitly argued that the original definition of ""dissemination to the public"" was too broad because it risked capturing passive infrastructure services (e.g. web hosting, cloud services) that merely store and share content without playing an active role in determining what is available to users. The amendment directly responds to this concern by inserting ""taking an active role in,"" which introduces the very distinction EuroISPA advocated for — separating active platforms from passive hosting services.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,243,Recital 13 b (new),recital,IMCO,0.850067,"The amendment inserts a new recital clarifying that cloud computing services should not be classified as 'online platforms' when hyperlink dissemination is minor/ancillary, and that cloud infrastructure services should not be seen as disseminating to the public information stored at the request of a recipient of a hosted application or platform.",ALIGNED,"EuroISPA specifically argued that the definition of ""online platforms"" and ""dissemination to the public"" risked misclassifying infrastructure services such as cloud/web hosting as online platforms, and called for a clear distinction between infrastructure services and platforms with a greater role in relation to content. The amendment directly responds to this concern by inserting a recital that excludes cloud computing infrastructure services from the ""online platform"" definition and clarifies that storing/processing content at a recipient's request does not constitute dissemination to the public — precisely the direction EuroISPA advocated for.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,697,Article 2 – paragraph 1 – point h,article,IMCO,0.878444,The amendment adds an explicit exclusion of infrastructure services such as webhosting or cloud service providers from the definition of 'online platform'.,ALIGNED,"EuroISPA specifically and repeatedly argued that the definition of 'online platform' risked misclassifying infrastructure services such as webhosting and cloud services as online platforms, and called for a clear distinction between such infrastructure services and true platforms. The amendment directly responds to this concern by explicitly excluding webhosting and cloud service providers from the definition of online platforms.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,237,Recital 13,recital,IMCO,0.877281,"The amendment adds a sentence to recital 13 clarifying that cloud services with no active role in the dissemination, monetisation, and organisation of information should not be considered online platforms.",ALIGNED,"EuroISPA specifically argued that the definition of online platforms risked misclassifying infrastructure and cloud/hosting services as platforms, and advocated for a distinction based on whether the intermediary plays an active role in determining/selecting content for users. The amendment directly responds to this by explicitly excluding cloud services that have no active role in dissemination, monetisation, or organisation of information from the definition of online platforms — precisely the directional change EuroISPA advocated for.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,238,Recital 13,recital,IMCO,0.871853,"The amendment expands the definition of ""online platform"" by adding that platforms also include those that ""interact with user generated content, or retain available technical capabilities to address the problem in most expedient and proportionate manner,"" broadening the scope beyond mere dissemination to the public.",OPPOSING,"EuroISPA explicitly advocates for a narrower, more precise definition of online platforms that clearly distinguishes them from mere hosting/infrastructure services, arguing that the existing definition already risks over-inclusion. The amendment moves in the opposite direction by broadening the definition further — adding ""interaction with user generated content"" and ""technical capabilities"" as additional triggers — which would exacerbate exactly the misclassification problem EuroISPA warned against.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,240,Recital 13,recital,IMCO,0.870688,"The amendment expands the list of example service types that fall under the definition of ""online platforms"" by adding search engines, live streaming platforms, and private messaging providers alongside the original examples of social networks and online marketplaces.",OPPOSING,"EuroISPA's position specifically advocates for a narrower, more precise definition of online platforms — one that distinguishes platforms based on their role in algorithmically selecting content from mere hosting services, and that excludes intermediaries which do not determine what content users see. The amendment moves in the opposite direction by broadening the definition to include more service types (search engines, live streaming platforms, private messaging providers), which would likely capture more services as ""online platforms"" rather than narrowing the category as EuroISPA advocates.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,698,Article 2 – paragraph 1 – point h,article,IMCO,0.872474,"The amendment changes ""minor and purely ancillary"" to ""minor or a purely ancillary"" and expands the carve-out to cover features or functionalities of the principal service, adding ""or functionality"" alongside ""feature"" throughout the exception clause.",UNDETECTABLE,"EuroISPA advocates for a substantively different and more fundamental redefinition of ""online platform"" — one based on whether the intermediary plays a role in selecting content shown to users — rather than the narrower textual tweaks the amendment makes (changing ""and"" to ""or"" and adding ""functionality""). While both the org and the amendment are concerned with the scope of the online platform definition, the amendment's specific directional change (broadening the ancillary-feature carve-out slightly and adding ""functionality"") neither clearly satisfies nor clearly contradicts EuroISPA's advocacy, which focuses on a structural distinction between content-selecting platforms and mere hosting services that the amendment does not address.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,699,Article 2 – paragraph 1 – point h,article,IMCO,0.870885,"The amendment removes the ""at the request of a recipient"" condition and adds ""optimises its content"" to the definition of online platform, while replacing ""another service"" with ""main service"" in the ancillary feature exception.",ALIGNED,"EuroISPA specifically advocates that the definition of ""online platform"" should capture intermediaries that play an active role in selecting or determining what content is presented to users (algorithmically), distinguishing them from mere hosting providers. The amendment's addition of ""optimises its content"" directly reflects this distinction by incorporating the active content-selection/curation function into the definition, which is precisely the directional change EuroISPA recommended to better separate platforms from passive hosting services.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,289,Recital 23,recital,IMCO,0.873857,"The amendment removes the qualifier ""average and reasonably well-informed"" from the consumer standard, replacing it with simply ""a consumer"" when assessing whether a platform's presentation could lead to a mistaken belief about the source of information.",NOISE,"EuroISPA's position text focuses on enterprise hosting service exclusions, the Country of Origin principle, ancillary features, and the preservation of liability exemptions — none of which address the consumer standard used to assess misleading presentation by online platforms. The organisation expresses no directional stance on whether the consumer benchmark should be ""average and reasonably well-informed"" versus simply ""a consumer,"" making this a subject mismatch with no substantive advocacy position relevant to the amendment's specific change.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,288,Recital 23,recital,IMCO,0.876175,"The amendment broadens the scope of the liability exemption exclusion beyond specific online platforms (those allowing consumer-to-trader distance contracts) to all hosting service providers and ""other service providers,"" while also expanding the context from ""transactions"" to ""transactions or exchanges.""",OPPOSING,"EuroISPA explicitly advocates that enterprise hosting services should be excluded from the DSA's additional obligations while still benefiting from liability limitations, and supports preserving the E-Commerce Directive's limited liability exemptions broadly. The amendment moves in the opposite direction by expanding the class of providers that cannot benefit from the hosting liability exemption — widening it from a narrow category of consumer-facing online platforms to all hosting service providers and ""other service providers"" — which directly contradicts EuroISPA's position that enterprise hosting services should remain protected by liability exemptions.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,285,Recital 23,recital,IMCO,0.875326,"The amendment narrows the scope of the consumer-protection liability exception by specifying it applies to ""online marketplaces"" (platforms where contracts are concluded on the platform itself) rather than all online platforms allowing distance contracts, and adds a clarifying example about storage, packing, and shipment.",NOISE,"EuroISPA's matched text focuses on enterprise hosting services being excluded from DSA obligations, the Country of Origin principle, and ancillary features — none of which directly address the narrowing of the consumer-protection liability exception for online marketplaces. While EuroISPA broadly supports preserving liability exemptions, this is a general endorsement without a specific directional stance on how the marketplace liability carve-out should be scoped, so no meaningful alignment or opposition can be determined.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,287,Recital 23,recital,IMCO,0.875022,"The amendment adds a condition that online platforms can retain the hosting liability exemption if they comply with certain due diligence obligations under the regulation, whereas the original text denied the exemption solely based on how information is presented to consumers.",NOISE,"EuroISPA's matched text focuses on enterprise hosting services being excluded from additional obligations, the Country of Origin principle, and ancillary features — none of which directly address the specific question of whether compliance with due diligence obligations should restore the liability exemption for online platforms presenting consumer-facing transaction information. Their general support for preserving liability exemptions is too broad and non-directional to constitute a specific advocacy position on this particular amendment's change.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,300,Recital 25,recital,IMCO,0.86896,"The amendment narrows the scope of voluntary content moderation activities protected from liability loss, limiting them to ""manifestly illegal content related to serious crimes"" (rather than all illegal content) and adding the condition that such activities must never be conducted on a ""discretionary basis.""",UNDETECTABLE,"EuroISPA expresses specific support for preserving liability exemptions for voluntary own-initiative investigations and welcomes the DSA's clarification on this point, but their position focuses on broadening or maintaining protections (e.g., extending protection to good-faith decisions not to remove content). The amendment narrows the scope of protected voluntary moderation to ""manifestly illegal content related to serious crimes"" and prohibits discretionary action — a restriction that could cut against EuroISPA's broader interest in robust liability protection, but their text does not clearly advocate for or against this specific narrowing, making the directional alignment genuinely ambiguous.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,308,Recital 27,recital,IMCO,0.866722,"The amendment removes DNS services and top-level domain name registries from the general list of services that may qualify for liability exemptions ""to the extent"" they meet conduit/caching/hosting criteria, and instead grants DNS registration services an unconditional liability exemption in a separate sentence.",NOISE,"EuroISPA's matched text focuses on preserving secondary liability exemptions for intermediary services generally and on clarifying the DSA's application to ""ancillary features,"" but does not express any specific directional position on DNS services or their liability exemption status. Their advocacy is too general to be mapped onto the specific change the amendment makes regarding DNS services.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,310,Recital 27,recital,IMCO,0.866275,"The amendment adds ""cloud infrastructure services"" to the list of example services that can benefit from liability exemptions under the DSA, alongside DNS services, CDNs, and other infrastructure providers.",ALIGNED,"EuroISPA explicitly advocates for enterprise/hosting services to benefit from liability limitations and related provisions, and supports the preservation of limited exemptions from secondary liability for intermediary services. The amendment expands the list of services eligible for liability exemptions to include cloud infrastructure services, which directly aligns with EuroISPA's position that such infrastructure-level services should benefit from liability exemptions even if excluded from additional DSA obligations.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,307,Recital 27,recital,IMCO,0.866167,"The amendment adds a clause clarifying that certain communication services (VoIP, messaging, web-based email) ""do not fall within the obligations under this Regulation"" while still being able to benefit from liability exemptions.",ALIGNED,"EuroISPA explicitly called for clarification on the application of the DSA to ""ancillary features"" of services, noting it was unclear whether the DSA would apply to services out of its scope that offer a hosting ancillary feature, and advocated for excluding certain services from DSA obligations while preserving their liability exemptions. The amendment directly responds to this by clarifying that the listed communication services do not fall within the DSA's obligations while still benefiting from liability exemptions — precisely the distinction EuroISPA sought.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,273,Recital 22,recital,IMCO,0.865887,"The amendment adds a sentence clarifying that providers retain their liability exemptions (Articles 3, 4, and 5) even when undertaking voluntary own-initiative investigations or actions under Article 27, as long as they act upon obtaining actual knowledge.",ALIGNED,"EuroISPA explicitly welcomes the DSA's clarification that providers are not disqualified from liability exemptions solely for conducting voluntary own-initiative investigations, and further advocates that this protection should be extended and strengthened. The amendment directly responds to this position by explicitly preserving liability exemptions for providers undertaking voluntary own-initiative investigations, going in exactly the direction EuroISPA advocated for.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,312,Recital 28,recital,IMCO,0.851231,"The amendment restricts specific monitoring obligations to those set down in Union acts (removing national-legislation-only basis), limits national authority orders to those implementing Union acts, adds a reference to other Union law as lex specialis, and inserts a new sentence explicitly protecting end-to-end encryption from being prevented by this Regulation.",ALIGNED,"EuroISPA explicitly supports maintaining the prohibition on general monitoring obligations and advocates for a narrow, clearly defined concept of specific monitoring (targeted at a known user or location, limited in time, not covering whole categories of data or persons). The amendment strengthens these protections by tying specific monitoring exceptions strictly to Union acts and adding an explicit safeguard for end-to-end encryption — both moves in the direction EuroISPA advocated for. The organisation's position is specific enough (not mere general endorsement) to confirm directional alignment.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,346,Recital 34,recital,IMCO,0.870506,"The amendment adds an explicit focus on ""illegal content"" and ""consumer protection"" to the list of objectives for due diligence obligations, while removing the reference to ""vulnerable users"" and ""meaningful"" accountability.",NOISE,"EuroISPA's matched text expresses general support for due diligence obligations conducive to a transparent and safe online environment, without taking a specific directional stance on whether the obligations should explicitly target illegal content, add consumer protection, or remove references to vulnerable users and ""meaningful"" accountability. Their position is a broad endorsement of the due diligence framework rather than advocacy for the specific changes this amendment makes.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,322,Recital 29,recital,IMCO,0.866699,"The amendment adds a requirement that national laws underpinning orders to act against illegal content or provide information must be in conformity with Union law, including the EU Charter on Fundamental Rights.",ALIGNED,"EuroISPA explicitly flagged that Articles 8(4) and 9(4) raised concerns about ""how the DSA relates to laws which are not in conformity with Union law"" and called for amendments to clarify that their requirements do not prejudice other applicable law. The amendment directly responds to this by inserting a conformity-with-Union-law (including the EU Charter on Fundamental Rights) qualifier into the recital, moving the text in the direction EuroISPA advocated.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,327,Recital 30,recital,IMCO,0.864772,"The amendment adds a new sentence to recital 30 requiring that providers and users receive the same protections as under the terrorist content regulation, including the ability to challenge orders before the Digital Services Coordinator of establishment and the ability to suspend or limit orders in conflict with Union or national law.",UNDETECTABLE,"EuroISPA's matched text raises concerns about the wording of the orders provisions (Articles 4 and 9) creating confusion and a lack of clarity about how the DSA relates to other laws, and advocates for amendments to avoid the mistaken impression that requirements prejudice other applicable law. The amendment introduces new procedural protections (challenge rights, suspension powers) for providers receiving orders, which is related but not directly what EuroISPA advocated for — their concern was about clarity and the relationship between DSA requirements and other laws, not specifically about adding challenge mechanisms mirroring the terrorist content regulation. It is genuinely unclear whether this amendment's direction satisfies, contradicts, or ignores EuroISPA's specific concern.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,324,Recital 29,recital,IMCO,0.862341,"The amendment adds the word ""effective"" before ""processing"" in the recital describing the conditions and requirements for orders to act against illegal content or provide information, slightly strengthening the language around how such orders are to be processed.",NOISE,"The organisation's matched text raises concerns about the wording of Articles 8(4) and 9(4) being confusing and creating a lack of clarity, but does not advocate specifically for or against adding the word ""effective"" to the processing requirement in Recital 29. The amendment makes only a minor editorial/stylistic change (inserting ""effective""), and the org's position is not directionally specific enough to align with or oppose this narrow textual modification.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,323,Recital 29,recital,IMCO,0.861117,The amendment adds a sentence clarifying that applicable rules on the mutual recognition of court decisions should be unaffected by the conditions set for orders to act against illegal content or to provide information.,ALIGNED,"EuroISPA explicitly flagged that Articles 8(4) and 9(4) create confusion and ""a lack of clarity on how the DSA relates to laws which are not in conformity with Union law,"" calling for amendments to avoid the impression that their requirements ""prejudice other forms of applicable law."" The amendment directly responds to this concern by adding a sentence preserving the applicability of mutual recognition rules for court decisions, clarifying the DSA's relationship to other applicable legal frameworks.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,539,Recital 76,recital,IMCO,0.864548,"The amendment adds a new sentence to recital 76 establishing that Member States should exercise jurisdiction over very large online platforms providing social networking services to a significant number of recipients in that Member State, emphasising the importance of national jurisdiction for such platforms due to their role in public debate.",OPPOSING,"EuroISPA explicitly welcomes the Commission's rejection of proposals requiring legal representatives in each of the 27 Member States, warning that such requirements would ""run against the country of origin principle and would fragment the Single Market."" The amendment moves in the opposite direction by expanding Member State jurisdiction over very large online social networking platforms based on where they have significant recipients, which is precisely the kind of jurisdictional fragmentation EuroISPA opposed.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,918,Article 11 – paragraph 4 a (new),article,IMCO,0.863891,"The amendment inserts a new provision allowing micro or small enterprises that have been unable to designate a legal representative to request assistance from a Digital Service Coordinator, including the possibility of collective representation.",ALIGNED,"EuroISPA specifically advocates that the legal representative requirement should not impose disproportionate barriers on smaller companies with limited financial means, and recommends that SMEs and micro/small enterprises be protected from overly burdensome obligations. The amendment directly responds to this concern by creating a facilitation mechanism for micro and small enterprises that struggle to designate a legal representative, reducing the practical burden on such companies — precisely the direction EuroISPA advocated for.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,184,Recital 2,recital,IMCO,0.864749,"The amendment adds the phrase ""by undermining its integrity"" to clarify how diverging national laws negatively affect the internal market, strengthening the characterisation of the harm caused by fragmentation.",NOISE,"The organisation's matched text focuses on legal representative requirements, SME exemptions, and liability shields — none of which relate to the specific wording change in this amendment. The amendment makes only a minor rhetorical clarification about how national laws harm the internal market, and the org's position contains no directional stance on this characterisation. The org's general concern about Single Market fragmentation is too broad and non-specific to constitute a directional advocacy position on this textual change.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,919,Article 11 – paragraph 5 a (new),article,IMCO,0.86483,"The amendment inserts a new provision allowing micro or small enterprises that have been unable to find a legal representative to request assistance from the Digital Services Coordinator, including possibilities for collective representation.",ALIGNED,"EuroISPA explicitly expressed concern that the legal representative requirement could impose disproportionate barriers on smaller companies with limited financial means, and advocated against requirements that would be ""unfeasible for companies without substantial financial means."" The amendment directly responds to this concern by creating a safety-valve mechanism for micro and small enterprises that struggle to obtain a legal representative, reducing the practical burden of the requirement on smaller players — precisely the direction EuroISPA advocated for.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,359,Recital 37,recital,IMCO,0.855879,"The amendment adds a consequence for third-country providers that fail to designate a legal representative: they become subject to the jurisdiction of all Member States, in accordance with Article 40(3).",OPPOSING,"EuroISPA explicitly warns against imposing disproportionate barriers on cross-border business and welcomes the Commission's rejection of per-Member-State representative requirements, emphasising the country-of-origin principle and Single Market coherence. The amendment moves in the opposite direction by subjecting non-compliant third-country providers to the jurisdiction of all 27 Member States simultaneously, which is precisely the kind of fragmented, multi-jurisdictional burden EuroISPA argued against.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,533,Recital 72,recital,IMCO,0.856578,"The amendment shifts oversight and enforcement of Chapter III Section 4 from Member States to the Agency, and adds an independence requirement for the national competent authority.",NOISE,"The organisation's text focuses on legal representative requirements, SME exemptions from Chapter III Section 3 obligations, and trusted flagger partnerships — none of which address the amendment's specific changes (centralising Chapter III Section 4 enforcement at Agency level or requiring authority independence). There is no substantive directional stance on these particular changes.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,1138,Article 16 – paragraph 1,article,IMCO,0.85352,"The amendment extends the existing exemption from Section 3 obligations (which originally covered only micro and small enterprises) to potentially include medium-sized enterprises, subject to an individual risk assessment by the Digital Services Coordinator of establishment.",ALIGNED,"EuroISPA explicitly recommends ""excluding SMEs, and not only micro and small companies, from the scope of the Section,"" arguing that strict Chapter III, Section 3 requirements would overburden medium-sized enterprises. The amendment directly responds to this position by enabling the Digital Services Coordinator to extend the exemption to medium-sized enterprises following a risk assessment, moving the text in exactly the direction EuroISPA advocated.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,1308,Article 19 – paragraph 6,article,IMCO,0.866391,"The amendment adds the phrase ""carried out without undue delay"" to the investigation requirement before revoking trusted flagger status, imposing a timeliness obligation on the Digital Services Coordinator.",NOISE,"EuroISPA's position on trusted flaggers focuses on voluntariness of partnerships, limiting who can be certified, and keeping appointment rights with operators — not on the timeliness of revocation investigations. The organisation expresses no directional stance on how quickly the DSC should conduct its investigation, so the amendment's specific change does not respond to any advocacy position EuroISPA held.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,1309,Article 19 – paragraph 6,article,IMCO,0.865722,"The amendment corrects a typographical error, changing ""received by third parties"" to ""received from third parties,"" with no substantive change to the provision's meaning or scope.",NOISE,"The amendment is a purely typographical correction (""by"" → ""from"") that makes no substantive change to the trusted flagger revocation mechanism. While EuroISPA has specific positions on trusted flaggers (voluntariness, private-only status, platform control), none of those positions relate to or are affected by this minor grammatical fix, making any directional alignment undetectable and the match effectively noise.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,1310,Article 19 – paragraph 6,article,IMCO,0.865722,"The amendment corrects a typographical error, changing ""received by third parties"" to ""received from third parties,"" with no substantive change to the revocation procedure for trusted flagger status.",NOISE,"The amendment is a purely typographical correction (""by"" → ""from"") that makes no substantive change to the trusted flagger revocation mechanism. While EuroISPA has specific positions on the trusted flagger system (e.g., voluntary partnerships, private-only entities, platform exclusivity), none of those positions relate to or are affected by this minor grammatical fix.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,1267,Article 19 – paragraph 2 – introductory part,article,IMCO,0.862927,"The amendment changes ""entities"" to ""entity"" (singular) in the trusted flagger application provision — a minor grammatical/typographical correction with no substantive policy change.",NOISE,"The amendment makes only a trivial grammatical correction (plural ""entities"" to singular ""entity""), introducing no substantive policy change. While EuroISPA has a detailed and specific position on the trusted flagger system, their concerns relate to voluntariness, eligibility criteria, and governance — none of which are affected by this purely typographical fix. There is no directional advocacy position that this amendment could be said to respond to.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,1766,Article 31 – paragraph 4,article,IMCO,0.853644,"The amendment restricts eligible researchers to those affiliated with European (rather than any) academic institutions, and specifies that vetting is performed by Digital Services Coordinators.",NOISE,"EuroISPA's matched text focuses entirely on trusted flagger partnerships and their voluntary nature, with no substantive position on researcher vetting criteria or the geographic restriction of academic affiliations. The surrounding context similarly addresses SME obligations, legal representatives, and liability shields — none of which relate to the amendment's changes to researcher eligibility requirements.",1,False
EuroISPA,54437813115-56,2021-03-26,3,1,2,418,Recital 47,recital,IMCO,0.869527,"The amendment adds language requiring that stricter measures for manifestly illegal content be taken with due regard to fundamental rights of recipients, introduces a voluntary own-investigation measure for hosting services to prevent reappearing illegal accounts, and clarifies that notice-and-action obligations must not impose general monitoring obligations.",ALIGNED,"EuroISPA explicitly called for stronger measures against misuse, including holding fraudulent notice-filers liable and ensuring mere account suspension is insufficient remedy — the amendment strengthens the misuse framework by adding accountability considerations and voluntary proactive measures. Additionally, EuroISPA's broader position on preserving platform autonomy and avoiding mandatory obligations aligns with the amendment's clarification that notice-and-action obligations must not impose general monitoring, and that own-investigation measures remain voluntary.",1,False
