organisation,transparency_reg_id,source_date,meetings_total,meetings_commission,meetings_ep,amendment_number,target_element,target_type,committee,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,237,Recital 10,recital,SANT,0.882723,"The amendment adds ""simplifying the procedure for authorising a critical medicinal product for marketing"" as an additional objective within the harmonised framework, alongside the existing goals of encouraging investment and strategic procurement.",NOISE,"The organisation's position focuses on internal market functioning, free movement of goods, export restrictions, procurement competition, and definitional coherence — none of which relate to simplifying marketing authorisation procedures. The org text contains no substantive advocacy position on streamlining or changing marketing authorisation procedures for critical medicines, making this a subject mismatch.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,238,Recital 10,recital,SANT,0.88244,"The amendment adds ""simplifying the procedure for authorizing a critical medicinal product for marketing"" as an additional objective within the harmonised framework, alongside the existing goals of encouraging investment and strategic procurement.",NOISE,"The organisation's position focuses on safeguarding the internal market, free movement of goods, export restrictions, procurement competition, and definitional coherence — none of which relate to simplifying marketing authorisation procedures. The org text contains no substantive advocacy position on streamlining or changing marketing authorisation procedures for critical medicines, making this a subject mismatch.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,370,Recital 31,recital,SANT,0.923385,"The amendment expands the original recital to cover not only contingency stock obligations but also restrictions on free movement of medicines, and adds a new requirement for Member States to communicate national security-of-supply measures to the Agency for impact assessment, with the Commission able to engage with Member States to identify coordinated solutions.",ALIGNED,"The organisation's position text is nearly identical to the amended recital, explicitly advocating for the inclusion of free movement restrictions alongside contingency stock obligations, and calling for national measures to be communicated to the Agency for impact assessment with the Commission engaging to find coordinated solutions — all of which the amendment introduces. The organisation's position is highly specific and directionally matches the amendment's changes.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,249,Recital 12,recital,SANT,0.877241,"The amendment adds ""limiting unfair competition from third countries"" as an objective and extends preparedness/resilience language to include Member States alongside the Union.",NOISE,"The organisation's position focuses on safeguarding the internal market, free movement of goods, and EU-level coordination of national measures — not on limiting unfair competition from third countries, which is the primary directional change introduced by the amendment. The org text contains no substantive advocacy position on restricting third-country competition or on extending resilience language to Member States, so there is no specific directional stance that aligns with or opposes what the amendment adds.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,989,Article 20 – paragraph 1 b (new),article,SANT,0.860999,"The amendment inserts a new requirement that stockpiling measures minimise waste and environmental impact, mandates a 'first in, first out' principle, promotes shelf-life extension studies, and tasks the Commission with developing guidelines on sustainable stockpiling practices.",ALIGNED,"The organisation explicitly warns that overstocking risks expiry, generating ""unnecessary waste, environmental impact, and pressure on production systems,"" and advocates for EU-level coordination to ""avoid duplication or waste."" The amendment directly responds to these concerns by introducing waste-minimisation requirements, a first-in-first-out principle, shelf-life extension studies, and Commission-led guidelines on sustainable stockpiling — all of which align with the directional stance the organisation expressed.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,1015,Article 20 – paragraph 2 d (new),article,SANT,0.856198,"The amendment inserts a new requirement that stockpiling measures minimise waste and environmental impact, and tasks the Commission with developing guidelines on sustainable stockpiling practices including emissions reduction, packaging, expiry date management, and responsible disposal.",ALIGNED,"The organisation explicitly warns that overstocking risks expiry, generating ""unnecessary waste, environmental impact, and pressure on production systems,"" and advocates for EU-level coordination to ""avoid duplication or waste"" — directly matching the amendment's focus on minimising waste and environmental impact through Commission-led guidelines. The organisation's position is specific enough (waste, environmental impact, expiry management) that the amendment clearly responds to it.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,990,Article 20 – paragraph 1 c (new),article,SANT,0.887905,"The amendment inserts a new obligation requiring Member States to notify the EMA and Critical Medicines Coordination Group of national security of supply measures, with EMA assessing cross-border impacts and the Commission taking action to address concerns and promote coordinated solutions.",ALIGNED,"The organisation explicitly called for ""the establishment of a structured mechanism through which the Commission and the EMA are informed of national measures such as export restrictions or stockpiling obligations,"" with EMA assessing cross-border impacts and the Commission initiating dialogue to find coordinated alternatives — which is precisely what this amendment introduces. The organisation even proposed nearly identical amendment language (new paragraph 2a) mirroring the inserted text almost word-for-word.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,1002,Article 20 – paragraph 2 a (new),article,SANT,0.89183,"The amendment inserts a new provision requiring Member States to notify the Agency of national security-of-supply measures, mandating Agency assessment of cross-border impacts, and requiring the Commission to take steps and promote alternative solutions where negative impacts on other Member States are identified.",ALIGNED,"The organisation explicitly called for a structured mechanism through which the Commission and EMA are informed of national measures, with oversight and assessment of cross-border impacts, and Commission-led dialogue to identify less disruptive alternatives — fully leveraging the internal market. The amendment text is virtually identical to the organisation's own proposed amendment language, making this a clear case of alignment.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,1000,Article 20 – paragraph 2 a (new),article,SANT,0.898499,"The amendment inserts a new provision requiring the Commission to facilitate and coordinate solidarity-based stock transfers among Member States during shortages of critical or common-interest medicines, including regulatory flexibilities.",ALIGNED,"The organisation explicitly advocates for a structured Commission-coordinated mechanism that leverages the internal market to redistribute medicines from surplus Member States to those in need, promotes solidarity, and avoids negative cross-border impacts of national measures. The amendment directly instantiates this by mandating Commission facilitation of inter-Member State cooperation and solidarity-based stock transfers, which aligns with the organisation's proposed direction.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,988,Article 20 – paragraph 1 b (new),article,SANT,0.883852,"The amendment inserts a new obligation requiring Member States facing shortages to notify the EMA of national security-of-supply measures, with the EMA assessing cross-border impacts and the Commission taking action to address concerns and promote coordinated solutions.",ALIGNED,"The organisation explicitly called for a structured mechanism through which the Commission and EMA are informed of national measures (e.g. export restrictions, stockpiling obligations), with EMA assessing cross-border impacts and the Commission initiating dialogue and promoting coordinated alternatives — which is precisely what the amendment introduces. The organisation even proposed near-identical amendment language in its position text, making the alignment unambiguous.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,992,Article 20 – paragraph 2,article,SANT,0.912192,"The amendment expands the original text by explicitly including restrictions on the free movement of medicines alongside contingency stock requirements, and adds specific conditions that must be met for export restrictions (shortage likelihood, transparent criteria, consideration of alternative treatments, and regular revision).",ALIGNED,"The organisation's proposed amendment text is virtually identical to the amended provision — it explicitly calls for including ""restrictions on the free movement of medicines"" alongside stockpiling obligations and lists the same four conditions for export restrictions (shortage likelihood, transparent criteria, consideration of alternatives, regular revision). The organisation's position is highly specific and directly advocates for the exact changes the amendment introduces.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,372,Recital 31,recital,SANT,0.91134,"The amendment softens the language around Member State obligations to hold contingency stocks — changing ""can have"" to ""could have,"" replacing mandatory ""obligations"" with ""possibilities for voluntary stock sharing,"" and shifting from a firm requirement that Member States ""shall give due consideration"" to Commission guidelines to a softer ""could thus be supported"" framing, while also narrowing the guideline purpose from ""facilitating fulfilment"" to merely ""reducing"" negative impacts.",OPPOSING,"The organisation's position advocates for stronger, more binding obligations on Member States — including mandatory notification to the Agency, Commission assessment of national measures, and firm requirements that obligations be proportionate and respect internal market principles. The amendment moves in the opposite direction by weakening mandatory language into voluntary/optional framing (""could,"" ""possibilities for voluntary stock sharing""), which contradicts the organisation's push for more robust and enforceable internal market safeguards.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,371,Recital 31,recital,SANT,0.914223,"The amendment adds a sentence calling for effective Union-level coordination mechanisms to prevent national measures from delaying patient access, distorting supply chains, or fragmenting the internal market.",ALIGNED,"The organisation explicitly advocates for Union-level coordination, proposing that the Agency assess national measures and report to the Commission, and that the Commission engage with Member States to identify coordinated solutions — directly mirroring the amendment's addition of ""effective coordination mechanisms at Union level."" The organisation's position is specific and directionally consistent with the amendment's strengthening of EU-level oversight to prevent internal market fragmentation.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,560,Article 4 – paragraph 2,article,SANT,0.882522,"The amendment adds ""and safeguard the free movement of goods"" to the existing obligation for Member States and the Commission to strengthen security of supply through internal market measures.",ALIGNED,"The organisation explicitly proposed this exact amendment, arguing that safeguarding the free movement of goods is essential to enable efficient redistribution of medicines and address supply gaps. The amendment directly incorporates the organisation's proposed language (""and safeguard the free movement of goods"") into the original text, making this a clear and specific alignment.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,556,Article 4 – paragraph 2,article,SANT,0.87604,"The amendment adds ""reflecting the principles of solidarity and coordination between Member States"" to the obligation for Member States and the Commission to strengthen security of supply through internal market measures.",OPPOSING,"The organisation explicitly proposed amending this provision to add ""safeguard the free movement of goods"" — a specific directional stance focused on preventing national protectionism and export restrictions. The amendment instead adds language about ""solidarity and coordination between Member States,"" which moves in a different direction and could even be read as legitimising the kind of national coordination/solidarity measures the organisation argues undermine free movement. The amendment does not respond to the org's specific advocacy and arguably reinforces the inter-state coordination framing the org opposes.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,222,Recital 8,recital,SANT,0.871909,"The amendment adds ""and enhance fair and equal access of patients to medicines they need"" to the recital's description of the goals of better coordination between Member States, alongside the existing security of supply objective.",ALIGNED,"The organisation explicitly advocates for leveraging the internal market to ensure medicines are redistributed equitably and available to patients across the EU, stating that ""supply gaps can be addressed quickly and equitably across the Union."" The amendment's addition of ""fair and equal access of patients to medicines they need"" as a coordination goal directly reflects this advocacy for equitable patient access, moving the text in the direction the organisation supports.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,557,Article 4 – paragraph 2,article,SANT,0.871482,"The amendment adds ""and ensure the principle of solidarity and coordination between Member States"" to the original text, which only referenced leveraging the internal market.",ALIGNED,"The organisation explicitly welcomes the internal market provision and frames independent distribution as ""a de facto solidarity mechanism within the EU,"" while also calling for coordination and solidarity principles (e.g., referencing solidarity in the context of Recital 31 and coordinated solutions). The amendment's addition of solidarity and coordination between Member States directly reflects the directional stance the organisation advocates for, complementing the internal market language they already support.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,220,Recital 8,recital,SANT,0.870331,"The amendment adds language to the original recital requiring that harmonisation efforts avoid duplication of existing structures, leverage existing data infrastructures (e.g., ECDC), and ensure consistency with existing Union law frameworks such as the pharmaceutical legislation revision, EHDS, and Clinical Trials Regulation.",NOISE,"The organisation's position is specifically focused on safeguarding free movement of goods, opposing national export restrictions, and enabling parallel/independent distribution as a solidarity mechanism within the internal market. The amendment addresses avoiding duplication of regulatory structures and leveraging existing data infrastructures — a distinct subject that the organisation does not address. There is no substantive directional overlap between the org's advocacy and what the amendment adds.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,553,Article 4 – paragraph 2,article,SANT,0.875695,"The amendment adds language prioritising medicines at risk of becoming critical due to supply chain vulnerabilities, adds a goal to reduce dependencies on third countries, and adds a requirement to ensure predictability for project promoters, while the original only referred to strengthening security of supply through internal market measures.",OPPOSING,"The organisation explicitly proposes adding ""safeguard the free movement of goods"" to this provision, advocating for stronger internal market principles. The amendment instead adds language about reducing dependencies on third countries and prioritising vulnerable supply chains — directions the organisation does not advocate for and which are arguably in tension with their core position against protectionism and in favour of free movement. The organisation's proposed amendment text is notably absent from the final amended version, and the ""reduce dependencies on third countries"" framing could support the kind of national/EU protectionist measures the organisation explicitly opposes.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,236,Recital 10,recital,SANT,0.882945,"The amendment adds a clarification that the use of public procurement instruments must remain strictly voluntary for both Member States and market actors, in order to avoid market disruptions.",ALIGNED,"The organisation explicitly advocates that procurement requirements should preserve competition and avoid excluding market participants such as independent distributors, warning that higher volume requirements and extended timeframes could create barriers and limit competition. The amendment's addition of a strict voluntariness clause for both Member States and market actors directly responds to these concerns about market disruption and exclusion, moving in the direction the organisation advocated for.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,245,Recital 12,recital,SANT,0.881711,"The amendment adds ""adequate market access conditions"" to the list of things the regulation supports, and inserts a new sentence making the economic sustainability of critical medicinal products a primary objective when developing national and Union-level market access, procurement, and cost containment policies.",OPPOSING,"The amendment elevates the ""economic sustainability of critical medicinal products"" as a primary objective in shaping procurement and cost containment policies, which effectively prioritises manufacturer/industry sustainability in those policy areas. Affordable Medicines Europe's position specifically advocates for preserving competition, ensuring equal access for independent distributors and parallel traders in procurement, and preventing procurement rules from excluding non-MAH market players — a stance that is in tension with making industry economic sustainability a primary procurement objective, which could justify restrictions on competition and parallel trade that the org explicitly opposes.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,852,Article 18 – paragraph 1,article,SANT,0.881629,"The amendment expands the original procurement requirements by mandating multi-winner procurements, requiring consultation with economic operators (including marketing authorization holders), adding qualitative criteria (patient impact, environmental sustainability, innovation, supply chain robustness), protecting trade secret confidentiality in supply chain transparency, and introducing a price adjustment mechanism for multiannual contracts under exceptional circumstances.",UNDETECTABLE,"The organisation advocates for equal access to procurement information for all suppliers (including independent distributors/parallel traders), fair competition, and caution about high-volume/extended-timeframe requirements that could exclude non-MAH participants. The amendment introduces several changes — some potentially aligned (e.g., consultation with economic operators broadly, trade secret safeguards) and some potentially opposing (e.g., multi-winner procurements and volume commitments that could favour larger players, qualitative criteria that may disadvantage distributors). It is genuinely unclear whether the overall direction of the amendment satisfies or contradicts the organisation's specific concerns about competition and equal access for independent distributors.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,739,Article 15 – paragraph 1 a (new),article,SANT,0.88247,"The amendment inserts a new obligation requiring manufacturers and marketing authorisation holders to disclose detailed cost, R&D, and public support information to the Commission and EMA as a condition for financial support, and imposes binding commitments on affordability, supply security, and transparency when public support is granted, with penalties for non-compliance.",NOISE,"The organisation's text focuses on procurement requirements, competition, market access, and the role of the Critical Medicines Coordination Group — not on conditions attached to financial support, mandatory cost/R&D transparency disclosures to the Commission/EMA, or penalties for non-compliance with supply commitments. There is no substantive directional advocacy position in the org's text that relates to what this amendment introduces.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,861,Article 18 – paragraph 1,article,SANT,0.884053,"The amendment changes the obligation for contracting authorities to apply non-price-only procurement criteria from mandatory (""shall"") to optional (""may""), and adds conditions that such requirements be proportionate, transparent, and not create unnecessary barriers to competition.",ALIGNED,"Affordable Medicines Europe explicitly advocates that procurement requirements be assessed for their impact on competition and market access, warning that mandatory requirements risk excluding companies and creating barriers to participation. The amendment directly responds to this by making the application of such criteria optional (""may"" instead of ""shall"") and adding explicit conditions of proportionality, transparency, and non-creation of unnecessary barriers to competition — precisely the safeguards the organisation called for.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,348,Recital 27 a (new),recital,SANT,0.864672,"The amendment inserts a new recital warning that mandatory MEAT (Most Economically Advantageous Tender) procurement criteria may raise affordability concerns and budgetary pressures, calling for a comprehensive financial impact assessment and allowing contracting authorities to apply such criteria proportionately and in a context-sensitive manner taking into account competition conditions.",ALIGNED,"The organisation explicitly advocates that procurement requirements should be assessed in terms of their impact on competition and market access, warns that such requirements risk excluding companies and undermining competition (especially for on-patent products), and calls for affordability and competition considerations to be factored into new procurement rules. The amendment directly responds to these concerns by inserting a recital that flags affordability and budgetary pressures from mandatory MEAT criteria, requires a financial impact assessment, and mandates proportionate, competition-sensitive application — all directions the organisation specifically advocated for.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,684,Article 7 – paragraph 2 – subparagraph 1 (new),article,SANT,0.858829,"The amendment inserts a new obligation requiring manufacturers and marketing authorisation holders to disclose detailed cost, R&D, and public funding information as a condition for access to funding or procurement, and imposes binding commitments on affordability, supply security, equal availability across Member States, and penalties for non-compliance.",ALIGNED,"The organisation explicitly calls for greater transparency in medicine pricing and equal access to market-relevant information in procurement processes, arguing that opacity undermines competition and affordability. The amendment directly responds to this by mandating disclosure of production costs, R&D costs, and public support received, and by imposing transparency and affordability commitments as conditions for public funding and procurement — aligning with the organisation's specific directional advocacy for price and cost transparency in the pharmaceutical market.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,346,Recital 27,recital,SANT,0.858825,The amendment adds a sentence to Recital 27 requiring that the application of procurement requirements take into account their impact on competition and market access.,ALIGNED,"The organisation explicitly states that ""Procurement requirements should therefore be assessed in terms of their impact on competition and market access"" — language that is nearly identical to the added sentence in the amendment. The organisation's position is specific and directional, directly advocating for the change the amendment introduces.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,347,Recital 27,recital,SANT,0.856618,"The amendment narrows the conditions under which procurement requirements may not be justified by adding two specific triggers: a major health crisis context, and risks of shortages of critical medicinal products, alongside the existing disproportionate cost and no-bid concerns.",UNDETECTABLE,"The organisation advocates that procurement requirements should be assessed for their impact on competition and market access, and that requirements discouraging participation are problematic — which aligns with the general thrust of the original recital. However, the amendment's specific direction is to restrict the flexibility to waive procurement requirements to situations of major health crises or shortage risks, which actually narrows the escape clause rather than broadening it. The org's position focuses on competition and access to information, not on whether waivers should be limited to crisis scenarios, making it genuinely unclear whether this narrowing satisfies or contradicts their advocacy.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,860,Article 18 – paragraph 1,article,SANT,0.880371,"The amendment adds a ""resilience criterion based on the share of added value achieved in the Union"" (including final formulation, quality control, and packaging) to the list of permissible procurement requirements, alongside the existing criteria.",OPPOSING,"The organisation explicitly warns that procurement requirements risk excluding companies (particularly parallel importers and independent distributors) from tenders and undermining competition, and calls for requirements to be assessed for their impact on competition and market access. Adding a Union-based added-value resilience criterion would further restrict participation by suppliers who do not manufacture within the EU, directly contrary to the organisation's advocacy for broader market access and competition. The organisation's own proposed amendment focuses on price transparency rather than introducing new supply-chain localisation criteria.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,867,Article 18 – paragraph 1,article,SANT,0.878316,"The amendment adds ""including price"" to the list of transparency requirements that contracting authorities may consider, explicitly incorporating price transparency into supply chain monitoring obligations.",ALIGNED,"Affordable Medicines Europe explicitly called for greater price transparency in medicine procurement, stating it ""should be duly considered also when establishing new public procurement requirements,"" and even proposed the exact amendment language (""including price"") in their position text. The amendment directly incorporates this specific addition into the original provision, precisely as the organisation advocated.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,864,Article 18 – paragraph 1,article,SANT,0.877934,"The amendment adds a requirement that procurement requirements shall apply multi-winner approaches wherever feasible, in addition to the existing criteria for critical medicinal products procurement.",NOISE,"The organisation's position focuses specifically on price transparency, competition considerations, and access to market-relevant data for independent distributors — not on multi-winner procurement approaches. Their proposed amendment text (visible in the following context) targets adding ""including price"" to supply chain transparency provisions, which is a different directional change from what this amendment introduces. The org's text does not advocate for or against multi-winner approaches, making this a subject mismatch rather than a genuine directional connection.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,855,Article 18 – paragraph 1,article,SANT,0.87777,"The amendment strengthens the original by adding a requirement for multi-winner approaches where feasible and making non-price criteria the primary (main) basis for award decisions, while also expanding the scope of such criteria to include social, environmental, and sustainable manufacturing standards.",UNDETECTABLE,"The organisation's position focuses specifically on price transparency, competition safeguards, and ensuring fair market access for independent distributors — not on mandating multi-winner approaches or elevating non-price criteria to the primary basis for award decisions. While the org does support moving beyond price-only criteria (consistent with the original text), the amendment's key directional changes — mandating multi-winner approaches and making non-price criteria the *main* basis for awards — are not clearly advocated for or opposed by the org's text, making the directional alignment genuinely ambiguous.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,856,Article 18 – paragraph 1,article,SANT,0.88336,"The amendment inserts a new provision requiring contracting authorities to apply procurement requirements beyond price-only criteria to promote supply resilience, listing specific criteria such as stockholding obligations against fixed remuneration, diversified suppliers, supply chain monitoring, transparency to the contracting authority (with business secret protections), and timely delivery clauses.",ALIGNED,"The organisation's proposed amendment text is nearly identical to the inserted provision, explicitly calling for procurement requirements beyond price-only criteria that promote supply resilience, including stockholding obligations, diversified suppliers, supply chain monitoring, transparency, and timely delivery clauses. The organisation's position directly advocates for the direction and substance of this new insertion, making it clearly aligned.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,868,Article 18 – paragraph 1,article,SANT,0.872619,"The amendment changes the obligation for contracting authorities to apply non-price-only procurement requirements from mandatory (""shall"") to optional (""may"").",OPPOSING,"The organisation's proposed amendment explicitly retains the mandatory ""shall"" language for applying non-price-only procurement requirements, meaning they advocate for keeping the obligation compulsory. The parliamentary amendment moves in the opposite direction by replacing ""shall"" with ""may,"" making the requirements optional — directly contradicting the organisation's stated position.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,402,Recital 38,recital,SANT,0.918376,"The amendment adds a new sentence to recital 38 specifying that the Critical Medicines Group should, when relevant, support the Commission in its dialogue with Member States concerning national measures on security of supply, with a view to identifying coordinated solutions that fully leverage the functioning of the internal market.",ALIGNED,"The organisation explicitly proposed adding this exact function to the Critical Medicines Group — that it ""support the Commission, where relevant, in the dialogue with Member States concerning national measures on security of supply with a view to identifying coordinated solutions that fully leverage the functioning of the internal market."" The amendment incorporates this language almost verbatim into recital 38, directly responding to the organisation's specific and directional advocacy.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,962,Article 19 – paragraph 2,article,SANT,0.883237,The amendment adds a requirement that the Critical Medicines Group's discussion on coordination of national programmes must involve marketing authorisation holders and other relevant actors in the supply chain.,UNDETECTABLE,"The organisation advocates for an expanded role of the Critical Medicines Group in coordinating national measures and supporting the Commission in dialogue with Member States, but their specific proposals focus on the Group's tasks and mandate rather than on the inclusion of marketing authorisation holders and supply chain actors in its discussions. While the org does reference marketing authorisation holders in the context of procurement information access, it is genuinely unclear whether their position advocates for or against the specific directional change the amendment makes — namely, mandating the involvement of industry actors in the Group's coordination discussions.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,944,Article 19 – paragraph 1,article,SANT,0.881145,"The amendment inserts a new provision requiring national programmes to analyse and implement policies supporting the economic sustainability of the critical medicines ecosystem, consider impacts of national cost containment measures, and potentially include pricing and reimbursement measures supporting security of supply, including reviewing price freezes and stockholding obligations.",ALIGNED,"The organisation explicitly advocates that procurement requirements and national measures should take into account their impact on competition, market access, and affordability, and that the Critical Medicines Coordination Group should support the Commission in dialogue with Member States where national measures (such as cost containment) have cross-border implications. The amendment directly responds to this by requiring national programmes to consider the impacts of cost containment measures, price freezes, and stockholding obligations on the critical medicines ecosystem — precisely the direction the organisation advocated for.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,391,Recital 37,recital,SANT,0.897833,"The amendment expands the composition of the Critical Medicines Group to include the EMA, healthcare professionals, and patient organisations, and broadens its mandate to include vulnerability assessment, stock transfer support, and coordination with existing EU bodies.",ALIGNED,"The organisation explicitly advocates for expanding the role of the Critical Medicines Coordination Group, including supporting the Commission in dialogue with Member States on cross-border supply issues and facilitating coordination of national programmes. The amendment directly responds to this by broadening the Group's mandate to assess vulnerabilities, support stock transfer mechanisms, and complement existing EU coordination bodies — all in the direction of expanded EU-level coordination the organisation called for.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,1220,Article 26 – paragraph 4,article,SANT,0.892562,"The amendment adds a requirement for the Critical Medicines Group to consider the Union's sustainable development and global health commitments, including the UN SDGs, EU Global Health Strategy, and strengthening local manufacturing in partner countries, when assessing strategic partnerships with third countries.",NOISE,"The organisation's position focuses on expanding the Critical Medicines Group's role in coordinating national measures, internal market functioning, procurement, and funding of strategic projects — not on global health commitments, sustainable development goals, or local manufacturing in partner countries. The amendment's direction (adding sustainable development and global health considerations) is entirely unrelated to the organisation's expressed advocacy, making this a subject mismatch rather than a directional one.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,394,Recital 37,recital,SANT,0.891136,"The amendment adds a requirement that the Critical Medicines Coordination Group also include representatives of patient and consumer organisations, workers' organisations, and non-governmental civil society organisations, with the right to speak and to propose.",NOISE,"The organisation's position focuses on expanding the Critical Medicines Group's tasks and mandate — specifically around cross-border coordination, procurement, and internal market functioning — but does not advocate for or against including civil society, patient, or workers' representatives in the Group's composition. The amendment's specific directional change (broadening membership to include civil society stakeholders) is not addressed in the org's text, making this a subject mismatch rather than an ambiguous directional one.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,1175,Article 26 – paragraph 1,article,SANT,0.888726,"The amendment adds ""or on national healthcare systems"" to the list of unintended effects the Critical Medicines Group should help avoid, expanding the Group's mandate beyond internal market concerns.",UNDETECTABLE,"The organisation advocates for expanding the Critical Medicines Group's role to support the Commission in dialogue with Member States on national measures with cross-border implications, which is directionally related to the amendment's expansion of the Group's mandate. However, the organisation's focus is specifically on internal market functioning and security of supply coordination, whereas the amendment adds protection of ""national healthcare systems"" — a distinct concern about healthcare budgets and policies. It is genuinely unclear whether this specific directional addition (healthcare systems protection) aligns with or is orthogonal to the org's advocacy, which centres on leveraging the internal market rather than shielding national healthcare systems from unintended effects.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,395,Recital 37,recital,SANT,0.876154,"The amendment expands the composition of the Critical Medicines Group to include EMA, HERA, and representatives of patient and healthcare professional organisations, in addition to the original Member State high-level representatives.",NOISE,"The organisation's position focuses on the tasks and functions of the Critical Medicines Group (e.g., supporting the Commission in dialogue with Member States, coordinating national programmes) and on definitional alignment with EMA terminology — not on the composition or membership of the Group. The org text does not advocate for or against expanding the Group's membership to include EMA, HERA, or patient/healthcare professional representatives, so there is no substantive directional stance on what the amendment actually changes.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,278,Recital 16,recital,SANT,0.941047,"The amendment adds the phrase ""taking into consideration the existence of therapeutical alternatives"" to the vulnerability detection methodology in Recital 16, which was not present in the original text.",ALIGNED,"Affordable Medicines Europe explicitly proposed adding consideration of therapeutic alternatives to the vulnerability assessment, as evidenced by their proposed amendment to Recital 16 and Article 3(1)(6), which includes language about ""situations where suitable therapeutic alternatives are not available or are insufficient to meet the demand."" The amendment incorporates precisely this directional change — adding therapeutic alternatives as a factor in supply chain vulnerability detection — matching the organisation's specific advocacy.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,505,Article 3 – paragraph 1 – point 6,article,SANT,0.888175,"The amendment adds a qualifying clause to the definition of 'vulnerability in the supply chains', restricting it to situations where suitable therapeutic alternatives are not available or are insufficient to meet demand.",ALIGNED,"The organisation explicitly proposed adding the exact phrase ""in those situations where suitable therapeutic alternatives are not available or are insufficient to meet the demand"" to the definition of 'vulnerability in the supply chains', arguing that the availability of suitable alternatives is essential to assessing true supply risks. The amendment incorporates precisely this language, directly responding to the organisation's specific and directional advocacy.",1,False
Affordable Medicines Europe,509882515669-01,2025-07-01,7,0,7,260,Recital 14,recital,SANT,0.874111,The amendment adds a sentence to recital 14 stating that existing data on supply chain vulnerabilities should be fully used to strengthen the Union's capacity to anticipate disruptions and shape early warning measures.,ALIGNED,"The organisation specifically advocates for better use of existing supply chain vulnerability data and criteria (e.g., referencing the Union list of Critical Medicines and its existing criteria) to improve vulnerability assessments and supply risk anticipation. The amendment directly reinforces this direction by calling for existing supply chain vulnerability data to be fully leveraged for anticipating disruptions and shaping early warning measures, which aligns with the organisation's push to better utilise existing vulnerability frameworks and data.",1,False
