organisation,transparency_reg_id,source_date,meetings_total,meetings_commission,meetings_ep,amendment_number,target_element,target_type,committee,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1222,Article 23 – paragraph 4 – subparagraph 1,article,CJ45,0.870674,"The amendment changes Member States' authorisation of non-ATF waste management operators to set up ELV collection points from permissive (""may"") to mandatory (""shall"").",OPPOSING,"SIGRAUTO explicitly advocates for eliminating collection points altogether, or at most restricting them to exceptional cases in highly isolated territories where no ATF is available — a more restrictive position than even the original ""may"" language. The amendment moves in the opposite direction by making authorisation of collection points mandatory (""shall""), which directly contradicts SIGRAUTO's position of limiting or removing this provision.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1221,Article 23 – paragraph 4 – subparagraph 1,article,CJ45,0.870674,"The amendment changes Member States' authorisation of non-ATF waste management operators to set up ELV collection points from permissive (""may"") to mandatory (""shall"").",OPPOSING,"SIGRAUTO explicitly advocates for eliminating collection points altogether, or at most restricting them to exceptional cases in highly isolated territories where no ATF is available — a more restrictive position than even the original ""may"" language. The amendment moves in the opposite direction by making authorisation of collection points mandatory (""shall""), which directly contradicts SIGRAUTO's position of limiting or removing this provision.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1235,Article 23 – paragraph 5,article,CJ45,0.901335,"The amendment replaces ""waste management operators, including authorised treatment facilities"" with ""collection points or the authorised treatment facilities"" as the entities required to issue the electronic receipt document for end-of-life vehicles.",UNDETECTABLE,"SIGRAUTO's position in the matched chunk quotes the original text of Article 5 and then pivots to discussing administrative burdens and duplication in the certificate of destruction/deregistration process, without taking a clear directional stance on whether the issuing obligation should rest with ""waste management operators including ATFs"" versus ""collection points or ATFs."" While SIGRAUTO does advocate for a role for waste management operators at collection points (in the preceding context), it is genuinely unclear whether narrowing the issuing entities to ""collection points or ATFs"" satisfies, contradicts, or is neutral to their position.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,347,Recital 45,recital,CJ45,0.857745,The amendment adds a sentence clarifying that an authorised treatment facility (ATF) should itself be considered a collection point and should not be subject to a separate permit requirement for that role.,ALIGNED,"SIGRAUTO explicitly argued that ATFs should not face additional administrative burdens related to collection points, specifically calling for the elimination of the new receipt document requirement for ATFs and stating it is ""an absurd administrative burden since they issue the destruction certificate at the time of receiving the vehicle."" The amendment directly responds to this by formally recognising ATFs as collection points and exempting them from the separate permit requirement, reducing the regulatory burden on ATFs in exactly the direction SIGRAUTO advocated.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1236,Article 23 – paragraph 5,article,CJ45,0.899681,"The amendment replaces ""waste management operators, including authorised treatment facilities"" with ""authorised treatment facilities and collection points"" as the entities required to issue the electronic receipt document for end-of-life vehicles.",UNDETECTABLE,"SIGRAUTO's position in the matched chunk quotes the original Article 5 text and then pivots to discussing administrative burdens and duplication between articles, without taking a clear directional stance on whether the issuing obligation should be narrowed to ATFs and collection points or kept broader. While SIGRAUTO does advocate for collection points being involved in ELV handling (as seen in the preceding context), it is genuinely unclear whether they would support or oppose removing ""waste management operators"" as a category and replacing it with the more specific ""authorised treatment facilities and collection points"" formulation.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1234,Article 23 – paragraph 4 – subparagraph 2 – point d a (new),article,CJ45,0.840544,The amendment inserts a new obligation requiring collection centres to send vehicles to an ATF once eight vehicles have accumulated there.,ALIGNED,"SIGRAUTO explicitly advocated for reducing the time vehicles can remain at collection points (proposing a maximum of three months, or even ""as soon as possible""), arguing that the original one-year storage allowance was incoherent and environmentally harmful. The amendment responds to this concern by introducing a trigger-based dispatch obligation (at eight vehicles), which directly limits how long/how many vehicles can accumulate at collection centres before being sent to an ATF — moving the text in the direction SIGRAUTO advocated for.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1281,Article 25 a (new),article,CJ45,0.891477,"The amendment inserts a new procedure requiring registration authorities to forward notifications about potentially end-of-life vehicles to waste compliance authorities, who must then initiate an assessment procedure and, if the vehicle is confirmed as an ELV, require the owner to hand it over to an approved treatment facility and submit a certificate of destruction.",NOISE,"SIGRAUTO's matched text focuses on collection points in isolated territories, administrative burdens from duplication between articles on certificates of destruction, and Spain's specific electronic deregistration system — none of which address the new assessment/notification procedure between registration and waste compliance authorities introduced by this amendment. There is no specific directional stance from SIGRAUTO on whether such an inter-authority assessment procedure should or should not exist.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,325,Recital 33,recital,CJ45,0.891029,"The amendment adds a reference to Directive 2008/98/EC as the foundational waste management framework and explicitly includes ""collection"" as one of the waste treatment operations requiring authorisation from competent authorities.",UNDETECTABLE,"SIGRAUTO's position specifically addresses the authorisation and regulation of collection points for end-of-life vehicles, advocating for flexibility in exceptional/isolated territories and proposing conditions for waste management operators running collection points. The amendment strengthens the authorisation requirement by explicitly including ""collection"" among the operations requiring authorisation, which partially aligns with SIGRAUTO's recognition that collection operators should be authorised, but SIGRAUTO's core advocacy is about allowing non-ATF operators to run collection points in isolated areas — a nuance the amendment neither clearly supports nor opposes. The directional relationship is therefore genuinely ambiguous.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,505,Article 3 – paragraph 1 – point 14 a (new),article,CJ45,0.889651,"The amendment inserts a new definition for 'end-of-life-vehicle collection and treatment centre', establishing it as a facility authorised to receive ELVs before other treatment facilities and to carry out at minimum purification and depollution operations.",UNDETECTABLE,"SIGRAUTO's position specifically addresses the role of collection points and waste management operators in isolated territories, advocating for flexibility in who can operate collection points and how ELVs are transferred to authorised treatment facilities. The new definition of 'end-of-life-vehicle collection and treatment centre' is related to this area (collection infrastructure), but it is genuinely unclear whether this new definition satisfies, contradicts, or is neutral to SIGRAUTO's specific proposals about collection points in isolated territories and the administrative burden concerns they raise.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1291,Article 26 – paragraph 1 – point b,article,CJ45,0.871283,"The amendment adds an exception to the obligation of presenting a certificate of destruction to the registration authority, exempting cases where an online procedure enables deregistration and/or processing to be communicated directly from authorised treatment facilities.",ALIGNED,SIGRAUTO explicitly proposed adding exactly this exception — that owners need not present the certificate of destruction when an online procedure allows deregistration to be communicated from the authorised treatment facilities — citing Spain's existing electronic system as the rationale. The amendment incorporates this precise directional change into the text.,1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1292,Article 26 – paragraph 1 – point b,article,CJ45,0.871134,"The amendment adds an exception to the requirement for vehicle owners to present a certificate of destruction to the registration authority, exempting cases where an online procedure allows deregistration to be processed directly from authorised treatment facilities.",ALIGNED,"SIGRAUTO explicitly proposed the exact same exception language in their submission, arguing that in cases like Spain where deregistration is processed electronically from ATFs, owners should not need to separately present the certificate of destruction. The amendment adopts verbatim the wording SIGRAUTO proposed, making the alignment unambiguous and highly specific.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1271,Article 25 – paragraph 2,article,CJ45,0.851279,"The amendment adds a requirement that a copy of the electronic destruction certificate notification is simultaneously sent to the last vehicle owner, which was not present in the original text.",UNDETECTABLE,"SIGRAUTO's position focuses on eliminating the need for the vehicle owner to physically present the destruction certificate to registration authorities when telematic procedures exist, and advocates for streamlined electronic communication between treatment facilities and authorities. The amendment adds a new obligation to send a copy to the last vehicle owner simultaneously — a consumer-notification element that SIGRAUTO neither explicitly advocates for nor opposes. Their position is related to the certificate process but does not address this specific directional change (adding owner notification), making the alignment genuinely ambiguous.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1272,Article 25 – paragraph 3,article,CJ45,0.873148,"The amendment replaces ""vehicle registration authorities"" with ""relevant authorities"" in both instances, broadening the scope of which authorities must communicate about certificates of destruction across Member States.",ALIGNED,"SIGRAUTO explicitly noted that in Spain, vehicle registration authorities are not the ones receiving such information — rather, competent environmental authorities do — and proposed using ""relevant authorities"" instead of ""vehicle registration authorities."" The amendment makes exactly this change, replacing ""vehicle registration authorities"" with ""relevant authorities"" in the cross-border notification provision, directly responding to SIGRAUTO's concern and proposed wording.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,353,Recital 48,recital,CJ45,0.880917,"The amendment adds a call for a clear Union-wide framework to address ""missing vehicles"" and strengthens the language around national measures alongside Member State cooperation, compared to the original which only called for Member States to strengthen their cooperation.",NOISE,"SIGRAUTO's position focuses specifically on certificates of destruction, deregistration procedures, and obligations for authorised treatment facilities (including shredding requirements). Their text does not express any directional stance on whether there should be a Union-wide framework for missing vehicles or on the balance between national measures and Member State cooperation — the subject of this amendment. The connection to the amendment's direction is absent.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,346,Recital 45,recital,CJ45,0.878863,"The amendment adds a requirement that authorised dismantlers serve as the first entry point for all end-of-life vehicles before shredding, and that dismantlers and shredders must be separate operators to ensure proper dismantling and removal of reusable/recyclable/remanufacturable materials prior to shredding.",ALIGNED,"SIGRAUTO explicitly advocates that ELVs must go through a shredding facility before reaching steel melting facilities, and proposes that authorised treatment facilities be required to ""send all vehicles after depollution and removal of parts to a facility where their shredding is carried out."" The amendment directly responds to this concern by mandating that dismantlers serve as the first entry point and that dismantlers and shredders be separate operators, ensuring ELVs are properly dismantled and shredded before further processing — precisely the direction SIGRAUTO advocated for.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,506,Article 3 – paragraph 1 – point 15 a (new),article,CJ45,0.876598,The amendment inserts a new definition of 'end-of-life vehicle collection and treatment facilities' as facilities authorised to receive ELVs before any other authorised treatment facility and to carry out at least depollution and removal of parts for reuse or recycling.,UNDETECTABLE,"SIGRAUTO's position focuses on ensuring ELVs pass through shredding facilities before reaching steel melting plants, on certificate of destruction procedures, and on obligations for authorised treatment facilities — all of which are related to the ELV treatment chain. The new definition of 'collection and treatment facilities' touches the same regulatory area, but SIGRAUTO's text does not specifically advocate for or against the creation or content of this particular definition, making it genuinely unclear whether this amendment satisfies, contradicts, or is neutral to their expressed position.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1331,Article 28 – paragraph 3,article,CJ45,0.902699,"The amendment replaces the absolute prohibition on mixing ELVs with packaging waste and WEEE during shredding with a conditional permission to mix ELVs with other waste streams, provided specific criteria and limit values in Annex VII are met.",ALIGNED,"SIGRAUTO explicitly expressed concern about the original prohibition on mixing waste streams during shredding, stating they ""do not understand the objective it proposes"" and noting that shredding mill manufacturers recommend mixing wastes of different mechanical resistance to improve environmental performance. The amendment directly responds to this concern by replacing the absolute ban with a conditional allowance for mixing, which is precisely the direction SIGRAUTO advocated for.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1345,Article 30 – paragraph 1,article,CJ45,0.901436,"The amendment extends the pre-treatment removal requirement to cover compacting (in addition to shredding), specifies that removal must be done in a non-destructive way for parts with reuse/remanufacturing/refurbishment potential, and adds a requirement to send removed parts without such potential for recycling per Annex VII Part F.",ALIGNED,"SIGRAUTO's position explicitly proposed adding ""or compacting"" alongside ""shredding"" and specifying ""non-destructive way for components with a reuse, remanufacturing or refurbishment potential"" — language that is nearly identical to what the amendment introduces. The amendment directly incorporates the specific wording changes SIGRAUTO advocated for.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,368,Recital 55,recital,CJ45,0.900142,"The amendment clarifies that parts and components with no reuse/repair/remanufacturing/refurbishing potential may be removed in a destructive (semi-automated) way, and restricts the deviation from mandatory removal only to exceptional cases without such technical potential, while adding criteria for shredding with other wastes in Annex VII.",ALIGNED,"SIGRAUTO explicitly proposes that parts and components with reuse, remanufacturing or refurbishment potential must be removed via non-destructive manual or semi-automated dismantling, while implicitly allowing destructive removal for those without such potential — which is precisely the distinction the amendment introduces. The amendment's direction of restricting non-destructive removal requirements to components with reuse/remanufacturing/refurbishment potential aligns with SIGRAUTO's proposed wording in Article 27.3(c).",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1347,Article 30 – paragraph 1,article,CJ45,0.899,"The amendment adds a requirement that parts and components listed in Part C of Annex VII shall be assessed in accordance with Article 31 (for reuse, remanufacturing, overhaul or recycling suitability) before dismantling, after depollution operations are completed.",ALIGNED,"SIGRAUTO explicitly proposes that parts and components in Part C of Annex VII be removed ""prior to shredding or compacting by means of manual dismantling or (semi-)automated disassembly in a non-destructive way for components with a reuse, remanufacturing or refurbishment potential,"" directly advocating for an assessment of reuse/remanufacturing potential before dismantling. The amendment adds precisely this kind of pre-dismantling assessment under Article 31, aligning with SIGRAUTO's position that components should be evaluated for reuse, remanufacturing, or refurbishment before being removed.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,367,Recital 55,recital,CJ45,0.898051,"The amendment adds a condition to the exception from mandatory pre-shredding removal: parts and components must lack reuse, repair, remanufacturing, or refurbishing potential, and introduces criteria in Annex VII Part G for shredding with other waste and output fraction quality.",ALIGNED,"SIGRAUTO's position explicitly advocates that mandatory removal prior to shredding should apply specifically to components ""with a reuse, remanufacturing or refurbishment potential,"" which directly mirrors the amendment's added condition that the exception only applies when parts and components ""do not have a potential of reuse, repair, remanufacturing or refurbishing."" The amendment moves the original text in exactly the direction SIGRAUTO advocated for by tying the removal obligation to reuse/remanufacturing/refurbishment potential.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1324,Article 28 – paragraph 1 – introductory part,article,CJ45,0.869902,"The amendment adds an explicit requirement that end-of-life vehicles must be depolluted (per Article 29) and have parts/components removed (per Article 30) before being delivered for shredding, in addition to the existing documentation requirements.",ALIGNED,"SIGRAUTO specifically advocates for depollution requirements to be clearly defined with a deadline before shredding takes place, proposing a 30-day maximum period for ATFs to carry out depollution. The amendment explicitly adds the requirement that vehicles must be depolluted according to Article 29 before shredding, which aligns with SIGRAUTO's position that depollution should be a mandatory, time-bound step prior to shredding operations.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1334,Article 28 – paragraph 3,article,CJ45,0.87172,"The amendment adds ""Authorised treatment facilities and"" to the list of entities subject to the prohibition on mixing end-of-life vehicles with packaging waste and WEEE, expanding the scope beyond just waste management operators conducting shredding.",NOISE,"SIGRAUTO's position in the matched chunk simply quotes the original Article 28.3 text verbatim as part of presenting a proposed modification, but the surrounding context focuses on arguing against the mixing prohibition itself (citing BREF evidence that mixed inputs are valid). The organisation does not specifically advocate for expanding the scope of the prohibition to include ""authorised treatment facilities"" — their concern is about the substance of the restriction, not about which entities it applies to. The amendment's specific directional change (adding authorised treatment facilities to the list of obligated entities) is not addressed by SIGRAUTO's position.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1333,Article 28 – paragraph 3,article,CJ45,0.865999,"The amendment adds a conditional clause so that the prohibition on mixing end-of-life vehicles with packaging waste and WEEE only applies if the criteria and limit values of Part 1 of Annex VII are met, weakening the original absolute prohibition.",ALIGNED,"SIGRAUTO's position explicitly proposes a modification to Article 28.3, arguing (based on the BREF document) that mixing inputs in shredders is valid and produces high-quality outputs, and that no BAT conclusions limit mixed input to shredders — implying the absolute prohibition should be relaxed or conditioned. The amendment does exactly this by making the prohibition conditional on Annex VII criteria being met, rather than an unconditional ban, which aligns with SIGRAUTO's advocacy for allowing mixed inputs under appropriate conditions.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1332,Article 28 – paragraph 3,article,CJ45,0.86487,"The amendment adds a requirement that waste management operators conducting shredding of end-of-life vehicles must also comply with the criteria and limit values of Part G of Annex VII, in addition to the existing prohibition on mixing ELVs with packaging waste and WEEE.",OPPOSING,"SIGRAUTO's position explicitly argues against restrictions on mixed shredding inputs, citing BREF documents, BAT conclusions, energy efficiency, and environmental benefits of joint shredding — advocating for the removal or relaxation of the mixing prohibition in the original text. The amendment moves in the opposite direction by adding further compliance obligations (criteria and limit values of Part G of Annex VII), thereby strengthening rather than weakening the regulatory burden on shredding operators.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1337,Article 29 – paragraph 1,article,CJ45,0.897654,"The amendment replaces the vague phrase ""as soon as possible after delivery"" with a specific 30-day deadline for depollution of end-of-life vehicles at authorised treatment facilities.",ALIGNED,"SIGRAUTO explicitly advocated for replacing ""as soon as possible after delivery"" with a 30-day maximum deadline, stating ""a period of 30 days would be most appropriate,"" and even provided the exact amended wording (""Before 30 days after delivery"") as their specific modification proposal. The amendment adopts precisely the change SIGRAUTO requested.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1339,Article 29 – paragraph 1,article,CJ45,0.896897,"The amendment replaces the vague ""as soon as possible"" timeframe for depollution with a specific 30-day deadline after delivery of an end-of-life vehicle to the authorised treatment facility.",ALIGNED,"SIGRAUTO explicitly advocated for replacing ""as soon as possible"" with a 30-day maximum deadline, stating ""a period of 30 days would be most appropriate"" and even providing the exact modified text ""Before 30 days after delivery."" The amendment adopts precisely this change, making the organisation's position directly aligned with the amendment's direction.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1338,Article 29 – paragraph 1,article,CJ45,0.892697,"The amendment replaces the vague ""as soon as possible"" deadline for depollution with a specific 15-day deadline after delivery of an end-of-life vehicle to the authorised treatment facility.",UNDETECTABLE,"SIGRAUTO specifically advocated for replacing ""as soon as possible"" with a fixed maximum deadline, and proposed 30 days as the appropriate period. The amendment moves in the same direction (replacing the vague term with a specific deadline), but sets 15 days rather than the 30 days SIGRAUTO requested. Since the organisation explicitly advocated for a specific number (30 days) that differs from what the amendment introduces (15 days), it is genuinely unclear whether this amendment satisfies or contradicts their position — they wanted a deadline, but a longer one.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1351,Article 30 – paragraph 1,article,CJ45,0.894495,The amendment extends the implementation deadline for mandatory pre-shredding removal of parts and components from 36 months to 72 months after the Regulation's entry into force.,OPPOSING,"SIGRAUTO's position explicitly retains the original 36-month timeline in its own proposed modification text, showing no desire to extend the deadline. More fundamentally, SIGRAUTO opposes the mandatory pre-shredding removal requirement altogether (arguing post-shredder technologies are sufficient), so extending the deadline rather than removing or conditioning the obligation does not align with their advocacy; they want the obligation restructured, not merely delayed.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1357,Article 30 – paragraph 2 – subparagraph 1,article,CJ45,0.885015,"The amendment expands the post-shredder technology exemption to also cover entries 4, 6, 13, 14, 17, 18, and 19 (adding entries 4 and 6 to the original 13–19 range), clarifies it applies to parts without reuse/remanufacturing/refurbishing potential, and adds a condition that criteria and limit values of Part G, points (1) and (2), of Annex VII must be met.",ALIGNED,"SIGRAUTO explicitly opposes mandatory manual/semi-automatic removal requirements and advocates for recognising post-shredder technologies as equally efficient alternatives, arguing they should not be hindered by a technology hierarchy. The amendment expands the scope of the post-shredder technology exemption (adding entries 4 and 6) and clarifies its applicability, which moves in the direction SIGRAUTO advocated — broadening the circumstances under which post-shredder technologies can substitute for mandatory manual dismantling.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1358,Article 30 – paragraph 2 – subparagraph 1,article,CJ45,0.878422,"The amendment narrows the mandatory removal exemption to entries 14 and 17 (from entries 13–19), adds a condition that there is no reuse/remanufacturing/refurbishing potential, and adds a requirement that criteria and limit values of Part G of Annex VII are met.",UNDETECTABLE,"SIGRAUTO clearly advocates against mandatory manual/semi-automated removal and in favour of recognising post-shredder technologies as equivalent alternatives, which aligns with the general direction of the exemption clause. However, the amendment simultaneously narrows the scope of the exemption (from entries 13–19 down to only entries 14 and 17) and adds new conditions (no reuse potential, Part G criteria), making it unclear whether the amendment as a whole satisfies or contradicts SIGRAUTO's position — they wanted broader recognition of post-shredder technologies, not a narrower exemption window.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,369,Recital 55,recital,CJ45,0.874916,"The amendment removes the qualifier ""in certain exceptional cases"" from the deviation allowance for mandatory removal of parts and components, and adds a reference to specific criteria and limit values in Part G of Annex VII for shredding with other wastes to enhance output fraction quality.",ALIGNED,"SIGRAUTO explicitly opposes the mandatory hierarchy favouring manual/semi-automated removal over post-shredding technologies, arguing that post-shredding technologies can achieve equivalent or better results. The amendment broadens the deviation from mandatory removal (dropping the ""exceptional cases"" restriction) and formalises criteria for shredding-based alternatives in Annex VII, directly responding to SIGRAUTO's advocacy for giving post-shredding technologies a more equal footing.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1356,Article 30 – paragraph 2 – subparagraph 1,article,CJ45,0.872809,"The amendment expands the exemption from mandatory pre-shredding removal to include additional entries (4 and 6) beyond entries 13–19, reframes it as applying to parts without reuse/remanufacturing/refurbishing potential, and adds criteria from Part G of Annex VII as additional conditions for the exemption.",ALIGNED,"SIGRAUTO explicitly opposes mandatory manual/semi-automatic removal of parts and advocates for post-shredder technologies as a valid alternative, arguing they achieve high recovery rates more efficiently. The amendment expands the scope of the post-shredder technology exemption (adding entries 4 and 6) and reframes it to focus on parts without reuse potential, which aligns with SIGRAUTO's position that mandatory pre-shredding removal is unnecessary and that post-shredder technologies should be recognised as equivalent alternatives.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1346,Article 30 – paragraph 1,article,CJ45,0.89585,"The amendment narrows the mandatory pre-shredding removal obligation to only those parts and components that are ""fit for reuse, remanufacturing or refurbishment"" and adds a condition that removal must be ""technically and economically suitable,"" while directing non-fit parts toward recycling.",ALIGNED,"SIGRAUTO explicitly opposed a blanket mandatory removal requirement, arguing that many components destined for recycling (not reuse/remanufacturing) would still need shredding anyway, and proposed limiting removal to parts intended for reuse/remanufacturing/refurbishment. The amendment does exactly this — it restricts the removal obligation to parts ""fit for reuse, remanufacturing or refurbishment"" and adds a technical/economic suitability condition, directly responding to SIGRAUTO's specific modification proposal.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1349,Article 30 – paragraph 1,article,CJ45,0.894219,"The amendment shortens the implementation timeline from 36 months to 12 months, adds a requirement to remove parts containing critical raw materials, extends the prohibition to compacting (not just shredding), and requires removal to be done in a non-destructive way.",OPPOSING,"SIGRAUTO explicitly opposes mandatory manual/semi-automatic removal of parts prior to shredding, arguing that post-shredding technologies are more efficient, and their own proposed modification retains the 36-month timeline. The amendment moves in the opposite direction by shortening the timeline to 12 months, expanding the scope to include critical raw materials and compacting, and adding a non-destructive removal requirement — all of which strengthen the mandatory pre-shredding dismantling obligations that SIGRAUTO opposes.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,383,Recital 61,recital,CJ45,0.864435,"The amendment adds ""retrofitted"" and ""retrofitting"" alongside the existing categories of reusable, refurbished, and remanufactured parts and components, expanding the scope of activities Member States are encouraged to incentivise.",NOISE,"SIGRAUTO's position focuses specifically on restricting dismantling to authorised treatment facilities (ATFs), eliminating illegal part sales, and promoting reuse/remanufacturing/refurbishment — but makes no mention of retrofitting whatsoever. The amendment's sole directional change is the addition of ""retrofitted/retrofitting"" to the list, a subject on which SIGRAUTO expresses no advocacy position, making their text unrelated to this specific change.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1406,Article 32 – paragraph 1 a (new),article,CJ45,0.862484,"The amendment inserts a new obligation requiring economic operators selling used, remanufactured, or refurbished parts and components to consumers to ensure those parts maintain their required functions and performance through normal use and comply with Directive (EU) 2019/771 on consumer goods sales.",ALIGNED,"SIGRAUTO explicitly advocates for consumer guarantees when purchasing used parts, arguing that buyers from authorised treatment facilities (ATFs) should have their consumer rights assured, and proposes that economic operators trading such parts must ""provide a warranty for the used, remanufactured or refurbished parts and components."" The amendment directly responds to this by inserting a new obligation ensuring parts sold to consumers meet performance requirements and comply with EU consumer sales law (Directive 2019/771), which is precisely the direction SIGRAUTO advocated for.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1407,Article 32 – paragraph 1 a (new),article,CJ45,0.861591,"The amendment inserts a new obligation requiring economic operators (including online traders) selling used, remanufactured, or refurbished parts to consumers to ensure those parts maintain their required functions and performance through normal use.",ALIGNED,"SIGRAUTO explicitly advocates for consumer guarantees on used parts sold by economic operators, including online traders, and proposes that sellers provide a warranty ensuring parts are fit for purpose. The amendment directly responds to this by introducing a functional performance obligation on economic operators (including online traders) selling such parts to consumers, aligning with SIGRAUTO's specific directional push for consumer protection guarantees in this sales channel.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1392,Article 32 – paragraph 1 – introductory part,article,CJ45,0.860867,"The amendment replaces ""any person trading"" with ""any economic operator selling,"" narrowing the scope of who is subject to the trading obligations for used, remanufactured or refurbished spare parts, and removes the ""at the point of sale"" qualifier from the opening clause.",ALIGNED,"SIGRAUTO explicitly proposed replacing ""any person"" with a more restricted set of actors — specifically ""authorised treatment facilities"" for used parts and ""economic operators"" for remanufactured/reconditioned parts — arguing that used parts should only be commercialised through authorised treatment installations (CATs) and that illegal/uncontrolled dismantling must be curbed. The amendment's shift from ""any person"" to ""any economic operator"" moves in the direction SIGRAUTO advocated, restricting the obligation to recognised economic operators rather than any individual, which aligns with their push to limit the trade of used parts to regulated entities.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1390,Article 32 – paragraph 1 – introductory part,article,CJ45,0.860726,"The amendment replaces ""any person trading"" with ""any economic operator selling,"" narrowing the scope of who is subject to point-of-sale obligations from any individual to only economic operators.",ALIGNED,"SIGRAUTO explicitly advocates that used parts should only be commercialised by authorised treatment facilities (CATs) or recognised economic operators, and proposes replacing ""toda persona"" (any person) with ""toda instalación de tratamiento autorizada"" and ""cualquier operador económico"" — directly pushing for the same narrowing from ""any person"" to regulated economic operators that the amendment achieves. The amendment's direction of restricting the obligation to ""economic operators"" rather than any individual aligns with SIGRAUTO's specific advocacy to exclude informal/illegal traders from the parts market.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1416,Article 33 – paragraph 1 – point 1 (new),article,CJ45,0.889725,"The amendment inserts a new provision requiring that extraction of parts or components for sale as used parts may only be carried out in an authorized treatment facility (ATF), and only from vehicles that have been depolluted and had a certificate of destruction issued.",ALIGNED,"SIGRAUTO's position explicitly proposes the insertion of a new section with nearly identical wording, requiring that extraction of parts for reuse and marketing may only be carried out in an ATF from depolluted vehicles with a certificate of destruction. The amendment directly mirrors the specific legislative text SIGRAUTO proposed, making this a clear alignment in both subject and direction.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,366,Recital 55,recital,CJ45,0.88225,"The amendment clarifies that parts and components must be removed in a non-destructive way, allows semi-automated destructive removal only when reuse/repair/remanufacturing/refurbishing is not possible, and restricts deviations from mandatory removal to cases where there is no technical potential for reuse, repair, remanufacturing, or refurbishing.",ALIGNED,"SIGRAUTO explicitly advocates that extraction of components for reuse and marketing may only be carried out in authorized treatment facilities from properly depolluted vehicles, and promotes reuse, remanufacturing, and refurbishment of parts. The amendment strengthens protections for reuse/remanufacturing potential by requiring non-destructive removal and limiting deviations from mandatory removal to cases where no technical potential for reuse, repair, remanufacturing, or refurbishing exists — directly aligning with SIGRAUTO's position that parts destined for reuse must be handled through proper, controlled processes that preserve their value.",1,False
SIGRAUTO,115631728425-16,2023-12-01,2,0,2,1411,Article 33 – paragraph 1 – subparagraph 1,article,CJ45,0.88218,"The amendment adds ""retrofitting"" to the list of activities (reuse, remanufacturing, refurbishment) that Member States must take incentives to promote.",NOISE,"SIGRAUTO's position on this article focuses on promoting reuse, remanufacturing, and refurbishment of parts from authorised treatment facilities, but makes no mention of retrofitting and expresses no directional stance on whether retrofitting should or should not be included. The amendment's specific change — adding ""retrofitting"" to the list — is entirely absent from the organisation's advocacy, making this a subject mismatch rather than a directional one.",1,False
