organisation,transparency_reg_id,source_date,meetings_total,meetings_commission,meetings_ep,amendment_number,target_element,target_type,committee,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,286,Recital 19,recital,ENVI,0.879431,"The amendment changes ""re-use or recycling"" to ""re-use and recycling"" in the recital, meaning both re-use and recycling are explicitly cited together as circularity goals that justify substance restrictions, rather than presenting them as alternatives.",NOISE,"The amendment makes a minor conjunctive/disjunctive wording change (""or"" to ""and"") regarding re-use and recycling as circularity goals. ANEC's position focuses on the need for stricter restrictions on hazardous substances (CMRs, EDCs) and stronger prevention/reuse targets, but does not express any directional stance on whether re-use and recycling should be listed as alternatives or jointly in this recital. The org's text has no substantive advocacy position on this specific wording distinction.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,275,Recital 15,recital,ENVI,0.878169,"The amendment strengthens the original text by replacing ""minimise"" with ""avoid wherever possible"" for substances of concern in packaging, and adds the protection of human health and the environment as an explicit consideration alongside scientific and technological progress, making the standard more stringent unless use is essential and no safer alternatives exist.",ALIGNED,"ANEC explicitly called for ""stricter requirements"" and a ""phase out"" of substances of concern from packaging materials in a generic fashion, going beyond the original text's mere minimisation standard. The amendment moves precisely in this direction by replacing ""minimised"" with ""avoided wherever possible"" and adding a necessity/no-safer-alternative exception, directly responding to ANEC's advocacy for stronger restrictions on harmful substances in packaging.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,274,Recital 15,recital,ENVI,0.876396,"The amendment strengthens the obligation on substances of concern by changing ""minimised"" to ""avoided during all life cycle stages of packaging, including the production and waste phases,"" and adds a link to the REACH regulation.",ALIGNED,"ANEC explicitly advocates for packaging to ""not contain any substances of concern"" and calls for effective measures to ""minimise/phase out use of hazardous substances"" across the lifecycle, including a link to REACH. The amendment directly responds to this by replacing the weaker ""minimised"" with ""avoided during all life cycle stages"" and explicitly linking the provision to REACH, moving the text in precisely the direction ANEC advocated.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,276,Recital 15,recital,ENVI,0.87496,"The amendment inserts the word ""strictly"" before ""non-essential"" in the phrase about phasing out the most harmful substances, narrowing the scope of the phase-out to only strictly non-essential uses.",OPPOSING,"ANEC explicitly advocated for stricter requirements and a generic phase-out of substances of concern (especially CMRs and EDCs) from packaging materials, expressing concern that the proposal's restrictions were insufficient. The amendment weakens the phase-out provision by adding ""strictly"" before ""non-essential,"" narrowing the scope of substances subject to phase-out — the opposite direction from what ANEC advocated.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,502,Recital 91,recital,ENVI,0.879314,"The amendment replaces the original multi-tiered reduction targets (5% by 2030, 10% by 2035, 15% by 2040 compared to 2018) with a single, narrower 5% reduction target applicable only to packaging materials where waste has consistently increased and is not highly recyclable, and adds a Commission review before setting new targets — significantly weakening the ambition and scope of the waste prevention targets.",OPPOSING,"ANEC explicitly called for higher and earlier targets — specifically a 15% reduction compared to 2018 to be achieved by 2030 rather than 2040 — stating the Commission's original targets were ""far weaker than needed."" The amendment moves in the opposite direction, narrowing and weakening the targets further by limiting the 5% reduction to only certain packaging materials and deferring further target-setting pending a Commission review.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,500,Recital 91,recital,ENVI,0.879134,"The amendment adds a sentence allowing Member States with separate management systems for household versus industrial/commercial packaging waste to retain their specificity, provided this does not distort reporting of packaging waste rates across Europe.",NOISE,ANEC's position focuses on strengthening waste prevention targets (calling for a 15% reduction by 2030 rather than 2040) and restricting harmful substances in packaging. The amendment concerns a carve-out for Member States with differentiated household/industrial waste management systems and reporting integrity — a subject on which ANEC expresses no directional stance whatsoever in the provided text.,1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,501,Recital 91,recital,ENVI,0.871036,"The amendment raises the 2030 packaging waste reduction target from 5% to 10% compared to 2018, and increases the 2035 and 2040 targets to 15% and 20% respectively, while removing the comparison to a 2030 baseline.",ALIGNED,"ANEC explicitly called for ""higher targets for waste prevention and earlier deadlines,"" specifically stating that ""a reduction of 15% compared with 2018 should be achieved by 2030, rather than 2040."" The amendment moves in exactly this direction — raising the 2030 target from 5% to 10% and increasing subsequent targets — directly responding to ANEC's advocacy for stronger, earlier reduction targets compared to 2018 levels.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,247,Recital 12,recital,ENVI,0.885469,"The amendment clarifies that the waste hierarchy reference is to Article 4(1) of Directive 2008/98/EC and explicitly acknowledges that specific waste streams may depart from the hierarchy under Article 4(2), while also adding ""and recycling"" alongside re-use as a packaging measure and inserting ""while delivering the best environmental outcome"" as a qualifier.",ALIGNED,"ANEC explicitly states that recycling ""can play a role when it makes sense for the environment"" and that ""we need to reflect the waste hierarchy in our actions,"" while also noting that departures from the hierarchy should be justified by life-cycle thinking. The amendment's clarification that specific waste streams may depart from the hierarchy where life-cycle thinking supports it, and its addition of ""while delivering the best environmental outcome,"" aligns with ANEC's position that recycling should not be a universal remedy and that the waste hierarchy must be properly reflected with environmental outcome assessments.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,246,Recital 12,recital,ENVI,0.885469,"The amendment clarifies that the waste hierarchy reference is to Article 4(1) of Directive 2008/98/EC, explicitly acknowledges that specific waste streams may depart from the hierarchy per Article 4(2) where life-cycle thinking supports it, and adds ""and recycling"" alongside re-use as a means of preventing packaging waste generation.",UNDETECTABLE,"ANEC's position specifically advocates for reflecting the waste hierarchy in actions and cautions that recycling cannot be a ""universal remedy,"" preferring prevention and re-use higher up the hierarchy. The amendment adds ""and recycling"" alongside re-use and explicitly carves out flexibility to depart from the hierarchy for specific waste streams — which could be seen as either partially aligned (acknowledging life-cycle thinking) or partially opposing (elevating recycling and allowing hierarchy departures) ANEC's stance. The directional relationship is genuinely ambiguous: the amendment both references the hierarchy more precisely and introduces flexibility that could undercut the strict hierarchy application ANEC advocates for.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,248,Recital 12,recital,ENVI,0.885311,"The amendment modifies the reference to the waste hierarchy from Article 4(2) to Article 4(1) with a note about paragraph 2 allowing departures from the hierarchy, and adds ""and recycling"" alongside re-use as a packaging measure, while inserting ""while delivering the best environmental outcome.""",UNDETECTABLE,"ANEC expresses a specific position that recycling should not be treated as a universal remedy and that the waste hierarchy must be properly reflected, which is relevant to this amendment's changes around the hierarchy reference and the addition of recycling alongside re-use. However, the amendment's direction is ambiguous relative to ANEC's stance: adding ""and recycling"" alongside re-use could be seen as elevating recycling in a way ANEC cautions against, yet the amendment also reinforces the hierarchy structure and life-cycle thinking that ANEC supports, making it genuinely unclear whether this amendment satisfies or contradicts their position.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,250,Recital 12,recital,ENVI,0.883521,"The amendment qualifies the goal of increased re-use of packaging by adding a condition that it must be supported by scientific evidence of best environmental outcomes and must account for challenges in water-scarce Member States, thereby weakening the unconditional push for reuse.",OPPOSING,"ANEC explicitly welcomes the packaging minimisation and reuse requirements and calls for stronger waste prevention targets, reflecting support for an ambitious, unconditional reuse objective. The amendment weakens the reuse goal by making it conditional on scientific evidence and water-resource considerations, which moves in the opposite direction from ANEC's advocacy for stronger, not weaker, prevention and reuse measures.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,266,Recital 13,recital,ENVI,0.874211,"The amendment adds a requirement to establish a general minimum number of rotations and conditions for reusable packaging to qualify for re-use, and empowers the Commission to modify those conditions and set minimum rotations for specific packaging categories via delegated acts.",ALIGNED,"ANEC specifically advocates that reuse should be prioritised only if environmental impacts are lower than single-use, that reuse systems need the right technical approach (including standardised formats and conditions), and that ""we need to make sure we do things correctly from the outset."" Establishing a minimum number of rotations and formal conditions for qualifying as reusable packaging directly responds to ANEC's call for rigorous, technically grounded standards for reuse systems — ensuring reusable packaging genuinely delivers environmental benefits rather than being reuse in name only.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,545,Recital 108,recital,ENVI,0.876734,"The amendment adds a caveat to the encouragement of re-use and refill solutions, allowing Member States to opt for easily recyclable single-use packaging instead if a life cycle assessment proves it to be the better option.",ALIGNED,"ANEC explicitly states that ""any 'reuse system' should be introduced only if it causes less burden to the environment compared with the single-use system for the same products as regards waste, pollution, and resources consumed in the overall life-cycle,"" which directly advocates for a life-cycle-based conditionality on reuse mandates. The amendment introduces precisely this kind of LCA-based exception to the blanket encouragement of re-use and refill, moving the original text in the direction ANEC advocated for.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,546,Recital 108,recital,ENVI,0.873334,"The amendment adds a caveat to the encouragement of re-use and refill solutions, allowing Member States to forgo them when a life cycle assessment shows that recyclable single-use packaging is the better alternative.",ALIGNED,"ANEC explicitly states that ""any 'reuse system' should be introduced only if it causes less burden to the environment compared with the single-use system for the same products as regards waste, pollution, and resources consumed in the overall life-cycle."" The amendment introduces precisely this kind of life-cycle-based conditionality, making re-use/refill promotion contingent on a life cycle assessment showing it is the better option — directly reflecting ANEC's advocacy that reuse should not be mandated where single-use performs better on a full life-cycle basis.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,528,Recital 103,recital,ENVI,0.878632,"The amendment removes the sentence allowing Member States to include other packaging (particularly single-use glass bottles) in deposit and return systems and the requirement to ensure DRS for single-use packaging formats are equally available for reusable packaging, leaving only the consideration of DRS for reusable packaging.",UNDETECTABLE,"ANEC advocates for expanding deposit and return systems to cover reusable packaging and packaging beyond the mandated single-use formats, citing good practices from several European countries. The amendment removes the explicit option for Member States to include single-use glass bottles and the requirement to make DRS equally available for reusable packaging — changes that could be seen as weakening the scope ANEC supports. However, ANEC's position focuses broadly on encouraging DRS for reuse and gathering good practices, without taking a clear directional stance on whether the specific glass bottle provisions or the equal-availability requirement should be retained or removed, making it genuinely unclear whether this amendment satisfies or contradicts their advocacy.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,529,Recital 103,recital,ENVI,0.878632,The amendment removes the sentence allowing Member States to include other packaging (particularly single-use glass bottles) in deposit and return systems and the requirement to ensure DRS for single-use packaging formats are equally available for reusable packaging where technically and economically feasible.,UNDETECTABLE,"ANEC advocates for expanding deposit and return systems to cover reusable packaging and gathering good practices, but their position does not clearly address the specific provisions removed by the amendment — namely the option for Member States to include single-use glass bottles and the requirement to make DRS equally available for reusable packaging where feasible. Their advocacy is broadly supportive of DRS for reuse, making it genuinely unclear whether they would support or oppose the removal of these specific provisions.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,527,Recital 103,recital,ENVI,0.873264,The amendment removes the sentence allowing Member States to optionally include other packaging (particularly single-use glass bottles) in deposit and return systems and the requirement to ensure DRS for single-use formats are equally available for reusable packaging where technically and economically feasible.,UNDETECTABLE,"ANEC advocates for expanding deposit and return systems to cover reusable packaging and packaging beyond the mandatory minimum, and emphasises the importance of DRS for reuse scenarios. However, the amendment removes the optional extension of DRS to single-use glass bottles and the equal-availability requirement for reusable packaging, while retaining the encouragement to consider DRS for reusable packaging. It is genuinely unclear whether ANEC would support this removal — they advocate for broader DRS coverage, which the deleted text partially enabled, but the retained sentence on reusable packaging partially preserves their direction, making the net effect on their position ambiguous.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,251,Recital 12,recital,ENVI,0.874417,"The amendment adds a clarification that re-use measures must not increase food waste and must preserve food safety and hygiene standards, and specifies that recycled content in packaging can be ensured through either mechanical or chemical recycling.",UNDETECTABLE,"ANEC's position specifically advocates for combining recycled content objectives with quality, safety, and hazardous substance minimisation requirements — which is directionally related to the amendment's food safety/hygiene addition and the mechanical/chemical recycling clarification. However, ANEC's focus is on hazardous chemicals and the chemical content of recycled materials, whereas the amendment addresses food waste prevention and food safety in the context of re-use, and legitimises chemical recycling as a pathway for recycled content. It is genuinely unclear whether ANEC would support chemical recycling as an equivalent pathway (given concerns about toxic substances being reintroduced), and the food safety/hygiene addition, while related to their concerns, does not clearly respond to their specific advocacy direction.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,535,Recital 103,recital,ENVI,0.892543,"The amendment weakens the obligation for deposit and return systems for single-use plastic beverage bottles and metal beverage containers, changing ""obligatory"" to ""promoted,"" and removes the explicit permission for Member States to adopt provisions going beyond minimum requirements.",UNDETECTABLE,"ANEC acknowledges that DRS systems can increase collection rates but raises concerns about their cost and affordability for consumers, and calls for technical and economic impact assessments before extending DRS to other materials. However, their position does not clearly advocate for making DRS mandatory or for weakening the mandatory requirement — they neither explicitly endorse the mandatory nature of DRS nor call for it to be merely ""promoted."" Their concerns are about accessibility, affordability, and scope, making it genuinely unclear whether they would support or oppose the shift from ""obligatory"" to ""promoted.""",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,534,Recital 103,recital,ENVI,0.891453,"The amendment removes the ""technically and economically feasible"" conditionality and replaces the requirement that DRS be ""equally available"" for reusable packaging with a requirement that DRS ""accommodate"" reusable packaging, applying this only when Member States choose to include other packaging in DRS systems.",UNDETECTABLE,"ANEC expresses a specific position that DRS expansion to other materials (including for reuse) should be subject to technical and economic impact assessments, and emphasises accessibility and affordability for consumers — which aligns with the original text's ""technically and economically feasible"" conditionality that the amendment removes. However, ANEC also broadly supports DRS accommodating reusable packaging where appropriate, which the amendment promotes. The organisation's position is genuinely ambiguous in direction: it could support the amendment's simplification of language around reusable packaging accommodation, but its insistence on prior technical/economic assessment cuts against the removal of the feasibility condition, making it unclear whether the amendment's net direction satisfies or contradicts ANEC's stance.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,531,Recital 103,recital,ENVI,0.888872,"The amendment adds a qualifier to the optional inclusion of other packaging in deposit and return systems, specifying that such inclusion should aim to complement existing collection schemes in an ecological sense regarding resource efficiency and environmental protection, while also removing the phrase about Member States being encouraged to ""ensure"" DRS for single-use formats are equally available for reusable packaging (restructuring the sentence).",ALIGNED,"ANEC specifically advocates that before extending DRS to materials beyond PET and aluminium, a technical and economic impact assessment should be performed to ensure existing infrastructures can still be used, and that DRS should complement rather than replace existing systems. The amendment's addition of the qualifier that optional DRS extensions should ""complement existing collection schemes in an ecological sense regarding resource efficiency and environmental protection"" directly responds to ANEC's position that DRS expansion to other materials needs to be justified by resource efficiency and environmental considerations and should not undermine existing infrastructure.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,530,Recital 103,recital,ENVI,0.887318,The amendment adds a new sentence requiring Member States to mandate producers to use standardised (single-use and reusable) packaging formats to ensure total interoperability between deposit and return system schemes.,NOISE,"The organisation's text discusses DRS accessibility, affordability, consumer-friendliness, and the need for technical/economic impact assessments before expanding DRS to new materials, but it expresses no specific directional stance on mandating standardised packaging formats for interoperability between DRS schemes. The org's position is too general and focused on different aspects of DRS to be meaningfully aligned or opposed to this specific amendment.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,362,Recital 35,recital,ENVI,0.888197,"The amendment removes the reference to confusion for consumers as a justification for compostable packaging rules, adds language about environmental/economic impacts of contamination, and explicitly references the EN 13432 standard as the harmonised specification for compostable/biodegradable packaging across Member States.",ALIGNED,"ANEC's position explicitly references and describes the EN 13432 standard as the relevant criteria for defining compostable/biodegradable packaging, and the amendment directly inserts EN 13432 as the harmonised specification for compostable packaging across Member States — precisely the role ANEC advocated for this standard. The organisation's text is specific enough (naming EN 13432 and its criteria) that the amendment clearly responds to their advocacy for anchoring compostability definitions to this standard.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,375,Recital 36,recital,ENVI,0.884948,"The amendment adds requirements that biodegradable waste must not lead to contaminants in compost, mandates compliance with EN 13432, and calls for revision of EN 13432 regarding composting times, contamination levels, microplastics, and other requirements for proper processing in bio-waste facilities.",ALIGNED,"ANEC explicitly references EN 13432 as the relevant standard for compostable packaging, stresses the importance of confirming that compostable packaging actually breaks down without emitting microplastics or hazardous substances, and calls for regular review of compostability provisions. The amendment directly responds to these positions by mandating EN 13432 compliance and calling for its revision to address composting times, contamination levels, and microplastics — precisely the concerns ANEC raised.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,369,Recital 36,recital,ENVI,0.87824,"The amendment adds a requirement that biodegradable waste should not lead to contaminants in compost and calls for revision of the CEN standard EN 13432 regarding composting times, permissible contamination levels, and other requirements to ensure these materials can be processed in bio-waste treatment facilities.",ALIGNED,"ANEC explicitly discusses EN 13432 and stresses the importance of confirming that compostable packaging actually breaks down to the degree foreseen without resulting in microplastics or hazardous substances, and advocates for stronger/clearer standards for compostability. The amendment directly responds to this by calling for a revision of EN 13432 to strengthen composting time requirements, permissible contamination levels, and other criteria — precisely the direction ANEC advocated for.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,412,Recital 45,recital,ENVI,0.878401,"The amendment removes the word ""mandatory"" before ""deposit and return systems,"" changing the reference from ""mandatory deposit and return systems"" to simply ""deposit and return systems.""",NOISE,"The organisation's position discusses harmonised labelling for DRS packaging in general supportive terms but does not take any directional stance on whether the word ""mandatory"" should or should not qualify ""deposit and return systems"" in this recital. The org text contains no specific advocacy position on this narrow textual change.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,410,Recital 45,recital,ENVI,0.877494,"The amendment removes the mandatory deposit and return system (DRS) symbol harmonisation requirement from recital 45 and instead introduces a lighter identification approach for DRS packaging (denoting participation without indicating material composition), while also exempting reusable packaging from mandatory symbol use.",UNDETECTABLE,"ANEC's position supports harmonised labelling for DRS packaging and reusable packaging, which aligns with the general subject matter. However, the amendment actually weakens the DRS labelling requirement (replacing mandatory harmonised symbols with a looser ""means denoting participation"" without material composition) and exempts reusable packaging from mandatory symbols — directions that are ambiguous relative to ANEC's advocacy for clear, standardised, mandatory labelling. It is genuinely unclear whether ANEC would consider this weakening of DRS symbol requirements satisfactory or contrary to their position.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,411,Recital 45,recital,ENVI,0.875383,"The amendment removes the sentence harmonising symbols associated with mandatory deposit and return systems (DRS) from recital 45, while retaining the rest of the recital unchanged.",OPPOSING,"ANEC explicitly welcomes harmonised labels for packaging that requires DRS (""Harmonised labels are also introduced for: - packaging that requires DRS""), indicating support for the DRS symbol harmonisation provision. The amendment removes precisely that sentence on harmonising DRS-related symbols, moving in the opposite direction from what ANEC advocated.",1,False
"ANEC, the European consumer voice in standardisation",507800799-30,2023-03-17,1,0,1,405,Recital 44,recital,ENVI,0.871263,"The amendment adds to the recital that the harmonised labelling system should be recognisable by all citizens regardless of age and language, and that this should be achieved through pictograms with minimal language, also reducing translation costs.",ALIGNED,"ANEC explicitly advocates that all labelling must be ""visible and readable"" and supports harmonised, clear labelling to help consumers make informed decisions, while also stressing that labels should avoid misunderstandings — implying accessibility for all citizens. The amendment's addition of pictogram-based, language-minimal design to ensure recognition ""irrespective of circumstances such as age and language knowledge"" directly responds to ANEC's consumer-accessibility concerns about labelling clarity and readability, pushing the text in the direction ANEC advocated.",1,False
ALPLA Werke Alwin Lehner GmbH & Co KG,820189240173-22,2023-03-22,2,0,2,245,Recital 12,recital,ENVI,0.871885,The amendment adds a new sentence to recital 12 emphasising that recyclates should retain their inherent material properties after recycling and be able to replace primary raw materials in future applications.,NOISE,"ALPLA's position focuses on material neutrality, equal treatment of all packaging materials, recycled content quotas, and reuse targets — not on the quality or material-property-retention characteristics of recyclates. The added sentence addresses recyclate quality and circularity of material properties, which is not a subject ALPLA takes a specific directional stance on in the matched text. Their advocacy is too unrelated to this specific addition to constitute a genuine connection.",1,False
ALPLA Werke Alwin Lehner GmbH & Co KG,820189240173-22,2023-03-22,2,0,2,519,Recital 101,recital,ENVI,0.870676,"The amendment adds language to recital 101 emphasising that separate collection of packaging materials is a key factor for supplying secondary raw materials, and calls for consideration of further obligations on Member States to increase separate collection.",NOISE,"ALPLA's matched position focuses on material neutrality in recycled content quotas, reuse vs. recycling trade-offs, and a level playing field across packaging materials — not on separate collection obligations or Member State-level collection targets. The amendment's specific direction (strengthening separate collection obligations) is a subject on which ALPLA expresses no directional stance, making this a subject mismatch rather than an ambiguous directional one.",1,False
ALPLA Werke Alwin Lehner GmbH & Co KG,820189240173-22,2023-03-22,2,0,2,361,Recital 34,recital,ENVI,0.870182,"The amendment changes ""increase"" to ""further promote"" in describing the Commission's aim regarding recycled content in non-plastic packaging, softening the directional language slightly.",OPPOSING,"ALPLA explicitly advocates for expanding mandatory recycled content quotas to all packaging materials (not just plastics) to ensure a level playing field, which aligns with stronger, binding language around increasing recycled content in non-plastic packaging. The amendment weakens the original text by replacing ""increase"" with ""further promote,"" which is a softer, less directive term — moving in the opposite direction from ALPLA's stated position that non-plastic materials should face equivalent legal requirements and targets.",1,False
ALPLA Werke Alwin Lehner GmbH & Co KG,820189240173-22,2023-03-22,2,0,2,223,Recital 6 a (new),recital,ENVI,0.875283,"The amendment inserts a new recital recognising plastic's role in food safety and shelf life, noting gaps in EU legislation for non-plastic food contact materials and limits of mechanical recycling, and positioning chemical recycling as a complementary option to mechanical recycling for achieving packaging targets.",OPPOSING,"ALPLA explicitly states that ""chemical recycling must be understood as a complementary technology to mechanical recycling, for input which is not suitable for mechanical recycling only"" and that ""a general promotion of chemical recycling contradicts the targets of the PPWR."" The amendment, however, promotes chemical recycling as a complementary option broadly for plastic food-contact packaging without the restrictive framing ALPLA advocates (i.e., only for material unsuitable for mechanical recycling), and does not include the exemption for food-contact polyolefins that ALPLA specifically calls for to protect mechanical recycling. This moves in the opposite direction from ALPLA's position, which seeks to limit chemical recycling's role and protect mechanical recycling primacy.",1,False
ALPLA Werke Alwin Lehner GmbH & Co KG,820189240173-22,2023-03-22,2,0,2,324,Recital 25,recital,ENVI,0.882995,"The amendment expands the basis for EPR fee modulation from recyclability alone to also include reusability and environmental performance, adding reusable packaging as an incentivised outcome alongside recyclable packaging.",UNDETECTABLE,"ALPLA advocates specifically that EPR fees be modulated based on recyclability criteria, recycled content, and CO2e footprint for all packaging materials — a position focused on recyclability and carbon performance. The amendment adds reusability as an additional criterion and broadens the performance grade to ""environmental"" performance. ALPLA's position does not address reusability as an EPR modulation criterion, so it is genuinely unclear whether this directional expansion (adding reusability) satisfies, contradicts, or is neutral to their advocacy, even though a real connection to EPR fee modulation exists.",1,False
ALPLA Werke Alwin Lehner GmbH & Co KG,820189240173-22,2023-03-22,2,0,2,323,Recital 25,recital,ENVI,0.876676,"The amendment adds a requirement that extended producer responsibility fees be made transparent and easily accessible online, supplementing the original text's focus on harmonising EPR fee modulation criteria.",NOISE,"ALPLA's position on EPR fees focuses on expanding modulation criteria (to include recycled content for all materials and CO2e footprint) and ensuring stakeholder involvement in developing EPR fee rules — not on transparency or online accessibility of EPR fees. The amendment's specific change (requiring fees to be transparent and easily accessible online) is not addressed in ALPLA's advocacy, making their text unrelated to the direction of this particular change.",1,False
ALPLA Werke Alwin Lehner GmbH & Co KG,820189240173-22,2023-03-22,2,0,2,404,Recital 43 a (new),recital,ENVI,0.870745,"The amendment inserts a new recital establishing that plastic packaging is a significant source of secondary microplastic emissions and recommends that EPR fees be modulated based on the assessed risk of microplastic emissions, in accordance with the 'polluter pays' principle.",UNDETECTABLE,"ALPLA advocates for EPR fee modulation based on recyclability, recycled content, and CO2e footprint, and supports a level playing field — but their position does not address microplastic emission risk as a criterion for EPR fee modulation. The amendment introduces a new and distinct basis for EPR fee differentiation (microplastic emission risk) that ALPLA neither advocates for nor explicitly opposes; it is genuinely unclear whether this additional criterion aligns with or contradicts their broader EPR fee modulation stance.",1,False
DIGITALEUROPE,64270747023-20,2023-03-22,1,0,1,840,Article 5 – paragraph 4,article,ENVI,0.878881,"The amendment removes the explicit exclusion of chemical safety from recyclability requirements and instead empowers the Commission to allow certain substances of concern via delegated acts when essential and no safer alternatives exist, while retaining recyclability-based substance restrictions.",OPPOSING,"DIGITALEUROPE explicitly welcomed the original text's approach of restricting substances of concern exclusively through recyclability/Design for Recycling delegated acts and respecting REACH's role in governing chemical safety restrictions. The amendment does the opposite: it removes the firewall between chemical safety and the PPWR by empowering the Commission to regulate substances of concern for essential-use reasons beyond recyclability, which directly contradicts DIGITALEUROPE's stated position that chemical safety restrictions should remain exclusively under REACH.",1,False
DIGITALEUROPE,64270747023-20,2023-03-22,1,0,1,841,Article 5.º – paragraph 4,article,ENVI,0.875617,"The amendment adds ""and their potential for incorporation as recycled content"" to the scope of what recyclability requirements shall address regarding substances of concern, expanding beyond just their effect on re-use and recycling of materials.",UNDETECTABLE,"DIGITALEUROPE specifically welcomes that substances of concern restrictions under recyclability requirements will ""only concern substances which affect the re-use and the recyclability of the packaging."" The amendment expands this scope to also include substances' potential for incorporation as recycled content, which goes slightly beyond what DIGITALEUROPE described approvingly — but it is genuinely unclear whether this additional criterion would be seen as a problematic broadening or an acceptable clarification within the same framework they endorsed.",1,False
DIGITALEUROPE,64270747023-20,2023-03-22,1,0,1,842,Article 5 – paragraph 4,article,ENVI,0.875377,"The amendment adds ""sorting"" to the list of processes (re-use, recycling) that substances of concern must be assessed against in recyclability requirements, expanding the scope of what those requirements must address.",UNDETECTABLE,"DIGITALEUROPE specifically welcomes that substances of concern under recyclability requirements will only concern substances affecting re-use and recyclability, but does not take a directional stance on whether ""sorting"" should or should not be included in that scope. The amendment expands the scope by adding sorting, but it is genuinely unclear whether this expansion aligns with or contradicts DIGITALEUROPE's position, as their text does not address sorting at all.",1,False
DIGITALEUROPE,64270747023-20,2023-03-22,1,0,1,845,Article 5 – paragraph 4,article,ENVI,0.871035,"The amendment replaces ""delegated acts adopted pursuant to Article 6(5)"" with ""the European Standardisation Organisations"" as the body establishing recyclability requirements that address substances of concern.",OPPOSING,"DIGITALEUROPE explicitly welcomes the fact that restrictions on substances of concern will be addressed ""exclusively by the recyclability requirements established by delegated acts on Design for Recycling criteria,"" and further states that delegated acts on Design for Recycling criteria must be based on scientific evidence. The amendment removes delegated acts as the instrument and replaces them with European Standardisation Organisations (CEN/CENELEC), which is the opposite of what DIGITALEUROPE advocated for.",1,False
DIGITALEUROPE,64270747023-20,2023-03-22,1,0,1,931,Article 6 – paragraph 3,article,ENVI,0.886095,"The amendment replaces the fixed 1 January 2030 date with a rolling 36-month period from entry into force, removes the ""recyclable packaging"" qualifier to apply to all packaging, and adds that delegated acts must be based on established guidelines.",ALIGNED,"DIGITALEUROPE explicitly advocates for a sufficient transition period of at least 36 months following publication of the delegated acts (rather than a fixed 2030 date), and also supports using existing industry guidelines/standards as a basis until legal criteria are in place. The amendment directly responds to both of these positions by replacing the fixed 2030 date with a 36-month rolling deadline from entry into force and anchoring the delegated acts to ""established guidelines.""",1,False
DIGITALEUROPE,64270747023-20,2023-03-22,1,0,1,927,Article 6 – paragraph 3,article,ENVI,0.884688,The amendment adds a new sentence allowing practical test results demonstrating recyclability to prevail over design for recycling criteria when determining packaging recyclability.,NOISE,"DIGITALEUROPE's position focuses on the two-step timeline (2030/2035), transition periods, timely publication of delegated acts, and substance restrictions — not on the hierarchy between practical test results and design-for-recycling criteria. The organisation expresses no directional stance on whether empirical testing should override design criteria, so there is no substantive advocacy position that maps onto the specific change the amendment introduces.",1,False
