organisation,transparency_reg_id,source_type,preproposal_meetings_total,preproposal_meetings_commission,preproposal_meetings_ep,article_type,article_number,article_title,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
EUROMCONTACT,97208951315-46,hys_feedback,0,0,0,article,22,Restrictions on use of certain packaging formats,0.860544,"Establishes restrictions on placing certain packaging formats on the market (as listed in Annex V), with a derogation timeline for specific formats from 2030, exemptions for micro-companies, and empowers the Commission to amend Annex V via delegated acts while considering alternative packaging solutions for contact-sensitive packaging.",ALIGNED,"EUROMCONTACT explicitly advocates that the specificities of medical devices (including contact lens packaging) should be taken into consideration when implementing packaging rules, and the provision directly responds to this by requiring the Commission, when adopting delegated acts to amend Annex V, to take into account the availability of alternative packaging solutions that meet requirements for contact-sensitive packaging and their capability to prevent microbiological contamination — a concrete accommodation of the medical device/contact lens sector's specificities.",2,False
EUROMCONTACT,97208951315-46,hys_feedback,0,0,0,article,34,EU declaration of conformity,0.859522,"Establishes the requirements for the EU declaration of conformity for packaging, including its structure, content, translation obligations, and the manufacturer's responsibility for compliance.",NOISE,"The organisation's text contains no substantive advocacy position on EU declarations of conformity; it consists of background references to existing regulation (Reg. 2017/745, Annex I section 14.7) regarding labelling and environmental information for medical devices, along with administrative/contact details. There is no directional stance expressed regarding the declaration of conformity mechanism established in this provision.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,1,Subject matter,0.879418,"Establishes requirements for the entire life cycle of packaging regarding environmental sustainability, labelling, extended producer responsibility, collection, treatment, and recycling of packaging waste, contributing to the circular economy and internal market harmonisation.",ALIGNED,"The organisation explicitly advocates for a life-cycle approach to circularity where climate and environmental performance is assessed throughout the entire life-cycle of packaging, and the provision directly establishes requirements covering the ""entire life cycle of packaging"" for environmental sustainability. Both the org's position and the provision align on the life-cycle framework as the basis for packaging regulation, making this a clear directional match.",2,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,10,Reusable packaging,0.881092,"Establishes specific technical and functional criteria that packaging must fulfil to be considered 'reusable', including design, safety, hygiene, reconditioning, and recyclability requirements.",ALIGNED,"The organisation explicitly advocates that reusable packaging uptake must be guided by consumer safety, holistic sustainability assessments, and case-by-case evaluation of packaging functionalities — and that any mandated reuse measures require thorough impact assessment. The provision directly responds to these concerns by embedding consumer safety, hygiene compliance, product quality, and health/safety of handlers as mandatory criteria for reusable packaging, reflecting the organisation's call for safety-grounded, functionality-specific standards rather than blanket reuse mandates.",2,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,11,Labelling of packaging,0.877147,"Requires packaging to bear labels on material composition, reusability (including QR codes), and recycled content, with harmonised label specifications to be established by the Commission via implementing acts.",ALIGNED,"The organisation explicitly advocates for ""clear harmonised labelling"" of reusable packaging to inform consumers and prevent premature disposal, and the provision directly establishes a mandatory harmonised labelling requirement for reusable packaging (Article 11(2)) along with Commission-developed harmonised label specifications. This is a clear and specific match between the org's ask and the provision's concrete action.",3,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,12,Labelling of waste receptacles for the collection of packaging waste,0.856195,Requires labels enabling separate collection of material-specific packaging waste fractions to be affixed to all waste receptacles by 1 January 2028.,UNDETECTABLE,"The org advocates for a harmonised EU labelling system on packaging itself to inform consumers about recyclability and material type, which is related to the provision's subject of labelling for waste sorting. However, the provision specifically addresses labelling of waste receptacles (bins/collection points), not labelling on the packaging itself, so it is genuinely unclear whether this provision satisfies, contradicts, or simply bypasses the org's specific ask about on-pack consumer labelling.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,16,Obligations of importers,0.857864,"Establishes detailed obligations for importers placing packaging on the market, including conformity assessment, labelling, documentation, record-keeping, and cooperation with market surveillance authorities.",NOISE,"The organisation's position focuses on specific substantive packaging requirements such as composting/biodegradability standards, reusable packaging labelling, e-commerce dimension limits, and recycled content mandates. It does not express any advocacy position on the procedural obligations of importers (conformity assessment, documentation, record-keeping, market surveillance cooperation) that Article 16 establishes, making the texts substantively unrelated.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,2,Scope,0.859049,"Establishes the scope of the Regulation as applying to all packaging regardless of material and all packaging waste, while preserving existing Union regulatory requirements for safety, health, hygiene, and transport.",ALIGNED,"The organisation explicitly advocates that new requirements must be consistent with existing health and food regulations and should not jeopardise existing best practices linked to health and dietary considerations. Article 2(2) directly delivers this by stating the Regulation applies without prejudice to Union regulatory requirements regarding safety, quality, health protection, and hygiene of packed products — a concrete safeguard the org specifically called for.",2,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,21,Obligation related to excessive packaging,0.845484,"Establishes a mandatory maximum 40% empty space ratio for grouped, transport, and e-commerce packaging supplied by economic operators.",UNDETECTABLE,"The org's position touches on minimum volume and weight requirements for packaging, arguing that poor enforcement of existing Essential Requirements (EN 13428) is the core problem and that amending standards without enforcement is ineffective. The provision introduces a concrete 40% empty space ratio rule, which is related to the ""minimum volume"" concern the org raises, but the org does not clearly advocate for or against a specific empty space ratio rule — it focuses on enforcement of existing standards rather than opposing new quantitative limits outright. The connection is real but the directional alignment is genuinely ambiguous.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,22,Restrictions on use of certain packaging formats,0.858002,"Prohibits economic operators from placing on the market packaging in specific formats and for specific purposes listed in Annex V, with a derogation for micro-companies and a delegated power for the Commission to amend the list.",OPPOSING,"The organisation explicitly argues against restrictions on specific packaging materials or formats, stating that producers must remain free to choose the most appropriate packaging formats and that overly prescriptive requirements risk hindering innovation and running counter to waste prevention goals. The provision does exactly what the organisation opposes: it imposes mandatory bans on specific packaging formats for specific purposes.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,26,Re-use and refill targets,0.867746,"Establishes mandatory re-use and refill targets for various packaging categories (transport, sales, grouped) across multiple product sectors, with specific percentage thresholds to be met by 2030 and 2040.",UNDETECTABLE,"The org's position touches on reuse systems (labelling, recyclability of reusable packaging, GPP criteria, deposit incentives) but does not take a clear directional stance on whether mandatory reuse/refill targets should be set, at what levels, or for which product categories. The org's text neither explicitly supports nor opposes the specific mandatory percentage targets the provision establishes, making it genuinely unclear whether the provision satisfies, contradicts, or ignores the org's advocacy.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,27,Rules on the calculation of the attainment of the re-use and refill targets,0.865415,"Establishes detailed calculation rules and methodology for economic operators to demonstrate attainment of re-use and refill targets, including specific formulas for counting units of sales in reusable vs. non-reusable packaging across different product categories.",UNDETECTABLE,"The org advocates that any mandated reuse/refill measures require thorough impact assessments and case-by-case approaches, implicitly opposing blanket mandatory targets — but the provision deals specifically with the calculation methodology for demonstrating attainment of those targets, not with whether the targets themselves are appropriate. There is a real connection (the org's concern about mandated reuse measures relates to the same regulatory framework), but it is genuinely unclear whether the org would support or oppose this specific calculation mechanism, as their position focuses on the justification for targets rather than how compliance is measured.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,3,Definitions,0.865789,"Establishes a comprehensive list of definitions for terms used throughout the Regulation, including 'packaging', 'packaging waste prevention', 're-use', 'single-use packaging', and many others.",UNDETECTABLE,"The org specifically advocates for clear definitions of 'overpackaging' and 'underpackaging' to address waste prevention, but the provision's definitions article does not include either of these terms. While the provision does define 'packaging waste prevention' and 'packaging', it is genuinely unclear whether the absence of explicit 'overpackaging'/'underpackaging' definitions satisfies, contradicts, or simply ignores the org's specific ask, making the direction of alignment ambiguous.",2,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,31,Presumption of conformity,0.845432,Establishes that packaging conforming to harmonised (CEN) standards published in the Official Journal is presumed to comply with the essential requirements set out in Articles 5–11 and 24.,ALIGNED,"EUROPEN explicitly advocates that ""the application of the CEN standards should become mandatory to prove compliance"" with the Essential Requirements. Article 31 creates a presumption of conformity for packaging that meets harmonised (CEN) standards, directly elevating the role of those standards in demonstrating compliance — acting in the same direction as EUROPEN's specific ask to make CEN standards the mechanism for proving conformity with the Essential Requirements.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,32,Common technical specifications,0.85486,"Establishes a mechanism for the Commission to adopt common technical specifications via implementing acts when harmonised standards are absent or inadequate, and grants a presumption of conformity to packaging meeting those specifications.",ALIGNED,"EUROPEN explicitly advocates that ""the application of the CEN standards should become mandatory to prove compliance"" with Essential Requirements, signalling support for a stronger, more formalised standardisation framework. Article 32 directly responds to this by creating a binding common technical specifications mechanism (via implementing acts) that grants a presumption of conformity, effectively making technical standards the operative tool for demonstrating compliance with the Essential Requirements — acting in the direction EUROPEN advocated.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,34,EU declaration of conformity,0.856629,Establishes the requirements and structure for an EU declaration of conformity that manufacturers must draw up to demonstrate compliance with packaging requirements under the Regulation.,NOISE,"The organisation's text focuses on waste prevention measures such as packaging restrictions/bans, national waste generation targets, and bulk sales — it contains no substantive advocacy position on EU declarations of conformity or manufacturer compliance documentation. There is no meaningful connection between the org's expressed positions and this provision.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,37,Waste management plans,0.844767,"Requires Member States to include a dedicated chapter on packaging and packaging waste management in their national waste management plans, covering measures taken under Articles 38 and 45.",ALIGNED,"EUROPEN explicitly advocates for minimum requirements on harmonised end-of-life infrastructure and argues that recyclability depends on waste management and recycling infrastructures, not just packaging design. The provision directly requires Member States to address packaging waste management in their national waste management plans, which is a concrete step toward the harmonised end-of-life infrastructure planning EUROPEN called for. This aligns with EUROPEN's specific directional ask for stronger, more structured end-of-life waste management frameworks.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,38,Prevention of packaging waste,0.878756,"Establishes mandatory packaging waste reduction targets per capita (5% by 2030, 10% by 2035, 15% by 2040) and requires Member States to implement measures to prevent packaging waste generation.",OPPOSING,"EUROPEN explicitly argues against national targets on packaging waste generation, stating they would be ""arbitrary"" and ""completely unrelated from an assessment of either product specific packaging functionalities or environmental trade-offs."" The provision does exactly what EUROPEN opposes — it establishes mandatory, quantified packaging waste reduction targets per capita at the EU level, which is the same mechanism EUROPEN criticised as flawed and inappropriate.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,4,Free movement,0.874315,"Establishes free movement of packaging that complies with the Regulation's sustainability and labelling requirements, preventing Member States from prohibiting or restricting such packaging on the market.",UNDETECTABLE,"The org advocates against national measures that discriminate against secondary raw materials (SRM) sourced from other Member States, which relates broadly to internal market barriers. While Article 4 does restrict Member States from impeding compliant packaging, it addresses free movement of finished packaging products — not the SRM market barriers the org specifically targets. There is a tangential connection (both concern internal market functioning), but the provision does not directly address the org's specific concern about SRM market discrimination, making the directional alignment genuinely ambiguous.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,40,Extended Producer Responsibility,0.86639,"Establishes extended producer responsibility obligations for packaging producers, including appointment of authorised representatives in other Member States and compliance requirements for online platform providers.",UNDETECTABLE,"The org's position on EPR is specifically conditional — it advocates that the 'Net Cost' principle for EPR schemes must be fully transposed and applied across all Member States as a prerequisite before mandatory recycled content requirements are introduced. The provision establishes EPR obligations and registration/compliance mechanisms, which touches on the EPR framework the org references, but the org's position is about the adequacy of EPR implementation as a precondition for other measures, not about the structure of EPR obligations themselves. It is genuinely unclear whether this provision satisfies, contradicts, or ignores the org's specific concern about the Net Cost principle being fully applied.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,42,Authorisation on fulfilment of extended producer responsibility,0.868215,"Establishes a mandatory authorisation procedure for producers and producer responsibility organisations fulfilling extended producer responsibility obligations, including requirements on collection, sorting, recycling capacity, financial guarantees, and independent verification.",ALIGNED,"EUROPEN explicitly identifies inadequate sorting, collection, and recycling infrastructure as a structural obstacle to a well-functioning secondary raw materials market, and calls for policy measures to address these gaps. The provision directly requires Member States to ensure sufficient sorting and recycling capacity is available as part of the EPR authorisation process, which acts concretely in the direction EUROPEN advocates — improving recycling infrastructure to support secondary raw material availability.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,43,Return and collection systems,0.873052,"Requires Member States to set up return and separate collection systems for all packaging waste, covering the whole territory, all packaging types, and all activities, while being open to imported products under non-discriminatory conditions.",ALIGNED,"EUROPEN explicitly identifies inadequate sorting, collection, and recycling infrastructures as structural issues hindering effective competition between recycled and virgin materials, and calls for non-discriminatory access to secondary raw materials across Member States. Article 43 directly addresses these concerns by mandating comprehensive, territory-wide separate collection systems and requiring that such systems be open to imported products under non-discriminatory conditions, which aligns with EUROPEN's advocacy for removing barriers to an EU internal market for secondary raw materials.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,45,Re-use and refill,0.874183,"Requires Member States to take measures encouraging re-use and refill systems, including deposit and return systems, economic incentives, and distributor requirements for reusable packaging.",ALIGNED,"The organisation explicitly advocates for effective reuse systems supported by deposit levels/incentives and sufficient collection points to ensure reusable packaging is returned rather than disposed of — directly mirroring the provision's measures such as deposit and return systems and economic incentives. The provision takes concrete action in the same direction the organisation advocates, including the use of deposit and return systems and economic incentives to promote reuse, aligning with the org's position on making reuse systems effective.",3,True
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,49,Information on prevention and management of packaging waste,0.871144,"Requires producers or producer responsibility organisations to provide end-users with information on packaging waste prevention, re-use arrangements, separate collection, label meanings, environmental impacts of improper disposal, and composting properties.",NOISE,"The organisation's text focuses on waste management infrastructure, the waste hierarchy, product waste prevention, and strengthening Essential Requirements — it does not express a specific advocacy position on end-user information obligations or communication requirements. The org's statements are too general and thematically distinct to constitute a directional stance on the information-provision mechanism established by Article 49.",2,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,5,Requirements for substances in packaging,0.873748,"Article 5 establishes requirements to minimise substances of concern in packaging, sets a concentration limit for heavy metals (lead, cadmium, mercury, hexavalent chromium) at 100 mg/kg, and empowers the Commission to adjust these limits or grant exemptions for recycled materials via delegated acts.",NOISE,"The organisation's position focuses on driving uptake of recycled content by improving secondary raw materials markets, sorting/collection infrastructure, and cross-border waste shipments — it does not express any specific stance on substance-of-concern restrictions, heavy metal concentration limits, or the chemical safety requirements established in Article 5. There is no substantive advocacy position in the org text that relates to what Article 5 specifically establishes or requires.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,51,Packaging databases,0.861344,"Requires Member States to establish harmonised packaging and packaging waste databases containing information on packaging flows, toxicity of materials, and specific data listed in Annex XII.",NOISE,"The organisation's position focuses on waste management infrastructure, recyclability, product waste prevention, and the Essential Requirements — it does not express any specific advocacy position on the establishment or harmonisation of packaging databases. There is no substantive connection between the org's stated positions and the provision's requirement to create harmonised databases.",2,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,52,Procedure for dealing with packaging presenting a risk at national level,0.867362,"Establishes a procedure for market surveillance authorities to evaluate, require corrective measures for, and potentially withdraw from the market any packaging that presents a risk to the environment or human health, including specific derogations for contact-sensitive packaging subject to sector-specific health legislation.",NOISE,"The organisation's position focuses on recycled content requirements, food contact material safety frameworks, and the preference for voluntary over mandatory recycled content targets. While the provision touches on contact-sensitive packaging (Article 52(2)), the org text does not advocate for or against any specific market surveillance or enforcement procedure. The org's mention of food contact safety is framed around enabling recycled content uptake, not around market surveillance mechanisms — making this a subject mismatch with no specific directional stance on the provision's content.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,54,Compliant packaging which presents a risk,0.865541,"Establishes a procedure whereby Member States can require economic operators to withdraw, recall, or modify compliant packaging that nonetheless presents a risk to the environment or human health, with Commission oversight and coordination.",NOISE,"The organisation's position focuses specifically on recycled content requirements, food contact material safety frameworks, and voluntary vs. mandatory approaches to recycled content uptake. It does not express any specific advocacy position on market surveillance procedures for compliant-but-risky packaging, which is what Article 54 establishes. The subjects are effectively unrelated from an advocacy standpoint.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,55,Controls on packaging entering the Union market,0.854109,Establishes requirements for market surveillance authorities to communicate non-compliance measures to customs authorities and creates an automated interconnection system for controls on packaging entering the Union market.,NOISE,"The organisation's position focuses exclusively on recycled content in packaging, food contact material safety, and the conditions for mandatory recycled content requirements. It contains no substantive advocacy position on market surveillance, customs controls, or the communication mechanisms between authorities that Article 55 establishes.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,56,Formal non-compliance,0.862688,"Establishes formal non-compliance procedures requiring Member States to mandate corrective action by economic operators for various packaging-related violations, including documentation, labelling, reuse/refill requirements, and targets.",NOISE,"The organisation's text focuses on specific substantive packaging requirements (composting/biodegradability labelling, reusable packaging labels, e-commerce dimension limits, recycled content standards) and does not express any advocacy position on enforcement mechanisms or formal non-compliance procedures. The provision deals with enforcement and compliance procedures, which is a subject entirely absent from the org's position text.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,6,Recyclable packaging,0.887099,"Establishes mandatory recyclability requirements for all packaging, including design-for-recycling criteria, recyclability-at-scale thresholds, performance grading, and timelines (2030/2035) backed by delegated acts.",ALIGNED,"EUROPEN explicitly advocates that all packaging should be reusable or recyclable and calls for strengthening essential requirements to ensure this goal is effectively enforced across the EU by 2030. The provision directly delivers on this by mandating that all packaging be recyclable, establishing concrete design-for-recycling criteria, performance grades, and enforceable timelines — acting squarely in the direction the organisation advocated for.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,60,Amendments to Regulation (EU) 2019/1020,0.860487,"Amends Regulation (EU) 2019/1020 to include the new Packaging and Packaging Waste Regulation and the Single-Use Plastics Directive in its market surveillance annexes, extending market surveillance enforcement to these instruments.",NOISE,"The org's position focuses on supporting harmonised EU rules for packaging and the integrity of the Internal Market, but does not express any specific stance on market surveillance mechanisms or the amendment of Regulation (EU) 2019/1020. The org text is general advocacy for harmonisation with no directional position on the specific technical amendment this provision establishes.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,63,Evaluation,0.858077,"Requires the Commission to evaluate the Regulation's contribution to the internal market and environmental sustainability of packaging 8 years after application, and report findings to EU institutions.",UNDETECTABLE,"EUROPEN advocates for a holistic, life-cycle-based assessment of environmental impacts — including food waste, resource efficiency, and product waste prevention — which is related to the evaluation provision. However, the provision establishes a general post-application evaluation without specifying the methodology or scope (e.g., life-cycle approach, food waste, resource efficiency), so it is genuinely unclear whether the evaluation as designed would satisfy EUROPEN's specific methodological demands or fall short of them.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,7,Minimum recycled content in plastic packaging,0.876056,"Establishes mandatory minimum recycled content percentages for plastic packaging from 2030 and 2040, with specific targets by packaging type, exemptions for certain medical/pharmaceutical packaging, and mechanisms for adjustment and verification.",NOISE,"The organisation's text focuses on reusability requirements, labelling of reusable packaging, GPP criteria, and the general essential requirement that all packaging be reusable or recyclable — it does not express any specific advocacy position on mandatory minimum recycled content percentages for plastic packaging. The org's references to recyclability are framed as a general goal (""all packaging should be reusable or recyclable"") without any directional stance on recycled content targets, making it too general to constitute a specific position relative to this provision.",1,False
EUROPEN - The European Organization for Packaging and the Environment,0001976677-12,hys_feedback,6,6,0,article,9,Packaging minimisation,0.879586,"Requires packaging to be designed with minimum necessary weight and volume, prohibits packaging not meeting performance criteria or aimed only at increasing perceived volume, and mandates reduction of empty space, with compliance demonstrated through technical documentation.",ALIGNED,"The organisation explicitly advocates for optimising packaging amounts without undermining functionality and calls for overpackaging to be defined as packaging that is not functional (i.e., not essential to fulfil packaging functionalities). Article 9 directly delivers this by requiring packaging weight and volume to be reduced to the minimum necessary while ensuring functionality, and by prohibiting packaging that only increases perceived volume — closely mirroring the org's requested definition of overpackaging and its call to eliminate unnecessary packaging while preserving functional requirements.",2,False
EUROSAC - European Federation of Multiwall Paper Sack Manufacturers,44757608446-73,hys_feedback,0,0,0,article,2,Scope,0.854201,"Establishes the scope of the Regulation as applying to all packaging regardless of material and all packaging waste, while preserving existing Union regulatory requirements for safety, quality, health, hygiene, and transport.",NOISE,"The provision is a scope-setting article that defines what the Regulation covers and what it does not override — it does not take a concrete policy stance on reuse targets, single-use packaging, recyclability incentives, or overpackaging. FEFCO's position contains specific advocacy on those substantive policy issues, but none of those positions are directly engaged by this definitional/scope provision, making the org text substantively unrelated to what this article actually does.",1,False
EUROSAC - European Federation of Multiwall Paper Sack Manufacturers,44757608446-73,hys_feedback,0,0,0,article,29,Plastic carrier bags,0.863863,Establishes mandatory consumption reduction targets for lightweight plastic carrier bags (max 40 per person by 2025) and allows Member States to impose marketing restrictions and other measures to achieve this target.,OPPOSING,"The organisation explicitly argues against restricting specific packaging formats (including single-use packaging items), stating such restrictions ""do not deliver long-term benefits"" and are not ""a forward-looking solution to sustainability,"" and advocates instead for incentivising recyclable, low-carbon single-use packaging. The provision does the opposite by setting mandatory reduction targets for lightweight plastic carrier bags and permitting marketing restrictions on them.",1,False
EUROSAC - European Federation of Multiwall Paper Sack Manufacturers,44757608446-73,hys_feedback,0,0,0,article,48,Rules on the calculation of the attainment of the recycling targets by including re-use,0.869836,"Allows Member States to calculate adjusted recycling targets by subtracting the share of reusable sales packaging re-used in re-use systems, and by accounting for repaired wooden packaging, capped at five percentage points.",NOISE,"The organisation's position focuses specifically on the definition of ""recyclable"" packaging, high-quality recycling loops for paper and board, recycled content measures, and food safety concerns — none of which relate to the provision's subject of adjusting recycling targets by crediting re-use and repaired wooden packaging. There is no substantive advocacy position expressed by the organisation on the re-use credit mechanism established in this article.",1,False
EUROSAC - European Federation of Multiwall Paper Sack Manufacturers,44757608446-73,hys_feedback,0,0,0,article,50,Reporting to the Commission,0.864066,"Requires Member States to report detailed data to the Commission on packaging placed on the market, separately collected packaging waste, recycling rates, carrier bag consumption, and deposit return system collection rates, with specific formats and timelines.",NOISE,"The organisation's position focuses on reuse targets, recyclability incentives, single-use packaging regulation, and overpackaging — none of which address the reporting obligations established in Article 50. The org text contains no substantive advocacy position on Member State reporting requirements or data collection mechanisms.",1,False
EUROSAC - European Federation of Multiwall Paper Sack Manufacturers,44757608446-73,hys_feedback,0,0,0,article,52,Procedure for dealing with packaging presenting a risk at national level,0.866519,"Establishes a procedure for market surveillance authorities to evaluate, require corrective measures for, and potentially prohibit/withdraw packaging that presents a risk to the environment or human health, with coordination mechanisms between Member States and the Commission.",NOISE,"The organisation's position focuses on reuse targets, recyclability incentives, single-use packaging regulation, and overpackaging definitions — none of which relate to the market surveillance and enforcement procedure established in Article 52. There is no substantive advocacy position in the org text that connects to the procedural mechanism for handling non-compliant packaging at national level.",1,False
EuroCommerce,84973761187-60,hys_feedback,0,0,0,article,1,Subject matter,0.886767,"Establishes the subject matter and scope of the Regulation, covering packaging lifecycle requirements, environmental sustainability, labelling, extended producer responsibility, and packaging waste management, while aiming to harmonise national measures and contribute to the circular economy.",ALIGNED,"EuroCommerce explicitly advocates for harmonisation of EU regulations, a true single market for waste recovery, free movement of packaging and products, and alignment of EPR schemes — all of which are directly reflected in Article 1's stated goals of harmonising national measures, avoiding trade obstacles, and contributing to the circular economy. The provision takes concrete action in the same direction the organisation advocated for, particularly on harmonisation and circular economy transition.",1,False
EuroCommerce,84973761187-60,hys_feedback,0,0,0,article,2,Scope,0.869211,"Establishes the scope of the Regulation, applying it to all packaging regardless of material and all packaging waste across all sectors, while preserving existing Union requirements on safety, quality, health, hygiene, and transport.",ALIGNED,"EuroCommerce explicitly emphasises that packaging serves multiple functions beyond waste reduction — including protecting goods, ensuring safety, conveying information, and facilitating transport and storage — and that it is not always possible to forego packaging. Article 2(2) directly reflects this concern by explicitly preserving Union regulatory requirements on safety, quality, health, hygiene, and transport, ensuring the Regulation's scope does not override these functions. This is a concrete provision that acts in the direction the org advocated for.",2,False
EuroCommerce,84973761187-60,hys_feedback,0,0,0,article,23,Obligations in relation to reusable packaging,0.854495,"Requires economic operators placing reusable packaging on the market to ensure a re-use system is in place meeting specific requirements, and mandates technical documentation including written confirmations from system participants.",NOISE,"The org's position focuses on recycled content in food contact materials and harmonised enforcement of essential requirements/recyclability definitions, with no specific stance on reusable packaging systems or the documentation obligations established in Article 23. The org text does not address reuse systems, their compliance requirements, or the technical documentation obligations that this provision creates.",1,False
EuroCommerce,84973761187-60,hys_feedback,0,0,0,article,24,Obligation related to systems for re-use,0.847368,Requires economic operators using reusable packaging to participate in re-use systems complying with Annex VI requirements and to recondition packaging before offering it again to end users.,UNDETECTABLE,"EuroCommerce expresses conditional support for reusable packaging, calling for ""robust criteria"" and environmental impact assessments before mandating reuse — suggesting caution about blanket obligations. The provision imposes concrete mandatory participation and reconditioning requirements on economic operators using reusable packaging, which could either satisfy EuroCommerce's call for structured criteria (via Annex VI compliance requirements) or conflict with their concern about feasibility. However, the org text is too truncated and ambiguous to determine whether the specific obligations in Article 24 align with or oppose their position on how reuse should be promoted.",2,False
EuroCommerce,84973761187-60,hys_feedback,0,0,0,article,3,Definitions,0.863869,"Establishes a comprehensive set of definitions for terms used throughout the Packaging Regulation, including 'packaging', 'reusable packaging', 're-use', 'single-use packaging', 'transport packaging', and many others.",NOISE,"The org's position expresses substantive advocacy on packaging waste reduction and reusable packaging criteria, but Article 3 is a purely definitional provision that does not take any concrete regulatory action — it only defines terms. There is no specific directional ask from the org that this definitional article could satisfy or contradict; the org's positions relate to policy objectives and criteria, not to how terms are defined.",1,False
EuroCommerce,84973761187-60,hys_feedback,0,0,0,article,32,Common technical specifications,0.853118,"Establishes a mechanism for the Commission to adopt common technical specifications via implementing acts when harmonised standards are absent or inadequate, with packaging conforming to such specifications presumed compliant with essential requirements.",ALIGNED,"EuroCommerce explicitly supports uniform enforcement and harmonised interpretation of essential requirements across Member States, citing the need for enforceable definitions (e.g. ""recyclability"") to ensure consistent implementation. Article 32 directly responds to this by establishing common technical specifications that create a presumption of conformity and fill gaps where harmonised standards are absent, thereby promoting uniform compliance across the Internal Market — the precise direction EuroCommerce advocated for.",2,False
EuroCommerce,84973761187-60,hys_feedback,0,0,0,article,39,Register of producers,0.858951,"Establishes a mandatory producer registration system in each Member State for extended producer responsibility compliance, including application requirements, reporting obligations, and enforcement mechanisms.",UNDETECTABLE,"EuroCommerce's position specifically supports effective enforcement of essential requirements while minimising administrative burden, which has a real connection to the producer register (an enforcement mechanism). However, the provision creates a detailed, multi-step registration and reporting system that could either align with (effective enforcement) or conflict with (increased administrative burden) EuroCommerce's position, making the direction genuinely ambiguous without further specificity from the org on registration requirements.",1,False
EuroCommerce,84973761187-60,hys_feedback,0,0,0,article,4,Free movement,0.866063,"Establishes free movement of packaging that complies with the Regulation's sustainability and labelling requirements, preventing Member States from imposing conflicting or additional restrictions that would impede market access.",ALIGNED,"EuroCommerce explicitly supports uniform enforcement and harmonised interpretation of essential requirements across Member States as important for the Internal Market, which is precisely what Article 4 delivers by preventing Member States from prohibiting or restricting compliant packaging. The org's specific advocacy for harmonised rules implemented consistently in all Member States aligns directly with the provision's mechanism of ensuring free movement and limiting divergent national requirements.",2,False
