meeting_id,source,date,matched_keyword,text_excerpt,match_status,already_linked,would_add
a1c2f6396bd39f240013cc4871097774a019b10c78af8f084e2259bb37c82461,lobbying,2021-02-25,AI,AI policy and Cyber Conflicts,no_match,False,True
cf0a2bdf7074207ff498d2aa78165eac4737486942dcfcb353c11d991f912143,lobbying,2021-03-01,Artificial Intelligence,"Exchange on Artificial Intelligence, Digital Economy and Consumer Rights",no_match,False,True
dbc26b63810671ba13816ecc187348a28a4fe61ddba2e9b4c8c4933d111f94ba,lobbying,2021-03-01,Künstliche Intelligenz,Event: Gefahr für die Demokratie? Künstliche Intelligenz und ihr Einfluss auf demokratische Systeme,no_match,False,True
693db67ee2c1679bf3bb1710f592004a540116706b42d74f0fe60fbea495fd36,lobbying,2021-03-04,AI,AI,no_match,False,True
b5ef895b82271eb92d70b71418f88513beb551330037e01612e49e7dbbb08921,lobbying,2021-03-04,Artificial Intelligence,Artificial Intelligence capacities & challenges,no_match,False,True
49a3b4219f3b50344023ad171cc9faa41e99d805b71437ea5ce077d93ebcd9f5,lobbying,2021-03-04,AI,External policy dimension of AI,no_match,False,True
b440392cea472124e3efe60e8fcf7940697ad1d2409d6ffaa3cd7b6ec4b4a4c6,lobbying,2021-03-17,AI,AI-frågor,no_match,False,True
e8036da448de40aa6b6975640f111b749f4473f94a9a94c1cbe0dbd8a9a86092,lobbying,2021-03-23,Artificial Intelligence,Artificial Intelligence,no_match,False,True
55fbbb0f4c58761e850fb8a22e791ca484c86d44a3297cf94cd3a51947ebc926,lobbying,2021-03-24,Artificial Intelligence,Artificial Intelligence,no_match,False,True
af85c67f01db0becef0fbbe06167a6dca2ccbd4d084f59ac0574f25e40fc6b79,lobbying,2021-03-25,Artificial Intelligence,Artificial Intelligence,no_match,False,True
89577ad9b0903d9444ba5cfe4b636d2c34eeb23838bbceec88a552f3b7522b06,lobbying,2021-03-26,Artificial Intelligence,Artificial Intelligence and BigTech,no_match,False,True
ec80270793b9ee556d21b556710fe0f50790fb8f978801165a258534d2952550,lobbying,2021-03-30,Artificial Intelligence,Artificial Intelligence,no_match,False,True
691fb3a01f6c6b4790c5c45c0b86154743a16317c3ff48551a65288edf164ed5,lobbying,2021-04-13,AI,AI-frågor,no_match,False,True
f621fb60e1870c563edc04b8a87c929c18606907757cfa16c45a2b48f230d6de,lobbying,2021-04-13,AI,AI-frågor,no_match,False,True
4241ad870e3d6affbc2466a3ce35d087438784b8e9080b68ec6cd47e5810ad54,lobbying,2021-04-15,AI,AI and the future of Democracy and Tech Developments and Regulatory Approaches reg…,no_match,False,True
0534d7618a5816bb2c0272e5d3b604953ffcc622439836e97a2c8269073def27,lobbying,2021-04-16,AI,"Handel, SME, regelförenkling, AI, företagarfrågor",no_match,False,True
5c83722e5a5724d7c0038760fdcca1df6bf03543fd49443825d466efc1739e94,lobbying,2021-04-27,AI,AI-frågor,no_match,False,True
81ab0d1b09cd1fddd86b301f795b6c8d5438795fef2667db2b993df4d238e6c5,lobbying,2021-04-28,Artificial Intelligence,Artificial Intelligence,no_match,False,True
0a9667aa7c657e9944d1ff9eb0d6442587c4291c2dfbc04724e0d7e561b12680,lobbying,2021-04-29,AI,AI copyrights and designs,no_match,False,True
409f281517f4f738bf3bbee05ff0cc86c1f27d36975f0f4b374b9bd8514d6263,lobbying,2021-05-12,AI,AI-frågor,no_match,False,True
0a2a038b62a12a1704f1fa0c702a681bf5bf0eed1dbec73e5bc2cdd667fec1fc,lobbying,2021-05-12,AI,AI-frågor,no_match,False,True
50e3635b35a1802d5f88d1e72af5b11982ddc5edc6b7cff2be9d9ae42aebc351,lobbying,2021-05-21,AI,AI-frågor,no_match,False,True
1a2be1a1316bd92e6a9b7d7318d75ed89c13afda85df6fbd6e8b07f84552e43f,lobbying,2021-05-27,AI,AI in cancer research,no_match,False,True
5997ae9b93a40d3363b50fc31649036a5ea5da2c288dbd65a5a3061f4d8a6ed1,lobbying,2021-05-27,AI,AI-frågor,no_match,False,True
9d4bd8dc4909df61f8a849d2f30e5f1b7088d4063b36f9dde8489e7f04965836,lobbying,2021-06-03,Artificial Intelligence,Artificial Intelligence,no_match,False,True
1312ce4d5ea195e0df59ae3eb975fc41889049cbb39df4d89745be80e89aa797,lobbying,2021-06-14,Artificial intelligence,Artificial intelligence in agriculture and food security,no_match,False,True
1255437d78fcfcdbd67992dc8101cae2b24e3dac8dc27c7c146b0048a015d2af,lobbying,2021-06-15,AI,AI-frågor,no_match,False,True
13e5a0cd81983f3d4083f0ad9211e7edfe1b47e99c9bf2ae49de255b1546b958,lobbying,2021-06-15,Artificial Intelligence,Exchange of views on the regulation of Artificial Intelligence,no_match,False,True
e6a0d58c568d9c4f1642860316ab5dff84f30548ef7cbdbdacf6c997a60d85c0,lobbying,2021-06-16,AI,AI and agriculture,no_match,False,True
355954792281e51fb511ffae5ce059383f6402595a25edaba322005096da3694,lobbying,2021-06-17,AI,AI-frågor,no_match,False,True
5d1c08e52d6b246e15a59283de9fcd499f01fc2552a123507d924cf81923a38f,lobbying,2021-06-18,AI,--Workshop-- AI Industry showcase,no_match,False,True
c79fe37636f9583174c39272b4a023fd9fffb57215a112ac571012770f7c0047,lobbying,2021-06-21,AI,AI Report,no_match,False,True
549e75485e143df16714581ca6866b4f5068d8cd9e61c99fdf2cc3630b9b932f,lobbying,2021-06-22,Artificial Intelligence,Artificial Intelligence,no_match,False,True
43464a651ec1fe083557b3c4561de4caf66f7a3e9935a0b148dea1bccf620ed2,lobbying,2021-06-23,AI,AI-frågor,no_match,False,True
07d494410c600d21509cf0accce49a2ce83537f50e87d2d1f7b0055fb3543d52,lobbying,2021-06-23,AI,Common global standards for AI,no_match,False,True
a6866b006f31ca28abc527022dabaae12b66479d199843d333eeae7d90754c06,lobbying,2021-06-24,Artificial Intelligence,Artificial Intelligence,no_match,False,True
ee601d320ceb3cc306ab20fa43a7f0aa561b269a0bc15a65d93f4f2227767f04,lobbying,2021-06-28,AI,EU Digitalization and AI Policy,no_match,False,True
2f358aeafa06eadeb2cab9e9b42f61c4dfb85b9b7817d6e02758a940fefeaeeb,lobbying,2021-06-29,AI,AI-frågor (AI Advisory Board),no_match,False,True
e55690b39f8b35930affd09943dba34dbf6cbe4bfcc21a3988056acfa6d46bc0,lobbying,2021-06-30,AI,Autonoma och uppkopplade fordon / AI-frågor / fordonsindustrins konkurrenskraft,no_match,False,True
968635cca87b13eb11293d36a6658d848fa2102bbd506f9384fa0cf56bd4964a,lobbying,2021-07-01,Artificial Intelligence,Artificial Intelligence and Financial Services,no_match,False,True
7a6df07cb6fdc72ad869a474b84133e6957076b131b3f731418405ba6886852e,lobbying,2021-07-05,AI,Regulating AI,no_match,False,True
6e5e46b0084520e14e9a5c703c88d071cb57be16019195e140946c47d968efe9,lobbying,2021-07-06,AI,AI-frågor / Förslaget till europeisk AI-förordning,no_match,False,True
b3c654da823e80ba1e9e3f8b4ff9ba96abf5d76596f59e60459a156ecd35fde8,lobbying,2021-07-07,AI,Exchange of views on AI,no_match,False,True
c1bdaf8406ceddd93c03b8d3636442551c9071bb8cc4f470dd1d0f7f2e525b1e,lobbying,2021-07-09,Artificial Intelligence,Artificial Intelligence in a Digital Age: a challenge to NATO and EU countries?,no_match,False,True
cdbfca58c2f4dc409838b1c0182d9e9916134c28ff4a37a07dbc747ec77931fb,lobbying,2021-07-09,AI,AI ethics,no_match,False,True
781af711ad9c02d96bef1354dc293c334d8627c522a089887cb48e7898b1dead,lobbying,2021-07-12,AI,AI in healthcare,no_match,False,True
eaf8d558cd9b4557b13cb7ab1a6d05a68be42ae3136db5cb65d755b1972abad2,lobbying,2021-07-15,Artificial Intelligence,Artificial Intelligence,no_match,False,True
f2475889509b1358d5e3c6249b4189c94a5c671fa626e07cecd8b1e40bf20637,lobbying,2021-08-30,Artificial Intelligence,Artificial Intelligence,no_match,False,True
509df008452a7e3f21815197138e7391b1357638549fe530ba0dfd2716563b62,lobbying,2021-08-30,Artificial Intelligence,Exchange of views on Artificial Intelligence,no_match,False,True
c9ce7908b954d2d6d4592cfa2869a073db3980d25e5ab0b44da14a4c5240b24a,lobbying,2021-09-02,AI,Exchange of views on AI legislative frameworks at EU and their impact on workers rights,no_match,False,True
37188301898d7af916aaf21f8bbbb91d5508952eae0da5921c3d0f3d230f1223,lobbying,2021-09-06,Artificial Intelligence,Artificial Intelligence,no_match,False,True
07a3fc4bfa026df33606ad1a38c020d32d9c086a0e6483b1029cd86a674ca2ce,lobbying,2021-09-07,Artificial Intelligence,Exchange of Views (Digital Services Act; Artificial Intelligence),no_match,False,True
9d5cc669539b5829e59ca8951fa40597adfe04a72e1b08fadd64e878fa5d17f2,lobbying,2021-09-08,AI,Exchange of Views (AI),no_match,False,True
38408374a16fd8c03d6e7c3735c3a80e4d0eb2b0c57a824637e0b9e6b2f331c8,lobbying,2021-09-09,Artificial Intelligence,Artificial Intelligence,no_match,False,True
f3e8ea409e1f9b1639b674690b3e0dfafaf076fc45f8a40fcd995b153fdb7171,lobbying,2021-09-10,AI,AI-frågor (AI Advisory Board),no_match,False,True
06507e12adf23f80306234cc8a653219ddb7746d414e57f5496581069f9dac09,lobbying,2021-09-13,AI,AI-frågor,no_match,False,True
006a4d1fd4b5c5f5d8c6f387784b0f527616c0de73007ed8005bce8eae5cdc34,lobbying,2021-09-15,AI,Exchange of views on AI,no_match,False,True
52706edd83231cf1964573d942e41f094d4a936160dfb894be2937be47047acc,lobbying,2021-09-23,AI,Exchange of views on AI,no_match,False,True
386638b51acd17c08dcd20adb53d3dcfbd92903c6fe4bbb0e148718deae34bf0,lobbying,2021-09-27,AI,Exchange of views on AI,no_match,False,True
bb670f41cd882fa0b68636bc50ed70925d16e42aaddbbaac0d27cd537e9cb6a4,lobbying,2021-09-27,AI,Autonoma och uppkopplade fordon / AI-frågor,no_match,False,True
9875c0e08750c13b4f3007f5f5e79bca59990b4a049dd6ff01e37f7d47a6feb5,lobbying,2021-09-27,Artificial Intelligence,Artificial Intelligence,no_match,False,True
68a04ae76af7db8eea219a12984d5417f07d999734ec4d2fb3cd6f71903fcb65,lobbying,2021-09-27,AI,Exchange of views on AI,no_match,False,True
faafb67bf9d252feafc9417623c6394dcd16067542bd9a91cf07e4e84ce03d7b,lobbying,2021-09-27,Artificial Intelligence,Artificial Intelligence,no_match,False,True
a5ee31326898e2e3d74511b7fd0a92393225c90d9724be7694b412004ae24541,lobbying,2021-09-28,AIA,Exchange of views AIA - ENVI,no_match,False,True
477fa6a8c363bc2afae5dd9f4b7e09ebc21c3a170737840f9cd22cee2b163d46,lobbying,2021-09-28,AI,Exchange of views on AI,no_match,False,True
f0d20a53cfdec25d636c1c8ab8e2643ce525b8e0ea6c8ce06324a4e1bf0dc649,lobbying,2021-09-29,AI,Exchange of views on AI,no_match,False,True
d15e2749b6157eb9b07ef7b6b32a1d343c2587e23cc84e362484f13f5b940d6c,lobbying,2021-09-30,AI,Exchange of views on AI,no_match,False,True
cbf15243891114ca8f7d030c72f9f4e7a0e6fa980270d2a1c12b3487023e4985,lobbying,2021-09-30,AI,Exchange of views on AI and Data Strategy,no_match,False,True
f90d10c91d456207982e6d542475d921d697600489c1e923e2747712047b33ef,lobbying,2021-10-01,AI,AI-frågor (AI Advisory Board),no_match,False,True
e8e210ab48354b0283a71bb1ecdac14337ad11be5618d527af1177cb34387b57,lobbying,2021-10-06,AI,AI-frågor,no_match,False,True
d0e7525dba52ba8e6e48bd43219ae4177f203c8ae6edc6740b2e76bb829a241e,lobbying,2021-10-06,Artificial Intelligence,Artificial Intelligence,no_match,False,True
3b460b22e9fb6e4b1021fc70007dc94d6019f3a683589147aa3242c8b7e21e28,lobbying,2021-10-06,Artificial Intelligence,Artificial Intelligence,no_match,False,True
1ba0403326f6ea32d7592351883652084f95cf8affd23aaf2291cccaa936ae92,lobbying,2021-10-06,AI,AI-frågor / klimatomställning / energiförsörjning,no_match,False,True
727aa3ad654f90d123ee57e1b5dcab348ed92017526db14edd55fec2ceedd73b,lobbying,2021-10-07,Artificial Intelligence,Artificial Intelligence,no_match,False,True
4f615dd35278e5a331a6c096403429b9d0f4d373a9cc9d96fce3f50e29fa167a,lobbying,2021-10-07,Artificial Intelligence,Artificial Intelligence and Criminal Justice,no_match,False,True
bb53d9a2eaae51a887f0bb550ba0b6986b05cf49ac13ede5c6b1fae34122a15a,lobbying,2021-10-07,Artificial Intelligence,Artificial Intelligence,no_match,False,True
8ad885588bfa2ba8a1fadc78e54d7a2cbe5e1ec7707b3fcfa5071858fdf6e5ea,lobbying,2021-10-11,AI,Exchange of views on AI and Transport,no_match,False,True
03ee264f0f6953ad352c3c42d860b8b7bac758dfbb1e6ad553910ed2a73eb92a,lobbying,2021-10-12,AI,Exchange of views on AI,no_match,False,True
304b4c6a60dd0f33d44eede4fcada46b1c304c0e215c75c7a187d7775b221c13,lobbying,2021-10-13,AI,Exchange of views on AI,no_match,False,True
274ba4db4f820d7705feed55cbef83ce718f94633019de06c86059bfdf7852e0,lobbying,2021-10-14,Artificial Intelligence,Artificial Intelligence,no_match,False,True
0f5c98e368c8f561f9027fa4edebef31444fea16b1c9067cce996c33989ad936,lobbying,2021-10-14,Artificial Intelligence,Artificial Intelligence,no_match,False,True
ea74128c5c987f8959907dcf3e440fe4091e5d034efa59afb40fed2f1c7c101d,lobbying,2021-10-14,AIA,Exchange of views AIA - ENVI,no_match,False,True
38bc23cf8f07090abf72fff3bb84ae074e94f3f46a1c5a67f466dfc77da3f2e6,lobbying,2021-10-14,AI,Exchange of views on AI,no_match,False,True
26a70fb3474bef7d825ddf3275abb4c9dd96130d568696e63a7b9158fd110526,lobbying,2021-10-18,AI,AI-frågor / Förslaget till europeisk AI-förordning,no_match,False,True
dcfaff9ef1db54437bc0a62d1b36b9e383a2fd9b8a7a94563a8ea60a35eaa890,lobbying,2021-10-19,Artificial Intelligence,Artificial Intelligence,no_match,False,True
aacdd22f219d5d85dd4c63a52de60394a9840c6eec8c034c209347bf6b7a2f8f,lobbying,2021-10-19,AI,Exchange of views on AI,no_match,False,True
bed33cdd18a9eaaacb4bc1926db86f40cd356c515a5a757e9a39da52c6d0e023,lobbying,2021-10-21,intelligence artificielle,…l’information et de la lutte contre la criminalité au Conseil de l’Europe sur l’intelligence artificielle,no_match,False,True
5af49459f81a443bfddb011967287e9f536686bc633baa22e8b8c664bde324c9,lobbying,2021-10-25,AI,DSA / AI,no_match,False,True
4bc3f2f461a274a3fdfe77ef52dfdc662a50ae76d62c997a179a081bc5819e07,lobbying,2021-10-26,AI,Exchange of views on AI,no_match,False,True
f062a25ced71b2726991f9168f8c18af4dbe13f0b723593dc463a1a84ae0b754,lobbying,2021-10-27,AI,AI-frågor,no_match,False,True
6e3cebf7637b2b544f7268224989b1d9e8bd9bb862fbcfb694fa4b102d077fe3,lobbying,2021-10-27,AI,Exchange of views on AI,no_match,False,True
a74f5a2565dea8465aca03d90a4a1eb48f82791b948e89de17ceff5902258211,lobbying,2021-10-27,AI,AI-frågor,no_match,False,True
8205819178b5138e200e37645dd4ae61420d1a4c4c3b0135d4f8b18fe858b486,lobbying,2021-10-28,Artificial Intelligence,Artificial Intelligence,no_match,False,True
620bcc9a8ba9b79b6ae04ecea2e7099a4b4d77938a8190d031c47059bf83c9f3,lobbying,2021-10-28,AI,Special Committee on AI in a Digital Age in the European Parliament,no_match,False,True
3e3588a5830cac1467eecad82a79bc431418b31ab20618ab33ccaa00a3488cac,lobbying,2021-11-02,AI,Exchange of views on AI,no_match,False,True
d090f6eac5cf60ac463a87bf2625df6d9ed6d0c014fe91aecdd666b3a8e1754b,lobbying,2021-11-03,AI,Exchange of views on AI,no_match,False,True
a2f3e4e18605a9d434491bb965fb5e11fb2be865ba5db526b8e28b2c79869a4c,lobbying,2021-11-04,AI,Exchange of views on AI,no_match,False,True
08c60dac7a5fcf1696eabcdc750a69dd97d2fb45158075d8d8ce7788eda48a08,lobbying,2021-11-08,AI,Exchange of views on AI,no_match,False,True
cda30e01d30058852b4293bd031e75c2d959d18962cdd28daafddd29fda17d96,lobbying,2021-11-08,A.I.,Meeting on consumer empowerment and substantiating green claims – A.I.S.E.,no_match,False,True
7c47d3123a20db5285512300e31fde77f5fd34bb748badcffeb2cca3b794c96c,lobbying,2021-11-08,AI,Exchange views on AI,no_match,False,True
d50989a72e5c5d659d0fb3ce0d49ebe1770e2296032af749da3dab679d4dcc57,lobbying,2021-11-09,AI,AI-frågor (AI Advisory Board),no_match,False,True
e64c210774eda497cde44eb8d0474e3aafe7d57b3ed88deb2ddd00a6af0098d4,lobbying,2021-11-10,Artificial Intelligence,Artificial Intelligence,no_match,False,True
e45807a4fb8907f2ed4a3ebf3ae077262e7300dd85e376d0765f118a6ccbc58a,lobbying,2021-11-10,AI,AI in law enforcement,no_match,False,True
ebf688c7b479aff2fb46e7f9e66638fb028ee7c2e570d3a8cafc98e2255602c8,lobbying,2021-11-10,AI,Special Committee on AI in a Digital Age in the European Parliament,no_match,False,True
0330e902850c2e8d53bef44309c99d6b7b61a29843f115aea1ec75b00b39e780,lobbying,2021-11-17,Artificial Intelligence,Artificial Intelligence,no_match,False,True
f7617352f231fda909e629d83485d669e61cdbd41da380d1897f3db46b5d6e43,lobbying,2021-11-17,Artificial Intelligence,Artificial Intelligence,no_match,False,True
2a37d20f2d6a5f08fbbeef40f5ada90a108556240c5c5daa3a426232d3866bb0,lobbying,2021-11-17,AI,Special Committee on AI in a Digital Age in the European Parliament,no_match,False,True
a0a738d89079c8159231ef2e130c49cb85317d2cbce1be4c9f78d1ac779ece22,lobbying,2021-11-17,Artificial Intelligence,Artificial Intelligence,no_match,False,True
e77e8116a54ed19530a81792cb69bbb34c7ff806da7360967f6fbd8e10d825ab,lobbying,2021-11-20,AIA,Exchange of views AIA - ENVI,no_match,False,True
da119e7720995618bf7dbaad8ec85f281531122d953224fe885bf46c5c81c80a,lobbying,2021-11-23,AI,AI-frågor,no_match,False,True
00b39db248faedc05e6dd53d6c69ede9a5367277f45bdada81922343ed8d6868,lobbying,2021-11-25,AI,Exchange of views on Ethical aspects of AI,no_match,False,True
ca3a0ff822acacab52ba2cdb139677bd9fa73ef6b6c7a1d00ff2f5c1ae1cb427,lobbying,2021-11-26,AI,Exchange of views on AI,no_match,False,True
7e33c95f4d132520fba4d729396884de5660f0da643f0b34281168f9e3b0ad58,lobbying,2021-11-30,AI,Consumer and environmental effects of AI,no_match,False,True
c5e505ee40707c695dccbb23e55c7f297dd53551d283aa9658dd0063f0a2ca89,lobbying,2021-11-30,AI,Exchange of views on AI,no_match,False,True
14c6c0976580964e3e308e75f44fcd594cff11cd1f29340da5704f0ce27dc09f,lobbying,2021-11-30,AI,"DSA, AI & Privacy",no_match,False,True
9b1c2fe4e2305e5613c9fa17ee130b30c798356aac34eb529007cfbb81252a5a,lobbying,2021-11-30,Artificial Intelligence,Artificial Intelligence (assistant participated on my behalf),no_match,False,True
463e03912fd8084a555ec95f9f3b1b2a8b514e81dc4984edc8bf0b6df7089a0f,lobbying,2021-11-30,AI,Exchange of views on AI,no_match,False,True
3c7e40edfea656dff68dd90c2a4bc5076f65c132c3df9e3f3fd487feb730f63b,lobbying,2021-12-02,AI,Exchange of views on AI,no_match,False,True
14cc54e2839a27742ccf26a17c60cf5caf109d433d92d35bb8544bf3051e5fd7,lobbying,2021-12-03,AI,Exchange of views on AI,no_match,False,True
b33a26b309c3ff9b50fb2bed5c943bc4361df01f88dba348effc1cd49e2cd456,lobbying,2021-12-06,AI,Exchange of Views (AI),no_match,False,True
736d4141d992ff559ba238c5756f1db82f30399022e1c38476d7c3b88736751d,lobbying,2021-12-06,AI,AI-frågor,no_match,False,True
11dc2d9e81eaa0fe733369edd9a350deb832b0605100eb789d10f492cc6c9501,lobbying,2021-12-07,AI,AI-frågor,no_match,False,True
b2928c9d783633d935884c3ad1028e2ab3f6f9494e0a395e6f5237695fa12b47,lobbying,2021-12-07,AI,Special Committee on AI in a Digital Age in the European Parliament,no_match,False,True
408dfbcc8a35f0b0079ec6e4009614ddd101390b0052c039c44b018d695e1fdb,lobbying,2021-12-10,AI,AI-frågor (AI Advisory Board),no_match,False,True
f81a4da999a401972cefb7e77eff81ac4d04c8bf3bafdf5051e9367cba62b508,lobbying,2021-12-14,AI,AI in the Health Sector,no_match,False,True
a7b1d4461560dcb0365f003c1b4bd1cd39738ca7040071be50346a1658da6f70,lobbying,2021-12-14,Artificial Intelligence,Artificial Intelligence,no_match,False,True
2fd94fdf92796b8382aa96b982b5a65e41b5243555f8650c9819efc540aeb42a,lobbying,2021-12-15,Artificial Intelligence,Artificial Intelligence,no_match,False,True
477ae1d208029f9ff98aa3476bb6abea6fe7b6222c13b1775b798d8385a7fbad,lobbying,2021-12-16,Artificial Intelligence,Artificial Intelligence,no_match,False,True
6d5d9158e101e8509cb0e6a2262341bb6b01fa77d426a73fc700373c0477dc7a,lobbying,2022-01-10,AI,Autonoma och uppkopplade fordon / AI-frågor,no_match,False,True
23d8a85c930600e232c5988c90da9429df32e45160aca28828efce6f27f865be,lobbying,2022-01-11,Artificial Intelligence,Artificial Intelligence,no_match,False,True
92ab44ee6434921536ee4f9d026625baae1a4ef481b8a747b20c5ae858a3420c,lobbying,2022-01-12,Artificial Intelligence,Deployment of 5G in Spanish rural regions and Artificial Intelligence,no_match,False,True
3e2c3cb1f7eac4244dd731483d944995ea40c76ed315051e9aac5342b4a437b8,lobbying,2022-01-12,Artificial Intelligence,Artificial Intelligence,no_match,False,True
3a922f4099d3624b2b10cb9484e5286d971f1bd139a1f6160471bf4ed5c69905,lobbying,2022-01-13,AI,Exchange of views on AI,no_match,False,True
4095fccea6e83fda2ffcc58d9a190849e8dff0beab6f41274dcd2203765205e9,lobbying,2022-01-17,AI,AI-frågor,no_match,False,True
b3782ba445647b14e75b0bdb23af6dae1e357125f175d52c872837a81ad29246,lobbying,2022-01-19,Artificial Intelligence,Artificial Intelligence,no_match,False,True
56083b003b04d864b044befc3a45de385e840e6c3f1624e6322a687ec14c320d,lobbying,2022-01-24,AI,Exchange of views on AI,no_match,False,True
8cc2b317d1a079eef6ddeb21d4a95f768204e90250bd5b0100f6d505eaf2a7e8,lobbying,2022-01-25,Artificial Intelligence,Artificial Intelligence,no_match,False,True
34db20d767176a970ccefe3c950eee47ac7039967a9bc2e8c550b042d0de150f,lobbying,2022-01-26,AI,Special Committee on AI in a Digital Age in the European Parliament,no_match,False,True
9e370d2951212f56e0cab78c36bc717e6679fc993d386e0d493c391d8a9311f5,lobbying,2022-01-27,AI,Exchange of views on AI Ethics,no_match,False,True
986423002abade3d135657745f9f7887a73e28ebaede2d1502796cfcba573ead,lobbying,2022-01-28,Artificial Intelligence,Artificial Intelligence,no_match,False,True
1f0696a2bac571fa69976e8a65a2ce92b1350aff5dd63d7e60249c5d602d68cc,lobbying,2022-02-01,AI,AI,no_match,False,True
284211f7179b18fd1a4d2000474f8fb95af7017971167043f8c4185ef5c5ee89,lobbying,2022-02-02,Artificial Intelligence,Artificial Intelligence,no_match,False,True
23a91b30b4d9322156f8cb40212bf430f327f2da85aef623274d9ad0f0159f90,lobbying,2022-02-03,AI,Exchange of views on AI Ethics,no_match,False,True
d5d797e95af6cce69751786dbd39c417249c8e1dc51fa2be6387a5629e6ed5a4,lobbying,2022-02-08,AI,AI-frågor,no_match,False,True
3086679a951e918f11feddea4092c4f88410e68820688065fb80c216c2021464,lobbying,2022-02-10,Artificial Intelligence,Artificial Intelligence,no_match,False,True
5b1f28e4209084c82d0b23e8e5055cc3b38ae130649f9aef06bcd6410c636bea,lobbying,2022-02-10,AI,AI,no_match,False,True
cee385daed5f5888ac69fa4cfda6ffe98e5c2497599b39dcc75cfbad8536743f,lobbying,2022-02-10,Artificial Intelligence,Artificial Intelligence,no_match,False,True
60c8f2c78b040910115103b707e7925e2d2153102625e797c411a1cf4d1e5735,lobbying,2022-02-15,AI,AI-frågor,no_match,False,True
5a4acf4b8c75c5a79000bc159c8d1388344549b8051eca44253a1b108fdf0031,lobbying,2022-02-16,Artificial Intelligence,Artificial Intelligence,no_match,False,True
4d09309244f1374d3c71b6b970b3b0017b954ccbdac45ec60ff3b3fcc8326ccf,lobbying,2022-02-16,AI,Exchange of views on AI,no_match,False,True
d1b085a6367a698f4ce072cbdb19abc18bef9413cdd3572e6125c5ed9889065b,lobbying,2022-02-16,Artificial Intelligence,Artificial Intelligence,no_match,False,True
844012518d9e5557b48ada44e72dd3934be5c1cc082cd148cb05f393decb8bb3,lobbying,2022-02-22,Artificial Intelligence,Artificial Intelligence,no_match,False,True
2af0ee5b8795f5e9a0568abcf6cb2fded5f081d1d59dccdd0cea4e8740e54f13,lobbying,2022-02-24,AI,Exchange of views on AI Ethics,no_match,False,True
d03749095ed9ac48d56b6953f0ca8eb4c3aab3536f47b6ca92de7190eb74a2a3,lobbying,2022-03-01,Artificial Intelligence,Artificial Intelligence,no_match,False,True
1de2126e79cbb8a63ecd94c598b6dd38565a78d69aff7077c4571cc1ad2bdc03,lobbying,2022-03-02,AI,Exchange of views on AI,no_match,False,True
430b65f2a4d8acde12603820f39320eda282b037e1bea716c6ad8097a4c77532,lobbying,2022-03-03,AI,Exchange of views on AI,no_match,False,True
612cb2fd48db9afa49c090c094657372a34ad5084f5a1a763fc419644ae6bcc8,lobbying,2022-03-03,AI,Exchange of views on AI,no_match,False,True
73ecd36ed1c1ddefa4f1578e4ae4e3c56956682e75a1bb2b1c79d010b3bff4e7,lobbying,2022-03-04,AI,Conference on AI,no_match,False,True
ade145598d4e0384b6578cbf6483680ac92ac282f866a8ea84f2c6445e6fa9e9,lobbying,2022-03-07,AI,Existing biases in AI and other emerging technologies,no_match,False,True
4c05638becc2e7f355c0dc2f3f94316511bd9b35cd67adc69139163356110db1,lobbying,2022-03-07,AI,Exchange of views on AI,no_match,False,True
15236a431848f363ffd47bfc104e589f87725107f7ad4565316dc16c096cf944,lobbying,2022-03-09,AI,Exchange of views on AI,no_match,False,True
7b441f55aa7ac92fe6c432fa09506bae25067e9feee21181c9754c930156d2e5,lobbying,2022-03-10,Artificial Intelligence,Artificial Intelligence,no_match,False,True
a621e005f0253f2128796c90a3874fdc4757fb20cd150c4172278b67d607f8f7,lobbying,2022-03-11,AI,AI-frågor,no_match,False,True
00d415ce567310a405ff786b68a9cc90aa8ca1061ce443cc24010a6e224b23d7,lobbying,2022-03-14,AI,AI,no_match,False,True
1dedd400ada89cfd12d12caf068d3009f765dc5b3b76bb4f159ed02877c50518,lobbying,2022-03-16,artificial intelligence,Exchange on artificial intelligence,no_match,False,True
6e944f6880a2506e6d0149097fd12d8a72ddf7249bbca5568b67d893dac5d768,lobbying,2022-03-22,Artificial Intelligence,Artificial Intelligence,no_match,False,True
e121b3cdf763b1b8e3073c19d7b95425eafe0cefba02dba8307ca1851d407776,lobbying,2022-03-23,AI,AI Systems,no_match,False,True
d4c9d098b768b699fc9a64a1f1cf77e817d2038b08b995455d8a0ee25bfed284,lobbying,2022-03-29,Artificial Intelligence,Artificial Intelligence; Digital Literacy and promotion of Digital Skills,no_match,False,True
3a0e7544b9ca53e8ff92b87ebf2df33efc8289fda28bfe1263f1329a1634747f,lobbying,2022-03-30,Artificial Intelligence,Artificial Intelligence,no_match,False,True
a55738f51369767cc6563ddaa1995a7695450245d2293f37d5262788f9f4ce15,lobbying,2022-03-30,Artificial Intelligence,Artificial Intelligence,no_match,False,True
8bf5c756d09c792217833a8153a4cdfee95b39c610c1ce337e7754e2d95aa4f9,lobbying,2022-03-31,Artificial Intelligence,Artificial Intelligence applied to the cycle of water,no_match,False,True
92a5700692438531d62ace88d5b13336d0d6e1e44f55e8763606b02756e6f129,lobbying,2022-03-31,Artificial Intelligence,Artificial Intelligence,no_match,False,True
